ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.1296,-7.2704,0.6473,-0.188,-0.194,0.0877,0.0102,-0.0443,0.0075,3,2019-08-07 16:45:03:693
-6.053,-7.2418,0.7321,-0.3265,-0.1747,-0.0015,0.0102,-0.0443,0.0075,7,2019-08-07 16:45:03:697
-6.053,-7.2418,0.7321,-0.3265,-0.1747,-0.0015,0.0176,-0.0432,0.0161,13,2019-08-07 16:45:03:703
-6.0196,-7.2131,0.5624,-0.3265,-0.1747,-0.0015,0.0176,-0.0432,0.0161,17,2019-08-07 16:45:03:707
-6.0196,-7.2131,0.5624,-0.3265,-0.1747,-0.0015,0.0176,-0.0432,0.0161,23,2019-08-07 16:45:03:713
-6.0196,-7.2131,0.5624,-0.3989,-0.2164,0.1184,0.0133,-0.0198,0.0171,27,2019-08-07 16:45:03:717
-6.0052,-7.1463,0.6567,-0.3989,-0.2164,0.1184,0.0133,-0.0198,0.0171,33,2019-08-07 16:45:03:723
-6.0052,-7.1463,0.6567,-0.3989,-0.2164,0.1184,0.0123,-0.0049,0.0182,37,2019-08-07 16:45:03:727
-6.0052,-7.1463,0.6567,-0.3989,-0.2164,0.1184,0.0123,-0.0049,0.0182,43,2019-08-07 16:45:03:733
-5.9765,-7.1415,0.6001,-0.3336,-0.2529,0.1678,0.0133,0.0164,0.015,47,2019-08-07 16:45:03:737
-5.9765,-7.1415,0.6001,-0.3336,-0.2529,0.1678,0.0133,0.0164,0.015,53,2019-08-07 16:45:03:743
-6.1775,-7.194,0.5577,-0.3336,-0.2529,0.1678,0.0048,0.0367,0.0107,58,2019-08-07 16:45:03:748
-6.1775,-7.194,0.5577,-0.3336,-0.2529,0.1678,0.0048,0.0367,0.0107,63,2019-08-07 16:45:03:753
-6.2158,-7.1511,0.7038,-0.154,-0.2275,0.0324,0.0048,0.0292,0.0097,68,2019-08-07 16:45:03:758
-6.2158,-7.1511,0.7038,-0.154,-0.2275,0.0324,0.0048,0.0292,0.0097,73,2019-08-07 16:45:03:763
-6.2158,-7.1511,0.7038,-0.1789,-0.2125,0.0545,0.0048,0.0292,0.0097,77,2019-08-07 16:45:03:767
-6.1727,-7.1749,0.6897,-0.1789,-0.2125,0.0545,0.0038,0.0196,0.0065,84,2019-08-07 16:45:03:774
-6.1727,-7.1749,0.6897,-0.1789,-0.2125,0.0545,0.0038,0.0196,0.0065,87,2019-08-07 16:45:03:777
-6.1727,-7.1749,0.6897,-0.1789,-0.2125,0.0545,-0.0016,0.0079,0.0033,93,2019-08-07 16:45:03:783
-6.168,-7.1463,0.6991,-0.2182,-0.2642,0.0342,0.0048,-0.0049,0.0129,98,2019-08-07 16:45:03:788
-6.168,-7.1463,0.6991,-0.2182,-0.2642,0.0342,0.0048,-0.0049,0.0129,103,2019-08-07 16:45:03:793
-6.1201,-7.1654,0.7086,-0.2182,-0.2642,0.0342,0.0102,-0.0155,0.0171,108,2019-08-07 16:45:03:798
-6.1201,-7.1654,0.7086,-0.2182,-0.2642,0.0342,0.0102,-0.0155,0.0171,113,2019-08-07 16:45:03:803
-6.1201,-7.1654,0.7086,-0.292,-0.2813,0.0177,0.0102,-0.0155,0.0171,118,2019-08-07 16:45:03:808
-6.0962,-7.1415,0.6897,-0.292,-0.2813,0.0177,0.0112,-0.0251,0.0278,123,2019-08-07 16:45:03:813
-6.0962,-7.1415,0.6897,-0.292,-0.2813,0.0177,0.0112,-0.0251,0.0278,128,2019-08-07 16:45:03:818
-6.0962,-7.1415,0.6897,-0.292,-0.2813,0.0177,0.0187,-0.0294,0.0299,133,2019-08-07 16:45:03:823
-6.0723,-7.1081,0.685,-0.334,-0.2679,0.0848,0.0187,-0.0294,0.0299,138,2019-08-07 16:45:03:828
-6.0723,-7.1081,0.685,-0.334,-0.2679,0.0848,0.0208,-0.0294,0.0342,142,2019-08-07 16:45:03:832
-6.0245,-7.1129,0.6001,-0.334,-0.2679,0.0848,0.0144,-0.0187,0.0384,148,2019-08-07 16:45:03:838
-6.0245,-7.1129,0.6001,-0.334,-0.2679,0.0848,0.0144,-0.0187,0.0384,153,2019-08-07 16:45:03:843
-6.0245,-7.1129,0.6001,-0.2433,-0.33,0.104,0.0144,-0.0187,0.0384,158,2019-08-07 16:45:03:848
-6.1202,-7.0556,0.652,-0.2433,-0.33,0.104,0.0133,-0.0155,0.0374,163,2019-08-07 16:45:03:853
-6.1202,-7.0556,0.652,-0.2433,-0.33,0.104,0.0133,-0.0155,0.0374,168,2019-08-07 16:45:03:858
-6.1202,-7.0556,0.652,-0.2433,-0.33,0.104,0.0102,-0.0017,0.0352,173,2019-08-07 16:45:03:863
-6.1345,-7.0317,0.5718,-0.2583,-0.2916,0.1581,0.0102,-0.0017,0.0352,178,2019-08-07 16:45:03:868
-6.1345,-7.0317,0.5718,-0.2583,-0.2916,0.1581,0.0048,0.0047,0.031,182,2019-08-07 16:45:03:872
