ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-5.997,-7.2034,0.9487,-0.2979,-0.2182,0.1059,-0.0314,-0.0081,0.0246,3,2019-08-07 16:44:35:439
-6.0162,-7.2559,0.9157,-0.2979,-0.2182,0.1059,-0.0314,-0.0081,0.0246,8,2019-08-07 16:44:35:444
-6.0162,-7.2559,0.9157,-0.2979,-0.2182,0.1059,-0.0293,-0.0059,0.0256,12,2019-08-07 16:44:35:448
-6.0353,-7.2464,0.9864,-0.2979,-0.2182,0.1059,-0.0293,-0.0059,0.0256,18,2019-08-07 16:44:35:454
-6.0353,-7.2464,0.9864,-0.2725,-0.2015,0.065,-0.025,-0.0219,0.032,23,2019-08-07 16:44:35:459
-6.0353,-7.2464,0.9864,-0.2725,-0.2015,0.065,-0.025,-0.0219,0.032,27,2019-08-07 16:44:35:463
-5.997,-7.2225,0.9534,-0.2725,-0.2015,0.065,-0.025,-0.0219,0.032,33,2019-08-07 16:44:35:469
-5.997,-7.2225,0.9534,-0.2725,-0.2015,0.065,-0.0207,-0.023,0.0331,38,2019-08-07 16:44:35:474
-5.9636,-7.213,0.9015,-0.2725,-0.2015,0.065,-0.0207,-0.023,0.0331,43,2019-08-07 16:44:35:479
-5.9636,-7.213,0.9015,-0.3289,-0.2319,0.1629,-0.0207,-0.0155,0.0288,47,2019-08-07 16:44:35:483
-5.9636,-7.213,0.9015,-0.3289,-0.2319,0.1629,-0.0207,-0.0155,0.0288,53,2019-08-07 16:44:35:489
-5.9827,-7.2034,0.911,-0.3289,-0.2319,0.1629,-0.0154,-0.0134,0.0256,58,2019-08-07 16:44:35:494
-5.9827,-7.2034,0.911,-0.3289,-0.2319,0.1629,-0.0154,-0.0134,0.0256,63,2019-08-07 16:44:35:499
-6.0114,-7.2082,0.8874,-0.2936,-0.2583,0.1139,-0.0122,-0.0017,0.015,68,2019-08-07 16:44:35:504
-6.0114,-7.2082,0.8874,-0.2936,-0.2583,0.1139,-0.0122,-0.0017,0.015,73,2019-08-07 16:44:35:509
-6.0114,-7.2082,0.8874,-0.2936,-0.2583,0.1139,-0.0143,0.0122,0.0043,77,2019-08-07 16:44:35:513
-6.0545,-7.1843,0.8874,-0.2936,-0.2583,0.1139,-0.0143,0.0122,0.0043,83,2019-08-07 16:44:35:519
-6.0545,-7.1843,0.8874,-0.271,-0.2816,0.1523,-0.0154,0.01,0.0043,87,2019-08-07 16:44:35:523
-6.0019,-7.2225,0.878,-0.271,-0.2816,0.1523,-0.0154,0.01,0.0043,95,2019-08-07 16:44:35:531
-6.0019,-7.2225,0.878,-0.2951,-0.2149,0.1078,-0.0154,0.01,0.0043,98,2019-08-07 16:44:35:534
-6.0019,-7.2225,0.878,-0.2951,-0.2149,0.1078,-0.0165,0.0058,0.0022,103,2019-08-07 16:44:35:539
-5.9732,-7.1987,0.977,-0.2951,-0.2149,0.1078,-0.0165,0.0058,0.0022,108,2019-08-07 16:44:35:544
-5.9732,-7.1987,0.977,-0.2951,-0.2149,0.1078,-0.0165,0.0058,0.0022,113,2019-08-07 16:44:35:549
-5.9732,-7.1987,0.977,-0.3908,-0.2678,0.1139,-0.0133,0.0015,0.0054,118,2019-08-07 16:44:35:554
-5.9014,-7.2703,0.8733,-0.3908,-0.2678,0.1139,-0.0133,0.0015,0.0054,123,2019-08-07 16:44:35:559
-5.9014,-7.2703,0.8733,-0.3908,-0.2678,0.1139,-0.0165,0.0068,0.016,127,2019-08-07 16:44:35:563
-5.911,-7.2321,0.9157,-0.3908,-0.2678,0.1139,-0.0165,0.0068,0.016,134,2019-08-07 16:44:35:570
-5.911,-7.2321,0.9157,-0.4254,-0.1862,0.115,-0.0058,0.0154,0.0224,137,2019-08-07 16:44:35:573
-5.911,-7.2321,0.9157,-0.4254,-0.1862,0.115,-0.0058,0.0154,0.0224,142,2019-08-07 16:44:35:578
-5.9205,-7.2559,0.9204,-0.4254,-0.1862,0.115,-0.0026,0.0175,0.032,148,2019-08-07 16:44:35:584
-5.9205,-7.2559,0.9204,-0.4254,-0.1862,0.115,-0.0026,0.0175,0.032,153,2019-08-07 16:44:35:589
-5.9205,-7.2559,0.9204,-0.3571,-0.1408,0.1351,-0.0026,0.0175,0.032,158,2019-08-07 16:44:35:594
-5.9445,-7.2368,0.9157,-0.3571,-0.1408,0.1351,-0.0016,0.0228,0.0331,162,2019-08-07 16:44:35:598
-5.9445,-7.2368,0.9157,-0.3571,-0.1408,0.1351,-0.0016,0.0228,0.0331,168,2019-08-07 16:44:35:604
-6.0784,-7.2082,0.8827,-0.3571,-0.1408,0.1351,-0.0016,0.026,0.0331,173,2019-08-07 16:44:35:609
-6.0784,-7.2082,0.8827,-0.3047,-0.2469,0.1031,-0.0016,0.026,0.0331,178,2019-08-07 16:44:35:614
-6.0784,-7.2082,0.8827,-0.3047,-0.2469,0.1031,-5.0E-4,0.0335,0.0278,183,2019-08-07 16:44:35:619
-6.1167,-7.1939,0.8638,-0.3047,-0.2469,0.1031,-5.0E-4,0.0335,0.0278,188,2019-08-07 16:44:35:624
-6.1167,-7.1939,0.8638,-0.3047,-0.2469,0.1031,0.0048,0.0388,0.0203,194,2019-08-07 16:44:35:630
-6.1167,-7.1939,0.8638,-0.2135,-0.2055,0.1075,0.0048,0.0388,0.0203,197,2019-08-07 16:44:35:633
-6.1693,-7.2512,0.9534,-0.2135,-0.2055,0.1075,0.0027,0.0441,0.0118,203,2019-08-07 16:44:35:639
-6.1693,-7.2512,0.9534,-0.2135,-0.2055,0.1075,0.0027,0.0441,0.0118,208,2019-08-07 16:44:35:644
-6.2076,-7.275,0.9298,-0.2135,-0.2055,0.1075,0.007,0.042,0.0033,215,2019-08-07 16:44:35:651
-6.2076,-7.275,0.9298,-0.187,-0.2425,0.0224,0.007,0.042,0.0033,217,2019-08-07 16:44:35:653
-6.2076,-7.275,0.9298,-0.187,-0.2425,0.0224,0.007,0.042,0.0033,222,2019-08-07 16:44:35:658
-6.1359,-7.213,0.9345,-0.187,-0.2425,0.0224,0.0112,0.0356,-0.0053,228,2019-08-07 16:44:35:664
-6.1359,-7.213,0.9345,-0.187,-0.2425,0.0224,0.0134,0.0196,-0.0031,234,2019-08-07 16:44:35:670
-6.1072,-7.1939,0.9958,-0.2109,-0.2429,0.0106,0.0134,0.0196,-0.0031,238,2019-08-07 16:44:35:674
-6.1072,-7.1939,0.9958,-0.2109,-0.2429,0.0106,0.0134,0.0196,-0.0031,243,2019-08-07 16:44:35:679
-6.0067,-7.1366,1.0382,-0.2109,-0.2429,0.0106,0.0102,5.0E-4,0.0097,248,2019-08-07 16:44:35:684
-6.0067,-7.1366,1.0382,-0.2109,-0.2429,0.0106,0.0102,5.0E-4,0.0097,253,2019-08-07 16:44:35:689
-6.0067,-7.1366,1.0382,-0.3122,-0.3231,0.0266,0.007,-0.0134,0.0203,258,2019-08-07 16:44:35:694
-5.978,-7.1318,1.0241,-0.3122,-0.3231,0.0266,0.007,-0.0134,0.0203,263,2019-08-07 16:44:35:699
-5.978,-7.1318,1.0241,-0.3122,-0.3231,0.0266,0.007,-0.0145,0.0342,268,2019-08-07 16:44:35:704
-5.978,-7.1318,1.0241,-0.3122,-0.3231,0.0266,0.007,-0.0145,0.0342,272,2019-08-07 16:44:35:708
-5.9924,-7.0889,1.0194,-0.283,-0.3428,-0.1065,0.0027,-0.0283,0.0469,278,2019-08-07 16:44:35:714
-5.9924,-7.0889,1.0194,-0.283,-0.3428,-0.1065,0.0027,-0.0283,0.0469,283,2019-08-07 16:44:35:719
-5.9828,-7.1032,0.9817,-0.283,-0.3428,-0.1065,6.0E-4,-0.0198,0.0544,287,2019-08-07 16:44:35:723
-5.9828,-7.1032,0.9817,-0.283,-0.3428,-0.1065,6.0E-4,-0.0198,0.0544,293,2019-08-07 16:44:35:729
