ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.8192,9.9111,0.5473,-0.0034,-0.067,-0.6805,0.2008,0.0026,-0.1587,1,2019-08-07 17:02:34:192
-0.8192,9.9111,0.5473,0.1089,-0.2219,-0.4945,0.2072,0.0303,-0.1491,7,2019-08-07 17:02:34:198
-1.0153,9.9683,0.6463,0.1089,-0.2219,-0.4945,0.2072,0.0303,-0.1491,12,2019-08-07 17:02:34:203
-1.0153,9.9683,0.6463,0.1089,-0.2219,-0.4945,0.2115,0.0591,-0.1384,17,2019-08-07 17:02:34:208
-1.1493,9.849,0.7217,0.299,-0.0761,-0.6552,0.2115,0.0591,-0.1384,23,2019-08-07 17:02:34:214
-1.1493,9.849,0.7217,0.299,-0.0761,-0.6552,0.2221,0.0356,-0.1299,27,2019-08-07 17:02:34:218
-1.1493,9.849,0.7217,0.299,-0.0761,-0.6552,0.2221,0.0356,-0.1299,31,2019-08-07 17:02:34:222
-1.0201,9.9158,0.7123,0.299,-0.0761,-0.6552,0.2392,-0.0262,-0.1214,37,2019-08-07 17:02:34:228
-1.0201,9.9158,0.7123,0.299,-0.0761,-0.6552,0.2392,-0.0262,-0.1214,41,2019-08-07 17:02:34:232
-0.9292,10.0304,0.2409,0.0957,-0.2119,-0.4703,0.2562,-0.0613,-0.1139,47,2019-08-07 17:02:34:238
-0.9292,10.0304,0.2409,0.0957,-0.2119,-0.4703,0.2562,-0.0613,-0.1139,51,2019-08-07 17:02:34:242
-0.9292,10.0304,0.2409,0.0957,-0.2119,-0.4703,0.2456,-0.0358,-0.1065,57,2019-08-07 17:02:34:248
-0.8809,9.9015,0.1514,0.0957,-0.2119,-0.4703,0.2456,-0.0358,-0.1065,61,2019-08-07 17:02:34:252
-0.8809,9.9015,0.1514,-0.0079,-0.0706,-0.3008,0.2371,-0.0113,-0.1107,67,2019-08-07 17:02:34:258
-0.8809,9.9015,0.1514,-0.0079,-0.0706,-0.3008,0.2371,-0.0113,-0.1107,71,2019-08-07 17:02:34:262
-0.9,9.9301,0.2646,-0.0079,-0.0706,-0.3008,0.2296,-0.04,-0.1065,77,2019-08-07 17:02:34:268
-0.9,9.9301,0.2646,-0.0079,-0.0706,-0.3008,0.2296,-0.04,-0.1065,82,2019-08-07 17:02:34:273
-0.8856,9.8537,-0.2398,-0.0292,-0.1492,-0.0516,0.2179,-0.0507,-0.1075,86,2019-08-07 17:02:34:277
-0.8856,9.8537,-0.2398,-0.0292,-0.1492,-0.0516,0.2179,-0.0507,-0.1075,92,2019-08-07 17:02:34:283
-0.8856,9.8537,-0.2398,-0.0292,-0.1492,-0.0516,0.1859,-0.0038,-0.1044,97,2019-08-07 17:02:34:288
-1.0531,9.7821,-0.3718,-0.0292,-0.1492,-0.0516,0.1859,-0.0038,-0.1044,101,2019-08-07 17:02:34:292
-1.0531,9.7821,-0.3718,0.2268,0.0728,0.1434,0.154,0.0175,-0.098,107,2019-08-07 17:02:34:298
-1.3258,9.6102,-0.0654,0.2268,0.0728,0.1434,0.154,0.0175,-0.098,111,2019-08-07 17:02:34:302
-1.3258,9.6102,-0.0654,0.2268,0.0728,0.1434,0.1401,-0.0251,-0.083,117,2019-08-07 17:02:34:308
-1.3258,9.6102,-0.0654,0.2268,0.0728,0.1434,0.1401,-0.0251,-0.083,122,2019-08-07 17:02:34:313
-1.4023,9.6628,0.2316,0.44,0.099,-0.365,0.1401,-0.0251,-0.083,127,2019-08-07 17:02:34:318
-1.4023,9.6628,0.2316,0.44,0.099,-0.365,0.1508,-0.1263,-0.066,132,2019-08-07 17:02:34:323
-1.2827,9.8537,0.439,0.44,0.099,-0.365,0.1508,-0.1263,-0.066,137,2019-08-07 17:02:34:328
