ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.7473,10.007,0.4237,0.0954,-0.2094,-0.4203,0.0688,-0.138,-0.0927,3,2019-08-07 17:01:39:686
-0.7473,10.007,0.4237,0.0954,-0.2094,-0.4203,0.0688,-0.138,-0.0927,8,2019-08-07 17:01:39:691
-0.7473,10.007,0.4237,0.0623,-0.21,-0.4712,0.0677,-0.1401,-0.0831,13,2019-08-07 17:01:39:696
-0.6708,9.9783,0.4709,0.0623,-0.21,-0.4712,0.0677,-0.1401,-0.0831,18,2019-08-07 17:01:39:701
-0.6708,9.9783,0.4709,0.0623,-0.21,-0.4712,0.0805,-0.1593,-0.081,23,2019-08-07 17:01:39:706
-0.5081,9.8972,0.5133,-0.1693,-0.1109,-0.5929,0.0805,-0.1593,-0.081,27,2019-08-07 17:01:39:710
-0.5081,9.8972,0.5133,-0.1693,-0.1109,-0.5929,0.1007,-0.1945,-0.082,33,2019-08-07 17:01:39:716
-0.5081,9.8972,0.5133,-0.1693,-0.1109,-0.5929,0.1007,-0.1945,-0.082,37,2019-08-07 17:01:39:720
-0.3072,9.8113,0.1645,-0.1693,-0.1109,-0.5929,0.1135,-0.2158,-0.0841,43,2019-08-07 17:01:39:726
-0.3072,9.8113,0.1645,-0.4038,-0.0023,-0.034,0.1135,-0.2158,-0.0841,48,2019-08-07 17:01:39:731
-0.3167,9.6728,-0.1372,-0.4038,-0.0023,-0.034,0.1071,-0.187,-0.0916,52,2019-08-07 17:01:39:735
-0.3167,9.6728,-0.1372,-0.4038,-0.0023,-0.034,0.1071,-0.187,-0.0916,58,2019-08-07 17:01:39:741
-0.3167,9.6728,-0.1372,-0.3208,0.1594,0.0559,0.0805,-0.1199,-0.1012,63,2019-08-07 17:01:39:746
-0.5224,9.5582,-0.0854,-0.3208,0.1594,0.0559,0.0805,-0.1199,-0.1012,68,2019-08-07 17:01:39:751
-0.5224,9.5582,-0.0854,-0.3208,0.1594,0.0559,0.0634,-0.0847,-0.0916,73,2019-08-07 17:01:39:756
-0.5224,9.5582,-0.0854,-0.3208,0.1594,0.0559,0.0634,-0.0847,-0.0916,78,2019-08-07 17:01:39:761
-0.8095,9.754,0.2258,0.0913,0.029,-0.3427,0.0634,-0.0847,-0.0916,82,2019-08-07 17:01:39:765
-0.8095,9.754,0.2258,0.0913,0.029,-0.3427,0.0698,-0.1018,-0.0905,88,2019-08-07 17:01:39:771
-0.8095,9.754,0.2258,0.0913,0.029,-0.3427,0.0698,-0.1018,-0.0905,93,2019-08-07 17:01:39:776
-0.8717,9.8256,0.2116,0.1008,-0.068,-0.1499,0.0794,-0.1146,-0.0884,98,2019-08-07 17:01:39:781
-0.8717,9.8256,0.2116,0.1008,-0.068,-0.1499,0.073,-0.089,-0.0863,103,2019-08-07 17:01:39:786
-0.8047,9.9402,-0.0476,0.1008,-0.068,-0.1499,0.073,-0.089,-0.0863,108,2019-08-07 17:01:39:791
-0.8047,9.9402,-0.0476,0.1008,-0.068,-0.1499,0.073,-0.089,-0.0863,112,2019-08-07 17:01:39:795
-0.7138,9.8876,-0.1184,-0.0408,-0.1077,-0.0202,0.0549,-0.0389,-0.0863,118,2019-08-07 17:01:39:801
-0.7138,9.8876,-0.1184,-0.0408,-0.1077,-0.0202,0.0549,-0.0389,-0.0863,122,2019-08-07 17:01:39:805
-0.7138,9.8876,-0.1184,-0.0408,-0.1077,-0.0202,0.0443,0.0175,-0.0852,128,2019-08-07 17:01:39:811
-0.9195,9.8781,0.1409,-0.0408,-0.1077,-0.0202,0.0443,0.0175,-0.0852,134,2019-08-07 17:01:39:817
-0.9195,9.8781,0.1409,0.2144,-0.0232,-0.3996,0.0347,0.0473,-0.0778,138,2019-08-07 17:01:39:821
-0.9195,9.8781,0.1409,0.2144,-0.0232,-0.3996,0.0347,0.0473,-0.0778,143,2019-08-07 17:01:39:826
-1.1731,9.7253,0.3153,0.2144,-0.0232,-0.3996,0.0389,0.0239,-0.065,148,2019-08-07 17:01:39:831
-1.1731,9.7253,0.3153,0.2144,-0.0232,-0.3996,0.0389,0.0239,-0.065,153,2019-08-07 17:01:39:836
-1.2209,9.7158,0.4662,0.2144,-0.0232,-0.3996,0.0528,-0.0123,-0.0501,158,2019-08-07 17:01:39:841
-1.2209,9.7158,0.4662,0.433,0.09,-0.6586,0.0528,-0.0123,-0.0501,163,2019-08-07 17:01:39:846
-1.2209,9.7158,0.4662,0.433,0.09,-0.6586,0.0698,-0.072,-0.033,168,2019-08-07 17:01:39:851
-1.13,9.7397,0.551,0.433,0.09,-0.6586,0.0698,-0.072,-0.033,173,2019-08-07 17:01:39:856
-1.13,9.7397,0.551,0.0659,-0.0301,-0.5721,0.089,-0.138,-0.0128,178,2019-08-07 17:01:39:861
-0.8095,9.816,0.4143,0.0659,-0.0301,-0.5721,0.089,-0.138,-0.0128,183,2019-08-07 17:01:39:866
-0.8095,9.816,0.4143,0.0659,-0.0301,-0.5721,0.1018,-0.1369,-0.0085,187,2019-08-07 17:01:39:870
-0.8095,9.816,0.4143,0.0659,-0.0301,-0.5721,0.1018,-0.1369,-0.0085,193,2019-08-07 17:01:39:876
-0.5798,9.9592,0.2258,0.0659,-0.0301,-0.5721,0.1071,-0.1071,-0.0138,198,2019-08-07 17:01:39:881
-0.5798,9.9592,0.2258,-0.2798,-0.2166,-0.3791,0.1071,-0.1071,-0.0138,203,2019-08-07 17:01:39:886
-0.4459,10.007,0.1362,-0.2798,-0.2166,-0.3791,0.1082,-0.0698,-0.0181,208,2019-08-07 17:01:39:891
-0.4459,10.007,0.1362,-0.2798,-0.2166,-0.3791,0.1082,-0.0698,-0.0181,214,2019-08-07 17:01:39:897
-0.4459,10.007,0.1362,-0.2798,-0.2166,-0.3791,0.1082,-0.0698,-0.0181,218,2019-08-07 17:01:39:901
-0.5272,9.9927,0.0702,-0.2857,-0.2218,-0.2461,0.106,-0.0176,-0.0298,223,2019-08-07 17:01:39:906
-0.5272,9.9927,0.0702,-0.2857,-0.2218,-0.2461,0.106,-0.0176,-0.0298,228,2019-08-07 17:01:39:911
-0.5272,9.9927,0.0702,-0.2857,-0.2218,-0.2461,0.1114,0.0079,-0.0373,233,2019-08-07 17:01:39:916
-0.7281,9.9258,0.3153,-0.2857,-0.2218,-0.2461,0.1114,0.0079,-0.0373,238,2019-08-07 17:01:39:921
-0.7281,9.9258,0.3153,-0.0525,-0.2227,-0.6087,0.1252,-0.0091,-0.0426,243,2019-08-07 17:01:39:926
-0.7903,9.8972,0.4143,-0.0525,-0.2227,-0.6087,0.1252,-0.0091,-0.0426,248,2019-08-07 17:01:39:931
-0.7903,9.8972,0.4143,-0.0525,-0.2227,-0.6087,0.1476,-0.0475,-0.0479,253,2019-08-07 17:01:39:936
-0.7903,9.8972,0.4143,-0.0525,-0.2227,-0.6087,0.1476,-0.0475,-0.0479,258,2019-08-07 17:01:39:941
-0.7138,9.8972,0.3012,-0.0998,-0.1237,-0.5325,0.1625,-0.0698,-0.0543,263,2019-08-07 17:01:39:946
-0.7138,9.8972,0.3012,-0.0998,-0.1237,-0.5325,0.1625,-0.0698,-0.0543,268,2019-08-07 17:01:39:951
-0.5942,9.8829,0.0938,-0.0998,-0.1237,-0.5325,0.1625,-0.0698,-0.0543,273,2019-08-07 17:01:39:956
-0.5942,9.8829,0.0938,-0.0998,-0.1237,-0.5325,0.1795,-0.0837,-0.0564,278,2019-08-07 17:01:39:961
-0.5942,9.8829,0.0938,-0.2338,-0.0107,-0.2556,0.1795,-0.0837,-0.0564,283,2019-08-07 17:01:39:966
-0.6659,9.7253,-0.1183,-0.2338,-0.0107,-0.2556,0.1774,-0.0592,-0.0543,288,2019-08-07 17:01:39:971
-0.6659,9.7253,-0.1183,-0.2338,-0.0107,-0.2556,0.1774,-0.0592,-0.0543,293,2019-08-07 17:01:39:976
-0.6659,9.7253,-0.1183,-0.2338,-0.0107,-0.2556,0.17,-0.0262,-0.0564,298,2019-08-07 17:01:39:981
-0.8047,9.5057,-0.0618,0.0089,0.2787,-0.3158,0.17,-0.0262,-0.0564,303,2019-08-07 17:01:39:986
-0.8047,9.5057,-0.0618,0.0089,0.2787,-0.3158,0.171,-0.0464,-0.0628,307,2019-08-07 17:01:39:990
-0.8764,9.5487,0.0184,0.0089,0.2787,-0.3158,0.171,-0.0464,-0.0628,313,2019-08-07 17:01:39:996
