ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.4453,9.9735,0.2541,0.301,-0.0587,-0.2189,-0.3339,0.1773,-0.2461,2,2019-08-07 17:02:52:602
-1.9189,9.6107,1.1922,0.301,-0.0587,-0.2189,-0.3339,0.1773,-0.2461,8,2019-08-07 17:02:52:608
-1.9189,9.6107,1.1922,0.301,-0.0587,-0.2189,-0.3009,0.1432,-0.2226,13,2019-08-07 17:02:52:613
-2.0194,9.2431,1.0791,0.301,-0.0587,-0.2189,-0.3009,0.1432,-0.2226,17,2019-08-07 17:02:52:617
-2.0194,9.2431,1.0791,0.3523,0.4779,-0.3545,-0.3009,0.1432,-0.2226,23,2019-08-07 17:02:52:623
-2.0194,9.2431,1.0791,0.3523,0.4779,-0.3545,-0.2796,0.1294,-0.1971,28,2019-08-07 17:02:52:628
-2.005,9.3147,1.1686,0.3523,0.4779,-0.3545,-0.2796,0.1294,-0.1971,32,2019-08-07 17:02:52:632
-2.005,9.3147,1.1686,0.3523,0.4779,-0.3545,-0.2998,0.1379,-0.1715,38,2019-08-07 17:02:52:638
-2.005,9.3147,1.1686,0.3523,0.4779,-0.3545,-0.2998,0.1379,-0.1715,42,2019-08-07 17:02:52:642
-2.139,9.3672,1.3242,0.5117,0.2706,-0.4869,-0.3094,0.1368,-0.1523,48,2019-08-07 17:02:52:648
-2.139,9.3672,1.3242,0.5117,0.2706,-0.4869,-0.2689,0.041,-0.1108,53,2019-08-07 17:02:52:653
-2.4548,9.31,1.7343,0.5117,0.2706,-0.4869,-0.2689,0.041,-0.1108,58,2019-08-07 17:02:52:658
-2.4548,9.31,1.7343,0.5117,0.2706,-0.4869,-0.2689,0.041,-0.1108,63,2019-08-07 17:02:52:663
-2.4548,9.31,1.7343,0.786,0.3839,-0.8096,-0.2316,-0.0325,-0.0852,67,2019-08-07 17:02:52:667
-2.2777,9.2049,1.6164,0.786,0.3839,-0.8096,-0.2316,-0.0325,-0.0852,73,2019-08-07 17:02:52:673
-2.2777,9.2049,1.6164,0.786,0.3839,-0.8096,-0.2071,-0.0762,-0.0596,77,2019-08-07 17:02:52:677
-2.1438,9.2813,1.64,0.4677,0.338,-0.6937,-0.2071,-0.0762,-0.0596,83,2019-08-07 17:02:52:683
-2.1438,9.2813,1.64,0.4677,0.338,-0.6937,-0.2008,-0.0634,-0.0543,87,2019-08-07 17:02:52:687
-2.1438,9.2813,1.64,0.4677,0.338,-0.6937,-0.2008,-0.0634,-0.0543,93,2019-08-07 17:02:52:693
-2.0672,9.3243,1.6919,0.4677,0.338,-0.6937,-0.1922,-0.0453,-0.0383,98,2019-08-07 17:02:52:698
-2.0672,9.3243,1.6919,0.2082,0.2933,-0.6855,-0.1922,-0.0453,-0.0383,103,2019-08-07 17:02:52:703
-1.8519,9.4532,1.6541,0.2082,0.2933,-0.6855,-0.1709,-0.0453,-0.0266,108,2019-08-07 17:02:52:708
-1.8519,9.4532,1.6541,0.2082,0.2933,-0.6855,-0.1709,-0.0453,-0.0266,113,2019-08-07 17:02:52:713
-1.8519,9.4532,1.6541,0.1288,0.1141,-0.5288,-0.1443,-0.0304,-0.0149,117,2019-08-07 17:02:52:717
-1.6749,9.563,1.8238,0.1288,0.1141,-0.5288,-0.1443,-0.0304,-0.0149,123,2019-08-07 17:02:52:723
-1.6749,9.563,1.8238,0.1288,0.1141,-0.5288,-0.1134,-0.04,-0.016,128,2019-08-07 17:02:52:728
-1.5362,9.6012,1.772,-0.1551,0.0052,-0.7266,-0.1134,-0.04,-0.016,133,2019-08-07 17:02:52:733
-1.5362,9.6012,1.772,-0.1551,0.0052,-0.7266,-0.1134,-0.04,-0.016,137,2019-08-07 17:02:52:737
-1.5362,9.6012,1.772,-0.1551,0.0052,-0.7266,-0.0942,-0.0283,0.0011,143,2019-08-07 17:02:52:743
-1.3018,9.5248,1.706,-0.1551,0.0052,-0.7266,-0.0942,-0.0283,0.0011,147,2019-08-07 17:02:52:747
-1.3018,9.5248,1.706,-0.4675,-0.0446,-0.7631,-0.0814,-0.0262,0.0011,153,2019-08-07 17:02:52:753
-1.3018,9.5248,1.706,-0.4675,-0.0446,-0.7631,-0.0814,-0.0262,0.0011,157,2019-08-07 17:02:52:757
-1.2156,9.6823,1.8898,-0.4675,-0.0446,-0.7631,-0.0495,-0.0198,-0.0021,163,2019-08-07 17:02:52:763
-1.2156,9.6823,1.8898,-0.4675,-0.0446,-0.7631,-0.0495,-0.0198,-0.0021,168,2019-08-07 17:02:52:768
-1.2156,9.6823,1.8898,-0.1665,-0.2603,-0.367,-0.0452,0.0015,0.0234,173,2019-08-07 17:02:52:773
-1.517,9.8637,1.4515,-0.1665,-0.2603,-0.367,-0.0452,0.0015,0.0234,178,2019-08-07 17:02:52:778
-1.517,9.8637,1.4515,-0.1665,-0.2603,-0.367,-0.0452,0.0154,0.0245,183,2019-08-07 17:02:52:783
-1.8567,9.8017,1.475,-0.1665,-0.2603,-0.367,-0.0452,0.0154,0.0245,187,2019-08-07 17:02:52:787
-1.8567,9.8017,1.475,-0.1665,-0.2603,-0.367,-0.0239,-0.024,0.0224,193,2019-08-07 17:02:52:793
-1.8567,9.8017,1.475,0.497,-0.0842,-0.2253,-0.0239,-0.024,0.0224,197,2019-08-07 17:02:52:797
