ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.7359,9.9839,0.9595,0.2989,-0.1514,-0.6015,0.0517,0.074,-0.0203,3,2019-08-07 17:00:53:783
-0.7359,9.9839,0.9595,0.2989,-0.1514,-0.6015,0.072,0.0388,-0.0107,7,2019-08-07 17:00:53:787
-0.6354,9.9075,1.0302,0.2989,-0.1514,-0.6015,0.072,0.0388,-0.0107,13,2019-08-07 17:00:53:793
-0.6354,9.9075,1.0302,0.0888,-0.0271,-0.6023,0.0943,-0.0155,-0.0054,18,2019-08-07 17:00:53:798
-0.6354,9.9075,1.0302,0.0888,-0.0271,-0.6023,0.0943,-0.0155,-0.0054,22,2019-08-07 17:00:53:802
-0.3388,9.9552,0.7662,0.0888,-0.0271,-0.6023,0.1103,-0.0549,0.0,28,2019-08-07 17:00:53:808
-0.3388,9.9552,0.7662,0.0888,-0.0271,-0.6023,0.1103,-0.0549,0.0,33,2019-08-07 17:00:53:813
-0.3723,9.9648,0.4645,-0.0395,-0.1696,-0.1167,0.1082,-0.0283,0.0,38,2019-08-07 17:00:53:818
-0.3723,9.9648,0.4645,-0.0395,-0.1696,-0.1167,0.1082,-0.0283,0.0,42,2019-08-07 17:00:53:822
-0.3723,9.9648,0.4645,-0.0395,-0.1696,-0.1167,0.0943,0.0293,-0.0096,48,2019-08-07 17:00:53:828
-0.3867,9.812,0.9783,-0.0395,-0.1696,-0.1167,0.0943,0.0293,-0.0096,53,2019-08-07 17:00:53:833
-0.3867,9.812,0.9783,-0.074,-0.0354,-0.6935,0.1082,-0.0016,-0.0064,58,2019-08-07 17:00:53:838
-0.2863,9.8789,0.6861,-0.074,-0.0354,-0.6935,0.1082,-0.0016,-0.0064,63,2019-08-07 17:00:53:843
-0.2863,9.8789,0.6861,-0.074,-0.0354,-0.6935,0.1263,-0.0602,-0.0043,67,2019-08-07 17:00:53:847
-0.2863,9.8789,0.6861,-0.074,-0.0354,-0.6935,0.1263,-0.0602,-0.0043,73,2019-08-07 17:00:53:853
-0.315,9.898,0.5541,-0.1032,-0.1016,-0.3614,0.1188,-0.0134,-0.016,78,2019-08-07 17:00:53:858
-0.315,9.898,0.5541,-0.1032,-0.1016,-0.3614,0.1188,-0.0134,-0.016,84,2019-08-07 17:00:53:864
-0.315,9.898,0.5541,-0.1032,-0.1016,-0.3614,0.1188,-0.0134,-0.016,87,2019-08-07 17:00:53:867
-0.1236,9.8598,0.5824,-0.1032,-0.1016,-0.3614,0.1082,-6.0E-4,-0.015,93,2019-08-07 17:00:53:873
-0.1236,9.8598,0.5824,-0.1032,-0.1016,-0.3614,0.1082,-6.0E-4,-0.015,98,2019-08-07 17:00:53:878
-0.2863,10.1032,0.1911,-0.2053,-0.2299,0.0143,0.1061,-0.0059,-0.0277,102,2019-08-07 17:00:53:882
-0.2863,10.1032,0.1911,-0.2053,-0.2299,0.0143,0.1061,-0.0059,-0.0277,108,2019-08-07 17:00:53:888
-0.4873,10.1558,0.4221,-0.2053,-0.2299,0.0143,0.0773,0.0463,-0.0363,113,2019-08-07 17:00:53:893
-0.4873,10.1558,0.4221,-0.2053,-0.2299,0.0143,0.0773,0.0463,-0.0363,118,2019-08-07 17:00:53:898
-0.4873,10.1558,0.4221,0.1707,-0.3204,-0.2619,0.0645,0.0378,-0.0299,123,2019-08-07 17:00:53:903
-0.4873,10.1558,0.4221,0.1707,-0.3204,-0.2619,0.0645,0.0378,-0.0299,128,2019-08-07 17:00:53:908
-0.7265,10.065,0.6153,0.1707,-0.3204,-0.2619,0.0645,0.0378,-0.0299,133,2019-08-07 17:00:53:913
