ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.5073,-5.5802,-0.4988,-0.1887,0.1704,0.1915,0.0293,-0.0123,0.0491,4,2019-08-07 16:29:06:622
8.5313,-5.5181,-0.3809,-0.3131,0.1679,0.1117,0.0293,-0.0123,0.0491,8,2019-08-07 16:29:06:626
8.5313,-5.5181,-0.3809,-0.3131,0.1679,0.1117,0.0453,-0.0017,0.048,14,2019-08-07 16:29:06:632
8.5169,-5.4847,-0.4375,-0.3131,0.1679,0.1117,0.0453,-0.0017,0.048,18,2019-08-07 16:29:06:636
8.5169,-5.4847,-0.4375,-0.3131,0.1679,0.1117,0.0506,0.0186,0.0491,24,2019-08-07 16:29:06:642
8.5169,-5.4847,-0.4375,-0.299,0.1121,0.1122,0.0506,0.0186,0.0491,28,2019-08-07 16:29:06:646
8.5121,-5.499,-0.4469,-0.299,0.1121,0.1122,0.0474,0.0399,0.0352,34,2019-08-07 16:29:06:652
8.5121,-5.499,-0.4469,-0.299,0.1121,0.1122,0.0474,0.0399,0.0352,39,2019-08-07 16:29:06:657
8.5121,-5.499,-0.4469,-0.299,0.1121,0.1122,0.0432,0.0697,0.0299,44,2019-08-07 16:29:06:662
8.3782,-5.4083,-0.2065,-0.1251,0.0399,-0.0019,0.0432,0.0697,0.0299,48,2019-08-07 16:29:06:666
8.3782,-5.4083,-0.2065,-0.1251,0.0399,-0.0019,0.0421,0.091,0.0214,55,2019-08-07 16:29:06:673
8.2634,-5.3892,-0.1688,-0.1251,0.0399,-0.0019,0.0421,0.091,0.0214,58,2019-08-07 16:29:06:676
8.2634,-5.3892,-0.1688,-0.1251,0.0399,-0.0019,0.0283,0.0942,0.0192,63,2019-08-07 16:29:06:681
8.2634,-5.3892,-0.1688,0.0214,-0.0592,-0.138,0.0283,0.0942,0.0192,69,2019-08-07 16:29:06:687
8.182,-5.2651,-0.0745,0.0214,-0.0592,-0.138,0.0197,0.0665,0.0118,73,2019-08-07 16:29:06:691
8.182,-5.2651,-0.0745,0.0214,-0.0592,-0.138,0.0197,0.0665,0.0118,79,2019-08-07 16:29:06:697
8.0959,-5.246,-0.0651,0.0214,-0.0592,-0.138,0.0038,0.0218,0.0118,85,2019-08-07 16:29:06:703
8.0959,-5.246,-0.0651,0.1209,-0.0755,-0.0986,0.0038,0.0218,0.0118,89,2019-08-07 16:29:06:707
8.1533,-5.332,-0.1546,0.1209,-0.0755,-0.0986,-0.0143,-0.0272,0.015,93,2019-08-07 16:29:06:711
8.1533,-5.332,-0.1546,0.1209,-0.0755,-0.0986,-0.0143,-0.0272,0.015,100,2019-08-07 16:29:06:718
