ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.3343,-5.7902,-0.5932,-0.2002,0.2766,0.1563,0.007,-0.0698,0.0267,2,2019-08-07 16:29:00:988
8.2674,-5.8618,-0.5555,-0.1615,0.3522,0.1369,0.0251,-0.0485,0.0309,8,2019-08-07 16:29:00:994
8.2674,-5.8618,-0.5555,-0.1615,0.3522,0.1369,0.0251,-0.0485,0.0309,13,2019-08-07 16:29:00:999
8.2674,-5.8618,-0.5555,-0.1615,0.3522,0.1369,0.0336,-0.0198,0.0192,17,2019-08-07 16:29:01:003
8.2865,-5.7615,-0.5696,-0.1615,0.3522,0.1369,0.0336,-0.0198,0.0192,23,2019-08-07 16:29:01:009
8.2865,-5.7615,-0.5696,-0.1615,0.3522,0.1369,0.0315,0.0143,0.0107,28,2019-08-07 16:29:01:014
8.2865,-5.7615,-0.5696,-0.1166,0.2332,0.1274,0.0315,0.0143,0.0107,33,2019-08-07 16:29:01:019
8.2626,-5.6804,-0.5319,-0.1166,0.2332,0.1274,0.0315,0.0143,0.0107,38,2019-08-07 16:29:01:024
8.2626,-5.6804,-0.5319,-0.1166,0.2332,0.1274,0.0325,0.0356,0.0043,43,2019-08-07 16:29:01:029
8.1334,-5.6613,-0.3811,-0.1166,0.2332,0.1274,0.0293,0.0399,0.0011,48,2019-08-07 16:29:01:034
8.1334,-5.6613,-0.3811,-0.0266,0.1549,-0.0382,0.0293,0.0399,0.0011,53,2019-08-07 16:29:01:039
8.1334,-5.6613,-0.3811,-0.0266,0.1549,-0.0382,0.0293,0.0399,0.0011,57,2019-08-07 16:29:01:043
8.0569,-5.5562,-0.3716,-0.0266,0.1549,-0.0382,0.0325,0.0154,0.0022,63,2019-08-07 16:29:01:049
8.0569,-5.5562,-0.3716,-0.0266,0.1549,-0.0382,0.0325,0.0154,0.0022,67,2019-08-07 16:29:01:053
8.0569,-5.5467,-0.4282,0.0303,0.0391,0.0242,0.0229,-0.0219,0.0075,73,2019-08-07 16:29:01:059
8.0569,-5.5467,-0.4282,0.0303,0.0391,0.0242,0.0229,-0.0219,0.0075,78,2019-08-07 16:29:01:064
8.0569,-5.5467,-0.4282,0.0303,0.0391,0.0242,0.0134,-0.0603,0.0118,83,2019-08-07 16:29:01:069
8.1047,-5.5706,-0.4282,0.0303,0.0391,0.0242,0.0134,-0.0603,0.0118,88,2019-08-07 16:29:01:074
8.1047,-5.5706,-0.4282,-0.0769,0.1467,0.097,0.0134,-0.0603,0.0118,92,2019-08-07 16:29:01:078
8.2291,-5.647,-0.4989,-0.0769,0.1467,0.097,0.0197,-0.0858,0.0128,98,2019-08-07 16:29:01:084
8.2291,-5.647,-0.4989,-0.0769,0.1467,0.097,0.0197,-0.0858,0.0128,103,2019-08-07 16:29:01:089
8.2291,-5.647,-0.4989,-0.0769,0.1467,0.097,0.0272,-0.073,0.0054,108,2019-08-07 16:29:01:094
8.1908,-5.647,-0.4942,-0.093,0.1257,0.0717,0.0272,-0.073,0.0054,113,2019-08-07 16:29:01:099
8.1908,-5.647,-0.4942,-0.093,0.1257,0.0717,0.0336,-0.0592,0.0043,118,2019-08-07 16:29:01:104
8.2291,-5.6708,-0.4612,-0.093,0.1257,0.0717,0.0336,-0.0592,0.0043,123,2019-08-07 16:29:01:109
8.2291,-5.6708,-0.4612,-0.093,0.1257,0.0717,0.0357,-0.0432,-0.0053,129,2019-08-07 16:29:01:115
8.2291,-5.6708,-0.4612,-0.1224,0.1538,0.1277,0.0357,-0.0432,-0.0053,133,2019-08-07 16:29:01:119
8.2339,-5.6851,-0.5225,-0.1224,0.1538,0.1277,0.0315,-0.0347,-0.017,138,2019-08-07 16:29:01:124
