ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.2763,-5.2125,0.4673,-0.0631,0.2009,-0.2077,-0.041,-0.1306,-0.0415,3,2019-08-07 16:28:54:810
8.5394,-5.2507,0.3589,-0.0631,0.2009,-0.2077,-0.041,-0.1306,-0.0415,8,2019-08-07 16:28:54:815
8.5394,-5.2507,0.3589,-0.0631,0.2009,-0.2077,-0.0026,-0.1849,-0.0404,13,2019-08-07 16:28:54:820
8.8026,-5.2459,-0.023,-0.0631,0.2009,-0.2077,-0.0026,-0.1849,-0.0404,18,2019-08-07 16:28:54:825
8.8026,-5.2459,-0.023,-0.4555,0.2448,0.3391,-0.0133,-0.1892,-0.0202,23,2019-08-07 16:28:54:830
8.8026,-5.2459,-0.023,-0.4555,0.2448,0.3391,-0.0133,-0.1892,-0.0202,28,2019-08-07 16:28:54:835
9.0705,-5.3032,0.0855,-0.4555,0.2448,0.3391,-0.0154,-0.1519,-0.0095,33,2019-08-07 16:28:54:840
9.0705,-5.3032,0.0855,-0.4555,0.2448,0.3391,-0.0154,-0.1519,-0.0095,37,2019-08-07 16:28:54:844
9.0705,-5.3032,0.0855,-0.6397,0.2759,0.2164,0.0166,-0.0741,-0.0063,43,2019-08-07 16:28:54:850
9.0274,-5.3509,0.0807,-0.6397,0.2759,0.2164,0.0166,-0.0741,-0.0063,48,2019-08-07 16:28:54:855
9.0274,-5.3509,0.0807,-0.6397,0.2759,0.2164,0.0166,-0.0741,-0.0063,53,2019-08-07 16:28:54:860
8.8313,-5.3032,0.1515,-0.6397,0.2759,0.2164,0.04,0.0058,0.0096,58,2019-08-07 16:28:54:865
8.8313,-5.3032,0.1515,-0.3386,0.2752,0.0408,0.04,0.0058,0.0096,63,2019-08-07 16:28:54:870
8.6638,-5.2936,0.241,-0.3386,0.2752,0.0408,0.0474,0.026,0.0277,68,2019-08-07 16:28:54:875
8.6638,-5.2936,0.241,-0.3386,0.2752,0.0408,0.0474,0.026,0.0277,72,2019-08-07 16:28:54:879
