ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.5532,-5.8901,3.7757,-0.0943,-0.2222,0.1148,6.0E-4,0.0804,0.0043,4,2019-08-07 16:33:35:607
-6.5532,-5.8901,3.7757,-0.0943,-0.2222,0.1148,6.0E-4,0.0804,0.0043,8,2019-08-07 16:33:35:611
-6.5771,-5.8328,3.8323,-0.0943,-0.2222,0.1148,0.0059,0.0292,0.0043,14,2019-08-07 16:33:35:617
-6.5771,-5.8328,3.8323,-0.0943,-0.2222,0.1148,0.0059,0.0292,0.0043,19,2019-08-07 16:33:35:622
-6.5771,-5.8328,3.8323,-0.183,-0.2064,0.1362,0.0134,-0.0272,0.0022,23,2019-08-07 16:33:35:626
-6.4096,-5.8089,3.7474,-0.183,-0.2064,0.1362,0.0134,-0.0272,0.0022,29,2019-08-07 16:33:35:632
-6.4096,-5.8089,3.7474,-0.183,-0.2064,0.1362,0.0198,-0.056,0.0032,33,2019-08-07 16:33:35:636
-6.4096,-5.8089,3.7474,-0.183,-0.2064,0.1362,0.0198,-0.056,0.0032,39,2019-08-07 16:33:35:642
-6.2996,-5.8137,3.6956,-0.4188,-0.2856,0.1875,0.0166,-0.0592,0.0085,44,2019-08-07 16:33:35:647
-6.2996,-5.8137,3.6956,-0.4188,-0.2856,0.1875,0.0166,-0.0592,0.0085,50,2019-08-07 16:33:35:653
-6.1944,-5.6895,3.639,-0.4188,-0.2856,0.1875,0.0166,-0.0592,0.0085,54,2019-08-07 16:33:35:657
-6.1944,-5.6895,3.639,-0.4188,-0.2856,0.1875,0.0198,-0.0336,0.0149,59,2019-08-07 16:33:35:662
-6.1944,-5.6895,3.639,-0.4188,-0.2856,0.1875,0.0198,-0.0336,0.0149,63,2019-08-07 16:33:35:666
-6.2374,-5.7659,3.6626,-0.4218,-0.2874,0.2423,0.0219,-0.0081,0.0128,69,2019-08-07 16:33:35:672
-6.2374,-5.7659,3.6626,-0.4218,-0.2874,0.2423,0.0219,-0.0081,0.0128,73,2019-08-07 16:33:35:676
-6.247,-5.7134,3.7191,-0.4218,-0.2874,0.2423,0.0198,0.0324,0.016,79,2019-08-07 16:33:35:682
-6.247,-5.7134,3.7191,-0.4201,-0.3414,0.1667,0.0198,0.0324,0.016,83,2019-08-07 16:33:35:686
-6.247,-5.7134,3.7191,-0.4201,-0.3414,0.1667,0.0155,0.0708,0.0128,89,2019-08-07 16:33:35:692
-6.381,-5.7039,3.7569,-0.4201,-0.3414,0.1667,0.0155,0.0708,0.0128,95,2019-08-07 16:33:35:698
-6.381,-5.7039,3.7569,-0.4201,-0.3414,0.1667,0.0155,0.0708,0.0128,98,2019-08-07 16:33:35:701
-6.5771,-5.6514,3.7474,-0.0926,-0.3954,0.1497,0.0123,0.0772,0.0054,104,2019-08-07 16:33:35:707
-6.5771,-5.6514,3.7474,-0.0926,-0.3954,0.1497,0.0123,0.0772,0.0054,109,2019-08-07 16:33:35:712
-6.5771,-5.6514,3.7474,-0.0926,-0.3954,0.1497,0.0059,0.0612,0.0043,114,2019-08-07 16:33:35:717
-6.5484,-5.6657,3.7993,-0.0926,-0.3954,0.1497,0.0059,0.0612,0.0043,119,2019-08-07 16:33:35:722
-6.5484,-5.6657,3.7993,-0.0926,-0.3954,0.1497,-5.0E-4,0.0378,0.0032,123,2019-08-07 16:33:35:726
-6.5484,-5.6657,3.7993,-0.0886,-0.4455,0.0731,-5.0E-4,0.0378,0.0032,129,2019-08-07 16:33:35:732
-6.5915,-5.6132,3.8417,-0.0886,-0.4455,0.0731,-0.0037,0.0143,-0.0032,134,2019-08-07 16:33:35:737
-6.5915,-5.6132,3.8417,-0.0886,-0.4455,0.0731,-0.0037,0.0143,-0.0032,139,2019-08-07 16:33:35:742
