ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.8914,-5.356,3.2679,-0.3267,-0.3001,0.2169,0.0038,0.0367,-0.0053,2,2019-08-07 16:32:44:593
-6.8914,-5.356,3.2679,-0.3267,-0.3001,0.2169,0.0038,0.0367,-0.0053,8,2019-08-07 16:32:44:599
-6.9297,-5.356,3.3151,-0.2897,-0.3003,0.1669,-5.0E-4,0.0409,-0.0042,12,2019-08-07 16:32:44:603
-6.9297,-5.356,3.3151,-0.2897,-0.3003,0.1669,-5.0E-4,0.0409,-0.0042,18,2019-08-07 16:32:44:609
-6.9297,-5.356,3.3151,-0.2897,-0.3003,0.1669,-5.0E-4,0.0527,-0.0021,23,2019-08-07 16:32:44:614
-6.9823,-5.3894,3.2727,-0.2897,-0.3003,0.1669,-5.0E-4,0.0527,-0.0021,28,2019-08-07 16:32:44:619
-6.9823,-5.3894,3.2727,-0.1876,-0.2719,0.1976,0.0059,0.0388,-0.0053,33,2019-08-07 16:32:44:624
-6.9823,-5.3894,3.2727,-0.1876,-0.2719,0.1976,0.0059,0.0388,-0.0053,37,2019-08-07 16:32:44:628
-7.0158,-5.3751,3.2726,-0.1876,-0.2719,0.1976,0.007,0.0218,-0.0021,43,2019-08-07 16:32:44:634
-7.0158,-5.3751,3.2726,-0.1876,-0.2719,0.1976,0.007,0.0218,-0.0021,48,2019-08-07 16:32:44:639
-7.0158,-5.3751,3.2726,-0.2659,-0.3191,0.1289,0.008,0.01,1.0E-4,53,2019-08-07 16:32:44:644
-6.9249,-5.313,3.3056,-0.2659,-0.3191,0.1289,0.008,0.01,1.0E-4,58,2019-08-07 16:32:44:649
-6.9249,-5.313,3.3056,-0.2659,-0.3191,0.1289,0.008,0.01,1.0E-4,63,2019-08-07 16:32:44:654
-6.9249,-5.313,3.3056,-0.2659,-0.3191,0.1289,0.0091,0.0175,-0.0031,68,2019-08-07 16:32:44:659
-7.0254,-5.3226,3.3198,-0.1952,-0.2944,0.1891,0.0091,0.0175,-0.0031,72,2019-08-07 16:32:44:663
-7.0254,-5.3226,3.3198,-0.1952,-0.2944,0.1891,0.0123,0.0218,-0.0063,78,2019-08-07 16:32:44:669
-7.0924,-5.2653,3.3481,-0.1952,-0.2944,0.1891,0.0123,0.0218,-0.0063,83,2019-08-07 16:32:44:674
-7.0924,-5.2653,3.3481,-0.1952,-0.2944,0.1891,0.0091,0.0207,-0.0042,88,2019-08-07 16:32:44:679
-7.0924,-5.2653,3.3481,-0.2114,-0.3695,0.1355,0.0091,0.0207,-0.0042,93,2019-08-07 16:32:44:684
-6.9728,-5.2414,3.2491,-0.2114,-0.3695,0.1355,0.0038,0.0122,-0.0021,98,2019-08-07 16:32:44:689
-6.9728,-5.2414,3.2491,-0.2114,-0.3695,0.1355,0.0038,0.0122,-0.0021,103,2019-08-07 16:32:44:694
-6.9632,-5.2653,3.2632,-0.2114,-0.3695,0.1355,-0.0037,0.0271,-0.0127,108,2019-08-07 16:32:44:699
-6.9632,-5.2653,3.2632,-0.1648,-0.3553,0.1515,-0.0037,0.0271,-0.0127,112,2019-08-07 16:32:44:703
-6.9632,-5.2653,3.2632,-0.1648,-0.3553,0.1515,-0.0037,0.0345,-0.0085,118,2019-08-07 16:32:44:709
-7.0493,-5.313,3.3104,-0.1648,-0.3553,0.1515,-0.0037,0.0345,-0.0085,122,2019-08-07 16:32:44:713
-7.0493,-5.313,3.3104,-0.1648,-0.3553,0.1515,-0.0058,0.0388,-0.0063,128,2019-08-07 16:32:44:719
-7.0015,-5.3464,3.3433,-0.2291,-0.3081,0.1179,-0.0058,0.0388,-0.0063,132,2019-08-07 16:32:44:723
-7.0015,-5.3464,3.3433,-0.2291,-0.3081,0.1179,-0.0122,0.0228,-0.0063,138,2019-08-07 16:32:44:729
