ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-7.2035,-4.7878,3.5317,-0.3012,-0.2809,0.3106,-0.0058,0.0377,0.0075,4,2019-08-07 16:32:32:617
-7.2035,-4.7878,3.5317,-0.3012,-0.2809,0.3106,-0.0058,0.0377,0.0075,8,2019-08-07 16:32:32:621
-7.2035,-4.7878,3.5317,-0.3012,-0.2809,0.3106,-0.009,0.0548,0.0075,14,2019-08-07 16:32:32:627
-7.2705,-4.7878,3.4893,-0.3012,-0.2809,0.3106,-0.009,0.0548,0.0075,18,2019-08-07 16:32:32:631
-7.2705,-4.7878,3.4893,-0.1635,-0.2703,0.2958,-0.008,0.0558,0.0065,24,2019-08-07 16:32:32:637
-7.2705,-4.7878,3.4893,-0.1635,-0.2703,0.2958,-0.008,0.0558,0.0065,28,2019-08-07 16:32:32:641
-7.3901,-4.7305,3.5175,-0.1635,-0.2703,0.2958,-0.0101,0.0431,0.0054,34,2019-08-07 16:32:32:647
-7.3901,-4.7305,3.5175,-0.1635,-0.2703,0.2958,-0.0101,0.0431,0.0054,39,2019-08-07 16:32:32:652
-7.3422,-4.7783,3.5034,-0.1635,-0.2882,0.269,-0.0101,0.0207,0.0065,44,2019-08-07 16:32:32:657
-7.3422,-4.7783,3.5034,-0.1635,-0.2882,0.269,-0.0101,0.0207,0.0065,48,2019-08-07 16:32:32:661
-7.3422,-4.7783,3.5034,-0.1635,-0.2882,0.269,-0.009,-0.0017,0.0096,54,2019-08-07 16:32:32:667
-7.3566,-4.8069,3.4987,-0.1635,-0.2882,0.269,-0.009,-0.0017,0.0096,58,2019-08-07 16:32:32:671
-7.3566,-4.8069,3.4987,-0.1705,-0.229,0.3049,-5.0E-4,-0.0102,0.0128,64,2019-08-07 16:32:32:677
-7.2801,-4.7401,3.4892,-0.1705,-0.229,0.3049,-5.0E-4,-0.0102,0.0128,69,2019-08-07 16:32:32:682
-7.2801,-4.7401,3.4892,-0.1705,-0.229,0.3049,0.0091,-0.0208,0.0224,74,2019-08-07 16:32:32:687
-7.2801,-4.7401,3.4892,-0.1705,-0.229,0.3049,0.0091,-0.0208,0.0224,79,2019-08-07 16:32:32:692
-7.1892,-4.8499,3.4044,-0.3059,-0.2728,0.3733,0.0134,-0.0177,0.0235,84,2019-08-07 16:32:32:697
-7.1892,-4.8499,3.4044,-0.3059,-0.2728,0.3733,0.0134,-0.0177,0.0235,90,2019-08-07 16:32:32:703
-7.1652,-4.783,3.4798,-0.3059,-0.2728,0.3733,0.0229,0.0068,0.0246,94,2019-08-07 16:32:32:707
-7.1652,-4.783,3.4798,-0.3059,-0.2728,0.3733,0.0229,0.0068,0.0246,99,2019-08-07 16:32:32:712
-7.1652,-4.783,3.4798,-0.2756,-0.258,0.275,0.0325,0.0271,0.0246,104,2019-08-07 16:32:32:717
-7.2753,-4.7926,3.5222,-0.2756,-0.258,0.275,0.0325,0.0271,0.0246,108,2019-08-07 16:32:32:721
-7.2753,-4.7926,3.5222,-0.2756,-0.258,0.275,0.0336,0.0335,0.0256,114,2019-08-07 16:32:32:727
