ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-5.4667,-6.9437,3.3815,-0.273,-0.2822,0.1506,-0.0047,-0.0048,0.05,4,2019-08-07 16:53:40:734
-5.4667,-6.9437,3.3815,-0.1983,-0.2768,0.1558,-0.0026,-0.0059,0.0479,9,2019-08-07 16:53:40:739
-5.5241,-6.9151,3.3297,-0.1983,-0.2768,0.1558,-0.0026,-0.0059,0.0479,14,2019-08-07 16:53:40:744
-5.5241,-6.9151,3.3297,-0.1983,-0.2768,0.1558,-0.0069,-0.007,0.0479,19,2019-08-07 16:53:40:749
-5.4954,-6.9676,3.2448,-0.1983,-0.2768,0.1558,-0.0037,-0.007,0.0372,24,2019-08-07 16:53:40:754
-5.4954,-6.9676,3.2448,-0.2426,-0.2293,0.259,-0.0037,-0.007,0.0372,29,2019-08-07 16:53:40:759
-5.4954,-6.9676,3.2448,-0.2426,-0.2293,0.259,-0.0079,-0.0038,0.0393,34,2019-08-07 16:53:40:764
-5.4858,-6.9771,3.1647,-0.2426,-0.2293,0.259,-0.0079,-0.0038,0.0393,38,2019-08-07 16:53:40:768
-5.4858,-6.9771,3.1647,-0.2426,-0.2293,0.259,-0.0079,-0.0038,0.0393,44,2019-08-07 16:53:40:774
-5.4858,-6.9771,3.1647,-0.3383,-0.2023,0.1963,-0.0026,0.0112,0.0287,49,2019-08-07 16:53:40:779
-5.4332,-7.0105,3.1836,-0.3383,-0.2023,0.1963,-0.0026,0.0112,0.0287,54,2019-08-07 16:53:40:784
-5.4332,-7.0105,3.1836,-0.2832,-0.1631,0.2086,-0.0026,0.025,0.0255,59,2019-08-07 16:53:40:789
-5.4762,-7.0153,3.2166,-0.2832,-0.1631,0.2086,-0.0026,0.025,0.0255,63,2019-08-07 16:53:40:793
-5.4762,-7.0153,3.2166,-0.2832,-0.1631,0.2086,-0.0026,0.025,0.0255,69,2019-08-07 16:53:40:799
-5.4762,-7.0153,3.2166,-0.2832,-0.1631,0.2086,6.0E-4,0.0357,0.0202,73,2019-08-07 16:53:40:803
-5.5193,-7.0153,3.2779,-0.2166,-0.1803,0.1759,6.0E-4,0.0357,0.0202,79,2019-08-07 16:53:40:809
-5.5193,-7.0153,3.2779,-0.2166,-0.1803,0.1759,0.0081,0.0303,0.0148,84,2019-08-07 16:53:40:814
-5.5767,-6.9294,3.3156,-0.2166,-0.1803,0.1759,0.0081,0.0303,0.0148,88,2019-08-07 16:53:40:818
-5.5767,-6.9294,3.3156,-0.2166,-0.1803,0.1759,0.0102,0.0133,0.0095,94,2019-08-07 16:53:40:824
-5.5767,-6.9294,3.3156,-0.1146,-0.207,0.1178,0.0102,0.0133,0.0095,99,2019-08-07 16:53:40:829
-5.6245,-6.958,3.3438,-0.1146,-0.207,0.1178,0.0113,-0.0038,0.0095,104,2019-08-07 16:53:40:834
-5.6245,-6.958,3.3438,-0.1146,-0.207,0.1178,0.0113,-0.0038,0.0095,109,2019-08-07 16:53:40:839
-5.5527,-6.958,3.325,-0.1146,-0.207,0.1178,0.0102,-0.0144,0.0021,114,2019-08-07 16:53:40:844
-5.5527,-6.958,3.325,-0.2104,-0.2391,0.144,0.0102,-0.0144,0.0021,118,2019-08-07 16:53:40:848
-5.5527,-6.958,3.325,-0.2104,-0.2391,0.144,0.0081,-0.0133,0.001,124,2019-08-07 16:53:40:854
-5.5097,-6.896,3.292,-0.2104,-0.2391,0.144,0.0081,-0.0133,0.001,128,2019-08-07 16:53:40:858
-5.5097,-6.896,3.292,-0.2104,-0.2391,0.144,0.0059,5.0E-4,-0.0033,134,2019-08-07 16:53:40:864
-5.5049,-6.9198,3.3156,-0.2333,-0.2581,0.1177,0.0059,5.0E-4,-0.0033,139,2019-08-07 16:53:40:869
-5.5049,-6.9198,3.3156,-0.2333,-0.2581,0.1177,0.0059,5.0E-4,-0.0033,144,2019-08-07 16:53:40:874
-5.5049,-6.9198,3.3156,-0.2333,-0.2581,0.1177,0.0059,0.0058,-0.0086,149,2019-08-07 16:53:40:879
-5.524,-6.9151,3.4428,-0.2333,-0.2581,0.1177,0.0059,0.0058,-0.0086,153,2019-08-07 16:53:40:883
-5.524,-6.9151,3.4428,-0.2333,-0.2581,0.1177,0.0091,0.009,-0.0097,159,2019-08-07 16:53:40:889
-5.4953,-6.8578,3.325,-0.2325,-0.3108,0.0243,0.0091,0.009,-0.0097,164,2019-08-07 16:53:40:894
-5.4953,-6.8578,3.325,-0.2325,-0.3108,0.0243,0.0081,0.009,-0.0086,168,2019-08-07 16:53:40:898
-5.4953,-6.8578,3.325,-0.2325,-0.3108,0.0243,0.0081,0.009,-0.0086,174,2019-08-07 16:53:40:904
-5.4522,-6.8482,3.3439,-0.2325,-0.3108,0.0243,0.007,0.0122,-0.0033,179,2019-08-07 16:53:40:909
-5.4522,-6.8482,3.3439,-0.2751,-0.3205,0.1002,0.007,0.0122,-0.0033,184,2019-08-07 16:53:40:914
-5.4522,-6.8482,3.3439,-0.2751,-0.3205,0.1002,-0.0015,0.0144,0.0042,189,2019-08-07 16:53:40:919
-5.4618,-6.896,3.4146,-0.2751,-0.3205,0.1002,-0.0015,0.0144,0.0042,194,2019-08-07 16:53:40:924
-5.4618,-6.896,3.4146,-0.2764,-0.2863,0.0055,0.0049,0.0112,0.0116,199,2019-08-07 16:53:40:929
-5.4809,-6.896,3.3533,-0.2764,-0.2863,0.0055,0.0049,0.0112,0.0116,204,2019-08-07 16:53:40:934
-5.4809,-6.896,3.3533,-0.2764,-0.2863,0.0055,0.0017,0.0037,0.0159,209,2019-08-07 16:53:40:939
-5.4809,-6.896,3.3533,-0.2764,-0.2863,0.0055,0.0017,0.0037,0.0159,214,2019-08-07 16:53:40:944
-5.4857,-6.8912,3.3769,-0.2764,-0.2863,0.0055,0.0017,-0.0133,0.0202,218,2019-08-07 16:53:40:948
