ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-4.7365,-7.6849,2.9364,-0.2361,-0.3396,0.0921,0.0048,0.0015,0.0213,3,2019-08-07 16:52:11:259
-4.7365,-7.6849,2.9364,-0.192,-0.2369,0.0783,0.0038,0.0069,0.0139,8,2019-08-07 16:52:11:264
-4.8083,-7.6371,3.0118,-0.192,-0.2369,0.0783,0.0038,0.0069,0.0139,13,2019-08-07 16:52:11:269
-4.8083,-7.6371,3.0118,-0.192,-0.2369,0.0783,0.0048,0.0015,0.0043,17,2019-08-07 16:52:11:273
-4.8083,-7.6371,3.0118,-0.192,-0.2369,0.0783,0.0048,0.0015,0.0043,23,2019-08-07 16:52:11:279
-4.77,-7.6419,3.0495,-0.192,-0.2369,0.0783,0.0048,0.0015,0.0043,27,2019-08-07 16:52:11:283
-4.77,-7.6419,3.0495,-0.1265,-0.2977,0.051,0.0102,0.0015,0.0021,33,2019-08-07 16:52:11:289
-4.7173,-7.6371,2.9788,-0.1265,-0.2977,0.051,0.007,0.0047,-0.0064,38,2019-08-07 16:52:11:294
-4.7173,-7.6371,2.9788,-0.1265,-0.2977,0.051,0.007,0.0047,-0.0064,42,2019-08-07 16:52:11:298
-4.7173,-7.6371,2.9788,-0.1265,-0.2977,0.051,0.007,0.0047,-0.0064,48,2019-08-07 16:52:11:304
-4.746,-7.5703,3.0165,-0.1644,-0.3693,0.0847,-0.0016,0.0047,-0.0085,53,2019-08-07 16:52:11:309
-4.746,-7.5703,3.0165,-0.1644,-0.3693,0.0847,-0.0016,0.0047,-0.0085,58,2019-08-07 16:52:11:314
-4.7652,-7.5751,3.0212,-0.1644,-0.3693,0.0847,-0.0026,-0.008,-0.0064,63,2019-08-07 16:52:11:319
-4.7652,-7.5751,3.0212,-0.1644,-0.3693,0.0847,-0.0026,-0.008,-0.0064,68,2019-08-07 16:52:11:324
-4.7652,-7.5751,3.0212,-0.2015,-0.2983,0.0897,-0.0069,-0.024,0.0,73,2019-08-07 16:52:11:329
-4.6695,-7.6085,2.9882,-0.2015,-0.2983,0.0897,-0.0069,-0.024,0.0,78,2019-08-07 16:52:11:334
-4.6695,-7.6085,2.9882,-0.2015,-0.2983,0.0897,-0.0016,-0.0294,0.0011,84,2019-08-07 16:52:11:340
-4.6647,-7.6228,3.0118,-0.2331,-0.2938,0.0826,-0.0016,-0.0294,0.0011,88,2019-08-07 16:52:11:344
-4.6647,-7.6228,3.0118,-0.2331,-0.2938,0.0826,-0.0047,-0.0272,0.0043,93,2019-08-07 16:52:11:349
-4.6647,-7.6228,3.0118,-0.2331,-0.2938,0.0826,-0.0047,-0.0272,0.0043,98,2019-08-07 16:52:11:354
-4.612,-7.6801,2.96,-0.2331,-0.2938,0.0826,-0.0079,-0.024,0.0053,103,2019-08-07 16:52:11:359
-4.612,-7.6801,2.96,-0.2331,-0.2938,0.0826,-0.0079,-0.024,0.0053,108,2019-08-07 16:52:11:364
-4.612,-7.6801,2.96,-0.2797,-0.2606,0.1171,-0.0026,-0.0091,0.0053,113,2019-08-07 16:52:11:369
-4.5929,-7.6467,2.927,-0.2797,-0.2606,0.1171,-0.0026,-0.0091,0.0053,117,2019-08-07 16:52:11:373
-4.5929,-7.6467,2.927,-0.2797,-0.2606,0.1171,-5.0E-4,0.0101,0.0021,123,2019-08-07 16:52:11:379
-4.6647,-7.6419,2.9694,-0.2797,-0.2606,0.1171,-5.0E-4,0.0101,0.0021,128,2019-08-07 16:52:11:384
-4.6647,-7.6419,2.9694,-0.2175,-0.2799,0.1447,-0.0026,0.0122,-0.0011,132,2019-08-07 16:52:11:388
-4.6647,-7.6419,2.9694,-0.2175,-0.2799,0.1447,-0.0026,0.0122,-0.0011,138,2019-08-07 16:52:11:394
-4.7268,-7.6849,3.0071,-0.2175,-0.2799,0.1447,0.0059,0.0058,-0.0032,144,2019-08-07 16:52:11:400
-4.7268,-7.6849,3.0071,-0.2175,-0.2799,0.1447,0.0059,0.0058,-0.0032,149,2019-08-07 16:52:11:405
-4.7268,-7.5369,2.9223,-0.1175,-0.3562,0.0876,0.0059,-0.0038,0.0053,152,2019-08-07 16:52:11:408
-4.7268,-7.5369,2.9223,-0.1175,-0.3562,0.0876,0.0059,-0.0038,0.0053,158,2019-08-07 16:52:11:414
-4.7268,-7.5369,2.9223,-0.1175,-0.3562,0.0876,-0.0016,-0.0166,0.0075,163,2019-08-07 16:52:11:419
-4.6024,-7.599,2.9882,-0.1175,-0.3562,0.0876,-0.0016,-0.0166,0.0075,168,2019-08-07 16:52:11:424
-4.6024,-7.599,2.9882,-0.3089,-0.3172,0.0707,0.0016,-0.0283,0.0107,172,2019-08-07 16:52:11:428
-4.5355,-7.6181,2.9364,-0.3089,-0.3172,0.0707,0.0016,-0.0283,0.0107,178,2019-08-07 16:52:11:434
-4.5355,-7.6181,2.9364,-0.3089,-0.3172,0.0707,0.0048,-0.0198,0.0203,184,2019-08-07 16:52:11:440
-4.5355,-7.6181,2.9364,-0.3089,-0.3172,0.0707,0.0048,-0.0198,0.0203,188,2019-08-07 16:52:11:444
-4.5259,-7.6371,2.96,-0.3715,-0.2778,0.1392,0.0112,0.0069,0.0235,194,2019-08-07 16:52:11:450
-4.5259,-7.6371,2.96,-0.3715,-0.2778,0.1392,0.0112,0.0069,0.0235,198,2019-08-07 16:52:11:454
-4.5689,-7.6085,3.0825,-0.3715,-0.2778,0.1392,0.0144,0.0047,0.0341,203,2019-08-07 16:52:11:459
-4.5689,-7.6085,3.0825,-0.3715,-0.2778,0.1392,0.0144,0.0047,0.0341,207,2019-08-07 16:52:11:463
-4.5689,-7.6085,3.0825,-0.2754,-0.3841,0.1081,0.0251,-0.0027,0.0416,213,2019-08-07 16:52:11:469
-4.6311,-7.5274,2.9694,-0.2754,-0.3841,0.1081,0.0251,-0.0027,0.0416,217,2019-08-07 16:52:11:473
-4.6311,-7.5274,2.9694,-0.2754,-0.3841,0.1081,0.0251,-0.0027,0.0416,223,2019-08-07 16:52:11:479
-4.6311,-7.5274,2.9694,-0.2754,-0.3841,0.1081,0.0336,-6.0E-4,0.0405,227,2019-08-07 16:52:11:483
-4.6837,-7.513,2.9694,-0.2292,-0.3877,0.1321,0.0336,-6.0E-4,0.0405,233,2019-08-07 16:52:11:489
-4.6837,-7.513,2.9694,-0.2292,-0.3877,0.1321,0.0336,-6.0E-4,0.0405,237,2019-08-07 16:52:11:493
-4.7555,-7.5703,3.0637,-0.2292,-0.3877,0.1321,0.0261,0.0026,0.0437,244,2019-08-07 16:52:11:500
-4.7555,-7.5703,3.0637,-0.2292,-0.3877,0.1321,0.0176,-0.007,0.0394,248,2019-08-07 16:52:11:504
-4.7555,-7.5703,3.0637,-0.1647,-0.3101,0.0606,0.0176,-0.007,0.0394,253,2019-08-07 16:52:11:509
-4.8129,-7.6658,3.0024,-0.1647,-0.3101,0.0606,0.0176,-0.007,0.0394,258,2019-08-07 16:52:11:514
-4.8129,-7.6658,3.0024,-0.1647,-0.3101,0.0606,0.0208,-0.0123,0.0309,263,2019-08-07 16:52:11:519
-4.7937,-7.6324,2.9977,-0.1647,-0.3101,0.0606,0.0208,-0.0123,0.0309,267,2019-08-07 16:52:11:523
-4.7937,-7.6324,2.9977,-0.1498,-0.2151,0.159,0.0144,-0.0123,0.0181,273,2019-08-07 16:52:11:529
-4.7555,-7.6562,2.9553,-0.1498,-0.2151,0.159,0.0144,-0.0123,0.0181,278,2019-08-07 16:52:11:534
-4.7555,-7.6562,2.9553,-0.1498,-0.2151,0.159,0.007,-0.0059,0.0117,284,2019-08-07 16:52:11:540
-4.7555,-7.6562,2.9553,-0.1498,-0.2151,0.159,0.007,-0.0059,0.0117,288,2019-08-07 16:52:11:544
-4.7315,-7.5942,2.9364,-0.1896,-0.2994,0.1797,0.0038,0.0026,0.0,293,2019-08-07 16:52:11:549
-4.7315,-7.5942,2.9364,-0.1896,-0.2994,0.1797,0.0038,0.0026,0.0,298,2019-08-07 16:52:11:554
-4.7315,-7.5942,2.9364,-0.1896,-0.2994,0.1797,0.0038,0.0026,0.0,303,2019-08-07 16:52:11:559
-4.6789,-7.5608,2.9694,-0.1896,-0.2994,0.1797,-0.0016,0.0165,0.0,307,2019-08-07 16:52:11:563
-4.6789,-7.5608,2.9694,-0.2093,-0.2901,0.1639,-0.0016,0.0165,0.0,313,2019-08-07 16:52:11:569
-4.6693,-7.5894,2.9553,-0.2093,-0.2901,0.1639,-0.0069,0.0175,0.0,317,2019-08-07 16:52:11:573
-4.6693,-7.5894,2.9553,-0.2093,-0.2901,0.1639,-0.0069,0.0175,0.0,323,2019-08-07 16:52:11:579
-4.6693,-7.5894,2.9553,-0.2093,-0.2901,0.1639,-0.0079,0.0111,0.0043,328,2019-08-07 16:52:11:584
-4.698,-7.6419,3.0637,-0.22,-0.2904,0.1049,-0.0079,0.0111,0.0043,333,2019-08-07 16:52:11:589
-4.698,-7.6419,3.0637,-0.22,-0.2904,0.1049,-0.0079,0.0015,0.0064,337,2019-08-07 16:52:11:593
-4.7076,-7.5799,3.0307,-0.2159,-0.314,0.0809,-0.0079,0.0015,0.0064,344,2019-08-07 16:52:11:600
-4.7076,-7.5799,3.0307,-0.2159,-0.314,0.0809,-0.0058,-0.007,0.0192,348,2019-08-07 16:52:11:604
-4.7076,-7.5799,3.0307,-0.2159,-0.314,0.0809,-0.0058,-0.007,0.0192,353,2019-08-07 16:52:11:609
-4.765,-7.5942,2.993,-0.2159,-0.314,0.0809,-0.0026,-0.0049,0.0149,358,2019-08-07 16:52:11:614
-4.765,-7.5942,2.993,-0.2159,-0.314,0.0809,-0.0026,-0.0049,0.0149,363,2019-08-07 16:52:11:619
-4.765,-7.5942,2.993,-0.1844,-0.2888,0.0955,-0.0026,-0.0049,0.0149,368,2019-08-07 16:52:11:624
-4.7602,-7.5799,2.9883,-0.1844,-0.2888,0.0955,0.0016,-0.0091,0.0181,373,2019-08-07 16:52:11:629
-4.7602,-7.5799,2.9883,-0.1844,-0.2888,0.0955,0.0016,-0.0091,0.0181,378,2019-08-07 16:52:11:634
-4.7031,-7.5798,2.9411,-0.224,-0.3112,0.172,0.0059,-0.0059,0.0096,383,2019-08-07 16:52:11:639
-4.7031,-7.5798,2.9411,-0.224,-0.3112,0.172,0.0059,-0.0059,0.0096,388,2019-08-07 16:52:11:644
-4.7031,-7.5798,2.9411,-0.224,-0.3112,0.172,0.0112,0.0047,0.0,394,2019-08-07 16:52:11:650
-4.727,-7.5416,3.0165,-0.224,-0.3112,0.172,0.0112,0.0047,0.0,399,2019-08-07 16:52:11:655
-4.727,-7.5416,3.0165,-0.224,-0.3112,0.172,0.0112,0.0047,0.0,403,2019-08-07 16:52:11:659
-4.727,-7.5416,3.0165,-0.2098,-0.3249,0.1309,0.0134,0.0111,-0.0021,408,2019-08-07 16:52:11:664
-4.6888,-7.5464,3.0165,-0.2098,-0.3249,0.1309,0.0102,0.0239,-0.0032,413,2019-08-07 16:52:11:669
-4.6888,-7.5464,3.0165,-0.2098,-0.3249,0.1309,0.0102,0.0239,-0.0032,417,2019-08-07 16:52:11:673
