ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.0607,-6.2858,3.3127,-0.412,-0.2144,0.1997,-0.025,-0.0102,-0.016,4,2019-08-07 16:54:07:293
-6.0607,-6.2858,3.3127,-0.412,-0.2144,0.1997,-0.0292,0.042,-0.0139,9,2019-08-07 16:54:07:298
-5.9363,-6.324,3.2938,-0.412,-0.2144,0.1997,-0.0292,0.042,-0.0139,14,2019-08-07 16:54:07:303
-5.9363,-6.324,3.2938,-0.412,-0.2144,0.1997,-0.0229,0.0772,-0.0107,19,2019-08-07 16:54:07:308
-6.0129,-6.4576,3.2938,-0.3983,-0.1762,0.2129,-0.0229,0.0772,-0.0107,23,2019-08-07 16:54:07:312
-6.0129,-6.4576,3.2938,-0.3983,-0.1762,0.2129,-0.0154,0.09,-0.0064,29,2019-08-07 16:54:07:318
-6.0129,-6.4576,3.2938,-0.3983,-0.1762,0.2129,-0.0154,0.09,-0.0064,33,2019-08-07 16:54:07:322
-6.1229,-6.3765,3.4447,-0.3983,-0.1762,0.2129,-0.0111,0.0676,0.0042,39,2019-08-07 16:54:07:328
-6.1229,-6.3765,3.4447,-0.269,-0.25,0.0872,-0.0111,0.0676,0.0042,44,2019-08-07 16:54:07:333
-6.1373,-6.2858,3.4352,-0.269,-0.25,0.0872,-0.0079,0.0303,0.017,49,2019-08-07 16:54:07:338
-6.1373,-6.2858,3.4352,-0.269,-0.25,0.0872,-0.0079,0.0303,0.017,53,2019-08-07 16:54:07:342
-6.1373,-6.2858,3.4352,-0.269,-0.25,0.0872,-0.0079,0.0303,0.017,59,2019-08-07 16:54:07:348
-6.1181,-6.2189,3.3881,-0.2922,-0.3531,0.069,-0.0069,-0.0102,0.0245,64,2019-08-07 16:54:07:353
-6.1181,-6.2189,3.3881,-0.2922,-0.3531,0.069,-0.0069,-0.0102,0.0245,70,2019-08-07 16:54:07:359
-6.166,-6.2524,3.4353,-0.2922,-0.3531,0.069,-0.0069,-0.0496,0.033,74,2019-08-07 16:54:07:363
-6.166,-6.2524,3.4353,-0.2922,-0.3531,0.069,-0.0069,-0.0496,0.033,79,2019-08-07 16:54:07:368
-6.166,-6.2524,3.4353,-0.3608,-0.2585,0.1018,-0.0047,-0.0656,0.0394,84,2019-08-07 16:54:07:373
-6.032,-6.2619,3.3551,-0.3608,-0.2585,0.1018,-0.0047,-0.0656,0.0394,89,2019-08-07 16:54:07:378
-6.032,-6.2619,3.3551,-0.3608,-0.2585,0.1018,-0.0037,-0.0368,0.0319,94,2019-08-07 16:54:07:383
-6.032,-6.2285,3.2326,-0.3608,-0.2585,0.1018,-0.0037,-0.0368,0.0319,98,2019-08-07 16:54:07:387
-6.1133,-6.2285,3.2326,-0.3523,-0.3023,0.1921,6.0E-4,-6.0E-4,0.0298,104,2019-08-07 16:54:07:393
-6.1133,-6.2285,3.2326,-0.3523,-0.3023,0.1921,6.0E-4,-6.0E-4,0.0298,109,2019-08-07 16:54:07:398
-6.1324,-6.2189,3.3315,-0.3523,-0.3023,0.1921,0.008,0.0239,0.0224,115,2019-08-07 16:54:07:404
-6.1324,-6.2189,3.3315,-0.3523,-0.3023,0.1921,0.008,0.0239,0.0224,119,2019-08-07 16:54:07:408
-6.0942,-6.238,3.1996,-0.3089,-0.2844,0.2096,0.008,0.0239,0.0224,123,2019-08-07 16:54:07:412
-6.0942,-6.238,3.1996,-0.3089,-0.2844,0.2096,0.0048,0.0484,0.0064,129,2019-08-07 16:54:07:418
-6.0942,-6.238,3.1996,-0.3089,-0.2844,0.2096,0.0048,0.0484,0.0064,134,2019-08-07 16:54:07:423
-6.1994,-6.176,3.2561,-0.3089,-0.2844,0.2096,6.0E-4,0.0623,-0.0021,139,2019-08-07 16:54:07:428
-6.1994,-6.176,3.2561,-0.2034,-0.336,0.1792,6.0E-4,0.0623,-0.0021,144,2019-08-07 16:54:07:433
-6.1994,-6.176,3.2561,-0.2034,-0.336,0.1792,-0.0037,0.0644,-0.0011,149,2019-08-07 16:54:07:438
-6.1563,-6.2571,3.2938,-0.2034,-0.336,0.1792,-0.0037,0.0644,-0.0011,154,2019-08-07 16:54:07:443
-6.1563,-6.2571,3.2938,-0.2034,-0.336,0.1792,-0.0111,0.0527,-0.0032,158,2019-08-07 16:54:07:447
-6.1611,-6.3096,3.4023,-0.2651,-0.2506,0.0479,-0.0111,0.0527,-0.0032,163,2019-08-07 16:54:07:452
-6.1611,-6.3096,3.4023,-0.2651,-0.2506,0.0479,-0.0111,0.0527,-0.0032,169,2019-08-07 16:54:07:458
-6.1611,-6.3096,3.4023,-0.2651,-0.2506,0.0479,-0.0207,0.0282,0.0032,173,2019-08-07 16:54:07:462
-6.1276,-6.3192,3.3598,-0.2651,-0.2506,0.0479,-0.0207,0.0282,0.0032,179,2019-08-07 16:54:07:468
-6.1276,-6.3192,3.3598,-0.3766,-0.2282,0.0611,-0.025,0.0101,0.0053,184,2019-08-07 16:54:07:473
-5.9889,-6.3478,3.3976,-0.3766,-0.2282,0.0611,-0.025,0.0101,0.0053,189,2019-08-07 16:54:07:478
-5.9889,-6.3478,3.3976,-0.3766,-0.2282,0.0611,-0.0292,-0.0112,0.0128,194,2019-08-07 16:54:07:483
-5.9889,-6.3478,3.3976,-0.3766,-0.2282,0.0611,-0.0292,-0.0112,0.0128,199,2019-08-07 16:54:07:488
-5.9889,-6.4004,3.3363,-0.4626,-0.1916,0.1196,-0.0346,-0.008,0.0149,203,2019-08-07 16:54:07:492
-5.9889,-6.4004,3.3363,-0.4626,-0.1916,0.1196,-0.0346,-0.008,0.0149,209,2019-08-07 16:54:07:498
-6.0271,-6.3765,3.2844,-0.4626,-0.1916,0.1196,-0.0388,0.009,0.0149,214,2019-08-07 16:54:07:503
-6.0271,-6.3765,3.2844,-0.4626,-0.1916,0.1196,-0.0388,0.009,0.0149,218,2019-08-07 16:54:07:507
-6.0271,-6.3765,3.2844,-0.3684,-0.179,0.0617,-0.041,0.0207,0.0117,224,2019-08-07 16:54:07:513
-6.1133,-6.324,3.2891,-0.3684,-0.179,0.0617,-0.041,0.0207,0.0117,229,2019-08-07 16:54:07:518
-6.1133,-6.324,3.2891,-0.3684,-0.179,0.0617,-0.0378,0.0324,0.0042,233,2019-08-07 16:54:07:522
-6.1946,-6.2906,3.2986,-0.3684,-0.179,0.0617,-0.0378,0.0324,0.0042,239,2019-08-07 16:54:07:528
-6.1946,-6.2906,3.2986,-0.2277,-0.3008,0.1602,-0.0356,0.058,-0.0064,244,2019-08-07 16:54:07:533
-6.1946,-6.2906,3.2986,-0.2277,-0.3008,0.1602,-0.0356,0.058,-0.0064,249,2019-08-07 16:54:07:538
-6.1946,-6.3383,3.3221,-0.2277,-0.3008,0.1602,-0.0346,0.0697,-0.0171,254,2019-08-07 16:54:07:543
-6.1946,-6.3383,3.3221,-0.2277,-0.3008,0.1602,-0.0346,0.0697,-0.0171,259,2019-08-07 16:54:07:548
-6.2663,-6.3144,3.3174,-0.1682,-0.2575,0.0947,-0.0378,0.0772,-0.032,264,2019-08-07 16:54:07:553
-6.2663,-6.3144,3.3174,-0.1682,-0.2575,0.0947,-0.0378,0.0772,-0.032,269,2019-08-07 16:54:07:558
-6.2663,-6.3144,3.3174,-0.1682,-0.2575,0.0947,-0.0324,0.0708,-0.0341,273,2019-08-07 16:54:07:562
-6.2903,-6.3765,3.3221,-0.1682,-0.2575,0.0947,-0.0324,0.0708,-0.0341,279,2019-08-07 16:54:07:568
-6.2903,-6.3765,3.3221,-0.1404,-0.1731,0.0762,-0.0271,0.0516,-0.0298,284,2019-08-07 16:54:07:573
-6.2472,-6.3956,3.374,-0.1404,-0.1731,0.0762,-0.0271,0.0516,-0.0298,288,2019-08-07 16:54:07:577
-6.2472,-6.3956,3.374,-0.1404,-0.1731,0.0762,-0.025,0.0292,-0.0277,294,2019-08-07 16:54:07:583
-6.2472,-6.3956,3.374,-0.1404,-0.1731,0.0762,-0.025,0.0292,-0.0277,299,2019-08-07 16:54:07:588
-6.1993,-6.3956,3.3599,-0.2627,-0.2068,0.0514,-0.0165,-0.008,-0.0181,304,2019-08-07 16:54:07:593
-6.1993,-6.3956,3.3599,-0.2627,-0.2068,0.0514,-0.0165,-0.008,-0.0181,309,2019-08-07 16:54:07:598
-6.1993,-6.3956,3.3599,-0.2627,-0.2068,0.0514,-0.0165,-0.008,-0.0181,313,2019-08-07 16:54:07:602
-6.1371,-6.3288,3.3316,-0.2627,-0.2068,0.0514,-0.009,-0.0261,-0.0096,319,2019-08-07 16:54:07:608
-6.1371,-6.3288,3.3316,-0.2627,-0.2068,0.0514,-0.009,-0.0261,-0.0096,323,2019-08-07 16:54:07:612
-6.1563,-6.281,3.2939,-0.2933,-0.2901,0.1424,-0.0111,-0.0293,0.0,329,2019-08-07 16:54:07:618
-6.1563,-6.281,3.2939,-0.2933,-0.2901,0.1424,-0.0111,-0.0293,0.0,333,2019-08-07 16:54:07:622
-6.1563,-6.281,3.2939,-0.2933,-0.2901,0.1424,-0.0143,-0.0315,0.0032,339,2019-08-07 16:54:07:628
-6.1669,-6.2666,3.2842,-0.2933,-0.2901,0.1424,-0.0143,-0.0315,0.0032,344,2019-08-07 16:54:07:633
-6.1669,-6.2666,3.2842,-0.2332,-0.3763,0.1735,-0.0154,-0.0293,0.0042,349,2019-08-07 16:54:07:638
-6.1669,-6.2666,3.2842,-0.2332,-0.3763,0.1735,-0.0154,-0.0293,0.0042,354,2019-08-07 16:54:07:643
-6.2099,-6.1663,3.1805,-0.2332,-0.3763,0.1735,-0.0154,-0.0293,0.0042,359,2019-08-07 16:54:07:648
-6.2099,-6.1663,3.1805,-0.2332,-0.3763,0.1735,-0.0218,-0.0112,0.0,364,2019-08-07 16:54:07:653
-6.2099,-6.1663,3.1805,-0.2806,-0.3767,0.2162,-0.0218,-0.0112,0.0,369,2019-08-07 16:54:07:658
-6.186,-6.1616,3.1334,-0.2806,-0.3767,0.2162,-0.0197,0.0165,-0.0043,373,2019-08-07 16:54:07:662
-6.186,-6.1616,3.1334,-0.2806,-0.3767,0.2162,-0.0197,0.0165,-0.0043,379,2019-08-07 16:54:07:668
-6.1238,-6.2093,3.1617,-0.2806,-0.3767,0.2162,-0.0239,0.0399,-0.0043,384,2019-08-07 16:54:07:673
-6.1238,-6.2093,3.1617,-0.2725,-0.4116,0.2387,-0.0239,0.0399,-0.0043,388,2019-08-07 16:54:07:677
-6.1238,-6.2093,3.1617,-0.2725,-0.4116,0.2387,-0.0292,0.0495,-0.0053,394,2019-08-07 16:54:07:683
-6.1143,-6.2714,3.1239,-0.2725,-0.4116,0.2387,-0.0292,0.0495,-0.0053,399,2019-08-07 16:54:07:688
-6.1143,-6.2714,3.1239,-0.2725,-0.4116,0.2387,-0.0292,0.0506,0.0,404,2019-08-07 16:54:07:693
-6.1478,-6.2761,3.1758,-0.2663,-0.3472,0.2607,-0.0292,0.0506,0.0,409,2019-08-07 16:54:07:698
-6.1478,-6.2761,3.1758,-0.2663,-0.3472,0.2607,-0.0292,0.0367,0.0106,415,2019-08-07 16:54:07:704
-6.1478,-6.2761,3.1758,-0.2663,-0.3472,0.2607,-0.0292,0.0367,0.0106,419,2019-08-07 16:54:07:708
-6.1382,-6.2427,3.1711,-0.2663,-0.3472,0.2607,-0.0239,0.0218,0.0149,423,2019-08-07 16:54:07:712
-6.1382,-6.2427,3.1711,-0.3228,-0.3192,0.167,-0.0239,0.0218,0.0149,429,2019-08-07 16:54:07:718
-6.0569,-6.2618,3.1899,-0.3228,-0.3192,0.167,-0.025,-6.0E-4,0.0234,434,2019-08-07 16:54:07:723
-6.0569,-6.2618,3.1899,-0.3228,-0.3192,0.167,-0.025,-6.0E-4,0.0234,438,2019-08-07 16:54:07:727
-6.0569,-6.2618,3.1899,-0.3228,-0.3192,0.167,-0.0239,-0.0134,0.0287,444,2019-08-07 16:54:07:733
-5.9851,-6.2714,3.1711,-0.4544,-0.3182,0.1973,-0.0239,-0.0134,0.0287,449,2019-08-07 16:54:07:738
-5.9851,-6.2714,3.1711,-0.4544,-0.3182,0.1973,-0.026,-0.0155,0.0309,454,2019-08-07 16:54:07:743
-5.9851,-6.2714,3.1711,-0.4544,-0.3182,0.1973,-0.026,-0.0155,0.0309,458,2019-08-07 16:54:07:747
-6.0569,-6.2141,3.1286,-0.4544,-0.3182,0.1973,-0.0282,-0.0102,0.0383,464,2019-08-07 16:54:07:753
-6.0569,-6.2141,3.1286,-0.3858,-0.3447,0.2803,-0.0282,-0.0102,0.0383,469,2019-08-07 16:54:07:758
-6.0569,-6.2284,3.1051,-0.3858,-0.3447,0.2803,-0.0282,-0.0102,0.0383,473,2019-08-07 16:54:07:762
-6.0569,-6.2284,3.1051,-0.3858,-0.3447,0.2803,-0.0356,0.0037,0.0383,479,2019-08-07 16:54:07:768
-6.0952,-6.2236,3.1334,-0.3858,-0.3447,0.2803,-0.0356,0.0037,0.0383,484,2019-08-07 16:54:07:773
-6.0952,-6.2236,3.1334,-0.3717,-0.3089,0.2423,-0.0388,0.0154,0.0362,488,2019-08-07 16:54:07:777
-6.0952,-6.2236,3.1334,-0.3717,-0.3089,0.2423,-0.0388,0.0154,0.0362,494,2019-08-07 16:54:07:783
