ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.6701,-8.506,1.4712,-0.0154,0.0385,-0.0395,-0.0016,0.0334,0.0057,4,2019-08-07 16:15:14:008
4.6701,-8.506,1.4712,-0.0154,0.0385,-0.0395,-0.0059,0.0153,0.0035,8,2019-08-07 16:15:14:012
4.6701,-8.506,1.4712,-0.0154,0.0385,-0.0395,-0.0059,0.0153,0.0035,14,2019-08-07 16:15:14:018
4.6462,-8.4582,1.4335,0.0172,-0.0334,-0.048,-0.0059,0.0131,0.0014,18,2019-08-07 16:15:14:022
4.6462,-8.4582,1.4335,0.0172,-0.0334,-0.048,-0.0059,0.0131,0.0014,24,2019-08-07 16:15:14:028
4.6509,-8.5155,1.4523,0.0172,-0.0334,-0.048,-0.008,0.0078,-7.0E-4,28,2019-08-07 16:15:14:032
4.6509,-8.5155,1.4523,0.0172,-0.0334,-0.048,-0.008,0.0078,-7.0E-4,34,2019-08-07 16:15:14:038
4.6509,-8.5155,1.4523,-0.016,-0.0285,-0.0013,-0.0048,0.0046,-0.0061,39,2019-08-07 16:15:14:043
4.6844,-8.5155,1.4476,-0.016,-0.0285,-0.0013,-0.0048,0.0046,-0.0061,44,2019-08-07 16:15:14:048
4.6844,-8.5155,1.4476,-0.016,-0.0285,-0.0013,5.0E-4,4.0E-4,-0.0135,48,2019-08-07 16:15:14:052
4.7562,-8.4391,1.4005,-0.016,-0.0285,-0.0013,5.0E-4,4.0E-4,-0.0135,54,2019-08-07 16:15:14:058
4.7562,-8.4391,1.4005,-0.016,-0.0285,-0.0013,5.0E-4,4.0E-4,-0.0135,58,2019-08-07 16:15:14:062
4.8327,-8.42,1.4382,-0.1613,-0.1032,-0.0197,0.0069,0.0099,-0.0156,64,2019-08-07 16:15:14:068
4.8327,-8.42,1.4382,-0.1613,-0.1032,-0.0197,0.0069,0.0099,-0.0156,69,2019-08-07 16:15:14:073
4.8327,-8.42,1.4382,-0.1613,-0.1032,-0.0197,0.008,0.0067,-0.0167,74,2019-08-07 16:15:14:078
4.7993,-8.4105,1.3062,-0.1429,-0.072,0.0956,0.008,0.0067,-0.0167,78,2019-08-07 16:15:14:082
4.7993,-8.4105,1.3062,-0.1429,-0.072,0.0956,-6.0E-4,0.011,-0.0124,84,2019-08-07 16:15:14:088
4.8184,-8.4821,1.4335,-0.1429,-0.072,0.0956,-6.0E-4,0.011,-0.0124,89,2019-08-07 16:15:14:093
4.8184,-8.4821,1.4335,-0.1429,-0.072,0.0956,-0.0016,0.0078,-0.0178,94,2019-08-07 16:15:14:098
4.8184,-8.4821,1.4335,-0.0772,0.035,-0.022,-0.0016,0.0078,-0.0178,99,2019-08-07 16:15:14:103
4.8232,-8.5203,1.4193,-0.0772,0.035,-0.022,-0.0038,-0.005,-0.0188,103,2019-08-07 16:15:14:107
4.8232,-8.5203,1.4193,-0.0772,0.035,-0.022,-0.0038,-0.005,-0.0188,109,2019-08-07 16:15:14:113
4.761,-8.5537,1.4806,-0.0772,0.035,-0.022,-0.008,-0.0039,-0.0146,114,2019-08-07 16:15:14:118
4.761,-8.5537,1.4806,-0.088,-0.0253,-0.0042,-0.008,-0.0039,-0.0146,119,2019-08-07 16:15:14:123
4.761,-8.5537,1.4806,-0.088,-0.0253,-0.0042,-0.0176,0.0025,-0.0103,124,2019-08-07 16:15:14:128
4.7897,-8.4535,1.4806,-0.088,-0.0253,-0.0042,-0.0176,0.0025,-0.0103,129,2019-08-07 16:15:14:133
4.7897,-8.4535,1.4806,-0.088,-0.0253,-0.0042,-0.0176,0.0025,-0.0103,133,2019-08-07 16:15:14:137
4.7658,-8.4582,1.5419,-0.0804,-0.0432,-0.1244,-0.024,0.0142,-0.0167,139,2019-08-07 16:15:14:143
4.7658,-8.4582,1.5419,-0.0804,-0.0432,-0.1244,-0.024,0.0142,-0.0167,144,2019-08-07 16:15:14:148
4.7371,-8.4582,1.457,-0.0504,-0.0426,-0.0401,-0.0197,0.0185,-0.0156,150,2019-08-07 16:15:14:154
4.7371,-8.4582,1.457,-0.0504,-0.0426,-0.0401,-0.0197,0.0185,-0.0156,154,2019-08-07 16:15:14:158
4.7371,-8.4582,1.457,-0.0504,-0.0426,-0.0401,-0.0197,0.0185,-0.0156,159,2019-08-07 16:15:14:163
4.7945,-8.4439,1.5136,-0.0504,-0.0426,-0.0401,-0.0123,0.0227,-0.0146,164,2019-08-07 16:15:14:168
4.7945,-8.4439,1.5136,-0.0504,-0.0426,-0.0401,-0.0123,0.0227,-0.0146,169,2019-08-07 16:15:14:173
4.8136,-8.4344,1.4429,-0.1007,-0.0364,-0.1056,-0.0048,0.0238,-0.0114,174,2019-08-07 16:15:14:178
4.8136,-8.4344,1.4429,-0.1007,-0.0364,-0.1056,-0.0048,0.0238,-0.0114,179,2019-08-07 16:15:14:183
4.8136,-8.4344,1.4429,-0.1007,-0.0364,-0.1056,0.0016,0.0153,-0.0135,184,2019-08-07 16:15:14:188
4.8322,-8.4964,1.4522,-0.1007,-0.0364,-0.1056,0.0016,0.0153,-0.0135,189,2019-08-07 16:15:14:193
4.8322,-8.4964,1.4522,-0.1219,0.0271,-0.0328,0.0101,0.0185,-0.0103,194,2019-08-07 16:15:14:198
4.8322,-8.4964,1.4522,-0.1219,0.0271,-0.0328,0.0101,0.0185,-0.0103,199,2019-08-07 16:15:14:203
4.7844,-8.5346,1.4616,-0.1219,0.0271,-0.0328,0.0048,0.0185,-0.0114,204,2019-08-07 16:15:14:208
4.7844,-8.5346,1.4616,-0.1219,0.0271,-0.0328,0.0048,0.0185,-0.0114,210,2019-08-07 16:15:14:214
4.8035,-8.5107,1.4381,-0.1058,0.0954,-0.011,0.008,0.0067,-0.0103,214,2019-08-07 16:15:14:218
4.8035,-8.5107,1.4381,-0.1058,0.0954,-0.011,0.008,0.0067,-0.0103,219,2019-08-07 16:15:14:223
4.8035,-8.5107,1.4381,-0.1058,0.0954,-0.011,0.008,0.0067,-0.0103,223,2019-08-07 16:15:14:227
4.7892,-8.4725,1.4286,-0.1058,0.0954,-0.011,0.0016,-0.0167,-0.005,229,2019-08-07 16:15:14:233
4.7892,-8.4725,1.4286,-0.118,-0.0417,0.0133,0.0016,-0.0167,-0.005,234,2019-08-07 16:15:14:238
4.7892,-8.4725,1.4286,-0.118,-0.0417,0.0133,0.0016,-0.0263,-0.0029,238,2019-08-07 16:15:14:242
4.8657,-8.4534,1.4051,-0.118,-0.0417,0.0133,0.0016,-0.0263,-0.0029,244,2019-08-07 16:15:14:248
4.8657,-8.4534,1.4051,-0.118,-0.0417,0.0133,-0.0038,-0.0305,0.0014,249,2019-08-07 16:15:14:253
4.8657,-8.4534,1.4051,-0.1543,-0.0459,0.0574,-0.0038,-0.0305,0.0014,254,2019-08-07 16:15:14:258
4.8609,-8.4343,1.4239,-0.1543,-0.0459,0.0574,-0.0123,-0.0103,3.0E-4,259,2019-08-07 16:15:14:263
4.8609,-8.4343,1.4239,-0.1543,-0.0459,0.0574,-0.0123,-0.0103,3.0E-4,264,2019-08-07 16:15:14:268
4.8131,-8.4009,1.4381,-0.1543,-0.0459,0.0574,-0.0155,0.0099,-0.0039,268,2019-08-07 16:15:14:272
4.8131,-8.4009,1.4381,-0.0811,-0.0837,-0.0724,-0.0155,0.0099,-0.0039,274,2019-08-07 16:15:14:278
4.8131,-8.4009,1.4381,-0.0811,-0.0837,-0.0724,-0.0165,0.0185,3.0E-4,278,2019-08-07 16:15:14:282
