ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
5.0495,-8.3954,1.3233,-0.2006,-0.0403,-0.0107,0.0335,0.0089,0.0184,4,2019-08-07 16:16:06:999
4.9155,-8.2904,1.2904,-0.1773,-0.1449,0.0463,0.0239,0.0153,0.012,9,2019-08-07 16:16:07:004
4.9155,-8.2904,1.2904,-0.1773,-0.1449,0.0463,0.0239,0.0153,0.012,14,2019-08-07 16:16:07:009
4.9155,-8.2904,1.2904,-0.1773,-0.1449,0.0463,0.0325,0.0121,0.0227,18,2019-08-07 16:16:07:013
4.9538,-8.4336,1.3469,-0.1773,-0.1449,0.0463,0.0325,0.0121,0.0227,24,2019-08-07 16:16:07:019
4.9538,-8.4336,1.3469,-0.1228,0.0167,-0.0609,0.0282,-0.0039,0.0216,29,2019-08-07 16:16:07:024
4.8486,-8.3954,1.3611,-0.1228,0.0167,-0.0609,0.0282,-0.0039,0.0216,34,2019-08-07 16:16:07:029
4.8486,-8.3954,1.3611,-0.1228,0.0167,-0.0609,0.0293,-0.0156,0.0141,39,2019-08-07 16:16:07:034
4.8486,-8.3954,1.3611,-0.1228,0.0167,-0.0609,0.0293,-0.0156,0.0141,44,2019-08-07 16:16:07:039
4.7338,-8.3047,1.3045,0.0574,-0.1507,0.0323,0.0154,-0.0401,0.0077,49,2019-08-07 16:16:07:044
4.7338,-8.3047,1.3045,0.0574,-0.1507,0.0323,0.0154,-0.0401,0.0077,54,2019-08-07 16:16:07:049
4.839,-8.3285,1.3846,0.0574,-0.1507,0.0323,5.0E-4,-0.0433,0.0088,59,2019-08-07 16:16:07:054
4.839,-8.3285,1.3846,0.0574,-0.1507,0.0323,5.0E-4,-0.0433,0.0088,64,2019-08-07 16:16:07:059
4.839,-8.3285,1.3846,-0.1237,-0.1174,-0.0466,-0.0069,-0.0476,0.0035,69,2019-08-07 16:16:07:064
4.8964,-8.3667,1.4223,-0.1237,-0.1174,-0.0466,-0.0069,-0.0476,0.0035,73,2019-08-07 16:16:07:068
4.8964,-8.3667,1.4223,-0.1237,-0.1174,-0.0466,-0.0037,-0.0561,3.0E-4,79,2019-08-07 16:16:07:074
5.04,-8.3238,1.3281,-0.1237,-0.1174,-0.0466,-0.0037,-0.0561,3.0E-4,84,2019-08-07 16:16:07:079
5.04,-8.3238,1.3281,-0.2594,-0.1166,-0.0475,0.0048,-0.0444,-0.0061,88,2019-08-07 16:16:07:083
5.04,-8.3238,1.3281,-0.2594,-0.1166,-0.0475,0.0048,-0.0444,-0.0061,94,2019-08-07 16:16:07:089
5.0878,-8.3333,1.3281,-0.2594,-0.1166,-0.0475,0.0037,-0.0263,-0.0029,99,2019-08-07 16:16:07:094
5.0878,-8.3333,1.3281,-0.2594,-0.1166,-0.0475,0.0037,-0.0263,-0.0029,104,2019-08-07 16:16:07:099
5.0639,-8.2808,1.2715,-0.2367,-0.1151,0.0814,-0.0027,0.0025,0.0035,109,2019-08-07 16:16:07:104
5.0639,-8.2808,1.2715,-0.2367,-0.1151,0.0814,-0.0027,0.0025,0.0035,114,2019-08-07 16:16:07:109
5.0639,-8.2808,1.2715,-0.2367,-0.1151,0.0814,0.0016,0.0057,0.0024,119,2019-08-07 16:16:07:114
5.016,-8.3715,1.3893,-0.2367,-0.1151,0.0814,0.0016,0.0057,0.0024,124,2019-08-07 16:16:07:119
5.016,-8.3715,1.3893,-0.1782,-0.0285,-0.0783,0.0026,-0.0071,0.0067,130,2019-08-07 16:16:07:125
4.9299,-8.4336,1.3988,-0.1782,-0.0285,-0.0783,0.0026,-0.0071,0.0067,134,2019-08-07 16:16:07:129
4.9299,-8.4336,1.3988,-0.1782,-0.0285,-0.0783,0.0026,-0.0071,0.0067,138,2019-08-07 16:16:07:133
4.9299,-8.4336,1.3988,-0.1782,-0.0285,-0.0783,5.0E-4,-0.0103,-0.0018,144,2019-08-07 16:16:07:139
4.9204,-8.4002,1.2856,-0.1203,-0.052,0.0395,5.0E-4,-0.0103,-0.0018,149,2019-08-07 16:16:07:144
4.9204,-8.4002,1.2856,-0.1203,-0.052,0.0395,-0.0027,-0.0263,3.0E-4,154,2019-08-07 16:16:07:149
4.9539,-8.4192,1.4506,-0.1203,-0.052,0.0395,-0.0027,-0.0263,3.0E-4,159,2019-08-07 16:16:07:154
4.9539,-8.4192,1.4506,-0.1203,-0.052,0.0395,-0.0037,-0.0433,-0.0018,165,2019-08-07 16:16:07:160
4.9539,-8.4192,1.4506,-0.1949,-0.0657,-0.0481,-0.0037,-0.0433,-0.0018,169,2019-08-07 16:16:07:164
4.9539,-8.4192,1.4506,-0.1949,-0.0657,-0.0481,-0.0037,-0.0433,-0.0018,174,2019-08-07 16:16:07:169
5.083,-8.467,1.2715,-0.1949,-0.0657,-0.0481,-6.0E-4,-0.0358,0.0024,179,2019-08-07 16:16:07:174
5.083,-8.467,1.2715,-0.1949,-0.0657,-0.0481,-6.0E-4,-0.0358,0.0024,184,2019-08-07 16:16:07:179
5.107,-8.4193,1.2998,-0.317,-0.0506,0.0331,0.0026,-0.0145,0.0014,189,2019-08-07 16:16:07:184
5.107,-8.4193,1.2998,-0.317,-0.0506,0.0331,0.0026,-0.0145,0.0014,193,2019-08-07 16:16:07:188
5.107,-8.4193,1.2998,-0.317,-0.0506,0.0331,0.0058,0.0057,0.0014,198,2019-08-07 16:16:07:193
5.0543,-8.3858,1.3799,-0.317,-0.0506,0.0331,0.0058,0.0057,0.0014,204,2019-08-07 16:16:07:199
5.0543,-8.3858,1.3799,-0.2343,-0.0306,0.0154,0.009,0.01,0.0045,209,2019-08-07 16:16:07:204
5.0256,-8.4527,1.2856,-0.2343,-0.0306,0.0154,0.009,0.01,0.0045,215,2019-08-07 16:16:07:210
5.0256,-8.4527,1.2856,-0.2343,-0.0306,0.0154,0.0037,0.0185,0.0056,219,2019-08-07 16:16:07:214
5.0256,-8.4527,1.2856,-0.2343,-0.0306,0.0154,0.0037,0.0185,0.0056,224,2019-08-07 16:16:07:219
4.9478,-8.3857,1.3702,-0.1896,-0.0682,-0.1231,0.0037,0.0185,0.0056,229,2019-08-07 16:16:07:224
4.9478,-8.3857,1.3702,-0.1896,-0.0682,-0.1231,0.008,0.0132,-8.0E-4,234,2019-08-07 16:16:07:229
4.9287,-8.4669,1.4786,-0.1896,-0.0682,-0.1231,0.008,0.0132,-8.0E-4,238,2019-08-07 16:16:07:233
4.9287,-8.4669,1.4786,-0.1896,-0.0682,-0.1231,0.009,0.0132,0.0013,244,2019-08-07 16:16:07:239
4.9287,-8.4669,1.4786,-0.0888,-0.0198,-0.1055,0.009,0.0132,0.0013,249,2019-08-07 16:16:07:244
4.9095,-8.4239,1.4362,-0.0888,-0.0198,-0.1055,0.0058,0.0068,-0.0029,254,2019-08-07 16:16:07:249
4.9095,-8.4239,1.4362,-0.0888,-0.0198,-0.1055,0.0058,0.0068,-0.0029,259,2019-08-07 16:16:07:254
4.9095,-8.4048,1.4645,-0.0888,-0.0198,-0.1055,0.0016,-0.0156,-0.0029,264,2019-08-07 16:16:07:259
4.9095,-8.4048,1.4645,-0.14,-0.0379,-0.1046,0.0016,-0.0156,-0.0029,269,2019-08-07 16:16:07:264
4.9095,-8.4048,1.4645,-0.14,-0.0379,-0.1046,0.0069,-0.0209,-0.0019,274,2019-08-07 16:16:07:269
4.9478,-8.4478,1.4975,-0.14,-0.0379,-0.1046,0.0069,-0.0209,-0.0019,279,2019-08-07 16:16:07:274
4.9478,-8.4478,1.4975,-0.14,-0.0379,-0.1046,0.0122,-0.005,0.0013,283,2019-08-07 16:16:07:278
5.0195,-8.4,1.2288,-0.2099,-0.0463,0.0991,0.0122,-0.005,0.0013,289,2019-08-07 16:16:07:284
5.0195,-8.4,1.2288,-0.2099,-0.0463,0.0991,0.009,-0.005,-0.005,294,2019-08-07 16:16:07:289
5.0195,-8.4,1.2288,-0.2099,-0.0463,0.0991,0.009,-0.005,-0.005,298,2019-08-07 16:16:07:293
5.0147,-8.3714,1.4174,-0.2099,-0.0463,0.0991,0.0186,4.0E-4,0.0045,304,2019-08-07 16:16:07:299
5.0147,-8.3714,1.4174,-0.2099,-0.0463,0.0991,0.0186,4.0E-4,0.0045,308,2019-08-07 16:16:07:303
4.986,-8.3809,1.3796,-0.1751,-0.0785,-0.0114,0.0271,0.0036,0.0131,314,2019-08-07 16:16:07:309
