ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.1798,-8.8218,1.5246,-0.2206,-0.0103,0.074,-5.0E-4,0.0204,0.0089,1,2019-08-07 16:14:32:656
4.1319,-8.8504,1.6047,-0.2206,-0.0103,0.074,0.0091,0.0258,0.0131,7,2019-08-07 16:14:32:662
4.1319,-8.8504,1.6047,-0.1405,0.0085,0.0522,0.0091,0.0258,0.0131,11,2019-08-07 16:14:32:666
4.0936,-8.7645,1.5245,-0.1405,0.0085,0.0522,0.0091,0.0258,0.0131,17,2019-08-07 16:14:32:672
4.0936,-8.7645,1.5245,-0.1405,0.0085,0.0522,0.0059,0.0332,0.0142,21,2019-08-07 16:14:32:676
4.0936,-8.7645,1.5245,-0.1405,0.0085,0.0522,0.0059,0.0332,0.0142,27,2019-08-07 16:14:32:682
4.0123,-8.7979,1.6094,-0.0856,-0.1019,0.0645,-5.0E-4,0.0194,0.0153,32,2019-08-07 16:14:32:687
4.0123,-8.7979,1.6094,-0.0856,-0.1019,0.0645,-5.0E-4,0.0194,0.0153,37,2019-08-07 16:14:32:692
4.0123,-8.7692,1.5905,-0.0856,-0.1019,0.0645,-0.0079,0.0087,0.0131,42,2019-08-07 16:14:32:697
4.0123,-8.7692,1.5905,-0.0856,-0.1019,0.0645,-0.0079,0.0087,0.0131,47,2019-08-07 16:14:32:702
4.0123,-8.7692,1.5905,-0.0872,-0.0121,0.0353,-0.01,0.0034,0.0046,51,2019-08-07 16:14:32:706
4.0075,-8.7979,1.6141,-0.0872,-0.0121,0.0353,-0.01,0.0034,0.0046,57,2019-08-07 16:14:32:712
4.0075,-8.7979,1.6141,-0.0872,-0.0121,0.0353,-0.0036,0.0044,-0.005,61,2019-08-07 16:14:32:716
4.0218,-8.7406,1.5575,-0.0872,-0.0121,0.0353,-0.0036,0.0044,-0.005,67,2019-08-07 16:14:32:722
4.0218,-8.7406,1.5575,-0.0664,-0.1116,-0.0215,0.0059,0.0055,-0.0114,72,2019-08-07 16:14:32:727
4.0218,-8.7406,1.5575,-0.0664,-0.1116,-0.0215,0.0059,0.0055,-0.0114,78,2019-08-07 16:14:32:733
4.0409,-8.6642,1.6047,-0.0664,-0.1116,-0.0215,0.0123,0.0013,-0.0071,81,2019-08-07 16:14:32:736
4.0409,-8.6642,1.6047,-0.0664,-0.1116,-0.0215,0.0123,0.0013,-0.0071,87,2019-08-07 16:14:32:742
4.1558,-8.6785,1.5622,-0.1975,-0.1529,0.0423,0.0166,-0.0041,-0.006,91,2019-08-07 16:14:32:746
4.1558,-8.6785,1.5622,-0.1975,-0.1529,0.0423,0.0166,-0.0041,-0.006,97,2019-08-07 16:14:32:752
4.1558,-8.6785,1.5622,-0.1975,-0.1529,0.0423,0.0081,0.0023,-0.0018,102,2019-08-07 16:14:32:757
4.151,-8.731,1.5622,-0.1975,-0.1529,0.0423,0.0081,0.0023,-0.0018,107,2019-08-07 16:14:32:762
4.151,-8.731,1.5622,-0.2,-0.1134,0.0394,0.0059,0.0076,-7.0E-4,112,2019-08-07 16:14:32:767
4.1414,-8.7836,1.5811,-0.2,-0.1134,0.0394,0.0059,0.0076,-7.0E-4,117,2019-08-07 16:14:32:772
4.1414,-8.7836,1.5811,-0.2,-0.1134,0.0394,6.0E-4,0.0119,0.0078,121,2019-08-07 16:14:32:776
4.1414,-8.7836,1.5811,-0.2,-0.1134,0.0394,6.0E-4,0.0119,0.0078,127,2019-08-07 16:14:32:782
4.084,-8.8408,1.6424,-0.1333,-0.013,-0.0016,0.0017,0.0215,0.0067,132,2019-08-07 16:14:32:787
4.084,-8.8408,1.6424,-0.1333,-0.013,-0.0016,0.0017,0.0215,0.0067,137,2019-08-07 16:14:32:792
4.0026,-8.8217,1.6047,-0.1333,-0.013,-0.0016,0.0017,0.0215,0.0067,142,2019-08-07 16:14:32:797
4.0026,-8.8217,1.6047,-0.1333,-0.013,-0.0016,-0.0026,0.0204,0.0046,147,2019-08-07 16:14:32:802
4.0026,-8.8217,1.6047,0.0087,0.0248,-0.0236,-0.0026,0.0204,0.0046,152,2019-08-07 16:14:32:807
4.0026,-8.8361,1.6707,0.0087,0.0248,-0.0236,-0.0026,0.0087,-7.0E-4,157,2019-08-07 16:14:32:812
4.0026,-8.8361,1.6707,0.0087,0.0248,-0.0236,-0.0026,0.0087,-7.0E-4,162,2019-08-07 16:14:32:817
4.0026,-8.8361,1.6707,0.0087,0.0248,-0.0236,-0.0026,0.0087,-7.0E-4,166,2019-08-07 16:14:32:821
3.9691,-8.774,1.5952,-0.0433,-0.0416,-0.0607,-0.0015,-0.0041,-0.0103,171,2019-08-07 16:14:32:826
3.9691,-8.774,1.5952,-0.0433,-0.0416,-0.0607,6.0E-4,-0.0147,-0.0082,177,2019-08-07 16:14:32:832
4.0074,-8.7072,1.6754,-0.0433,-0.0416,-0.0607,6.0E-4,-0.0147,-0.0082,181,2019-08-07 16:14:32:836
4.0074,-8.7072,1.6754,-0.0433,-0.0416,-0.0607,6.0E-4,-0.0147,-0.0082,187,2019-08-07 16:14:32:842
4.0074,-8.7072,1.6754,-0.0433,-0.0416,-0.0607,6.0E-4,-0.0243,-0.0103,192,2019-08-07 16:14:32:847
4.103,-8.7215,1.6754,-0.1409,-0.1074,-0.0666,6.0E-4,-0.0243,-0.0103,197,2019-08-07 16:14:32:852
4.103,-8.7215,1.6754,-0.1409,-0.1074,-0.0666,-0.0068,-0.0243,-0.0103,201,2019-08-07 16:14:32:856
4.1748,-8.7263,1.5339,-0.1409,-0.1074,-0.0666,-0.0068,-0.0243,-0.0103,207,2019-08-07 16:14:32:862
4.1748,-8.7263,1.5339,-0.1409,-0.1074,-0.0666,-0.0154,-0.0147,4.0E-4,211,2019-08-07 16:14:32:866
4.1748,-8.7263,1.5339,-0.2857,-0.0827,0.0425,-0.0154,-0.0147,4.0E-4,217,2019-08-07 16:14:32:872
4.2753,-8.8026,1.5151,-0.2857,-0.0827,0.0425,-0.0122,0.0055,0.0057,221,2019-08-07 16:14:32:876
4.2753,-8.8026,1.5151,-0.2857,-0.0827,0.0425,-0.0122,0.0055,0.0057,227,2019-08-07 16:14:32:882
4.2753,-8.8026,1.5151,-0.2857,-0.0827,0.0425,-0.0068,0.0236,0.0099,232,2019-08-07 16:14:32:887
4.1604,-8.8408,1.5811,-0.1941,0.0127,0.0214,-0.0068,0.0236,0.0099,237,2019-08-07 16:14:32:892
4.1604,-8.8408,1.5811,-0.1941,0.0127,0.0214,-0.0068,0.0236,0.0099,242,2019-08-07 16:14:32:897
4.0743,-8.8122,1.5528,-0.1941,0.0127,0.0214,-0.0058,0.0343,0.0185,247,2019-08-07 16:14:32:902
4.0743,-8.8122,1.5528,-0.1941,0.0127,0.0214,-0.0058,0.0343,0.0185,252,2019-08-07 16:14:32:907
4.0743,-8.8122,1.5528,-0.0393,-0.0171,0.0227,-0.0068,0.0236,0.0153,256,2019-08-07 16:14:32:911
3.9451,-8.7788,1.5716,-0.0393,-0.0171,0.0227,-0.0068,0.0236,0.0153,262,2019-08-07 16:14:32:917
3.9451,-8.7788,1.5716,-0.0393,-0.0171,0.0227,-0.0058,0.0055,0.0078,267,2019-08-07 16:14:32:922
3.9116,-8.774,1.5905,-0.0393,-0.0171,0.0227,-0.0058,0.0055,0.0078,272,2019-08-07 16:14:32:927
3.9116,-8.774,1.5905,-0.0275,0.0151,0.0035,-0.0058,0.0055,0.0078,277,2019-08-07 16:14:32:932
3.9116,-8.774,1.5905,-0.0275,0.0151,0.0035,-5.0E-4,-0.0137,0.0025,282,2019-08-07 16:14:32:937
3.9834,-8.8074,1.5952,-0.0275,0.0151,0.0035,-5.0E-4,-0.0137,0.0025,287,2019-08-07 16:14:32:942
3.9834,-8.8074,1.5952,-0.0275,0.0151,0.0035,0.0177,-0.0179,-0.0092,291,2019-08-07 16:14:32:946
4.0169,-8.7501,1.5528,-0.0693,-0.075,0.0086,0.0177,-0.0179,-0.0092,297,2019-08-07 16:14:32:952
4.0169,-8.7501,1.5528,-0.0693,-0.075,0.0086,0.0187,-0.0147,-0.0188,302,2019-08-07 16:14:32:957
4.0169,-8.7501,1.5528,-0.0693,-0.075,0.0086,0.0187,-0.0147,-0.0188,307,2019-08-07 16:14:32:962
4.0695,-8.7263,1.6659,-0.0693,-0.075,0.0086,0.0209,-0.0062,-0.0316,312,2019-08-07 16:14:32:967
4.0695,-8.7263,1.6659,-0.0973,-0.158,-0.0078,0.0209,-0.0062,-0.0316,318,2019-08-07 16:14:32:973
4.1412,-8.7501,1.5009,-0.0973,-0.158,-0.0078,0.007,-0.0222,-0.022,321,2019-08-07 16:14:32:976
4.1412,-8.7501,1.5009,-0.0973,-0.158,-0.0078,0.007,-0.0222,-0.022,327,2019-08-07 16:14:32:982
4.1412,-8.7501,1.5009,-0.0973,-0.158,-0.0078,-5.0E-4,-0.0126,-0.021,332,2019-08-07 16:14:32:987
4.2178,-8.7406,1.5952,-0.2444,-0.0839,0.0101,-5.0E-4,-0.0126,-0.021,337,2019-08-07 16:14:32:992
4.2178,-8.7406,1.5952,-0.2444,-0.0839,0.0101,-5.0E-4,-0.0126,-0.021,341,2019-08-07 16:14:32:996
4.1316,-8.7597,1.5386,-0.2444,-0.0839,0.0101,0.0155,-0.0073,-0.0092,347,2019-08-07 16:14:33:002
4.1316,-8.7597,1.5386,-0.2444,-0.0839,0.0101,0.0155,-0.0073,-0.0092,351,2019-08-07 16:14:33:006
4.1316,-8.7597,1.5386,-0.1741,-0.0535,0.0259,0.007,-0.0126,0.0099,357,2019-08-07 16:14:33:012
4.2082,-8.7549,1.5433,-0.1741,-0.0535,0.0259,0.007,-0.0126,0.0099,362,2019-08-07 16:14:33:017
4.2082,-8.7549,1.5433,-0.1741,-0.0535,0.0259,-0.0068,-0.0222,0.0121,367,2019-08-07 16:14:33:022
4.1125,-8.7406,1.6329,-0.1741,-0.0535,0.0259,-0.0068,-0.0222,0.0121,372,2019-08-07 16:14:33:027
4.1125,-8.7406,1.6329,-0.1452,-0.0967,-0.0277,-0.0068,-0.0222,0.0121,378,2019-08-07 16:14:33:033
4.1125,-8.7406,1.6329,-0.1452,-0.0967,-0.0277,-0.0132,2.0E-4,0.0185,381,2019-08-07 16:14:33:036
4.0694,-8.7453,1.5952,-0.1452,-0.0967,-0.0277,-0.0132,2.0E-4,0.0185,387,2019-08-07 16:14:33:042
4.0694,-8.7453,1.5952,-0.1452,-0.0967,-0.0277,-0.0164,0.0055,0.011,391,2019-08-07 16:14:33:046
4.0694,-8.7453,1.5952,-0.1135,-0.0454,-0.0018,-0.0164,0.0055,0.011,397,2019-08-07 16:14:33:052
4.0981,-8.7549,1.5999,-0.1135,-0.0454,-0.0018,-0.01,0.0172,0.0046,402,2019-08-07 16:14:33:057
4.0981,-8.7549,1.5999,-0.1135,-0.0454,-0.0018,-0.01,0.0172,0.0046,407,2019-08-07 16:14:33:062
4.0455,-8.7167,1.6046,-0.1135,-0.0454,-0.0018,-0.0015,0.0268,-0.0039,412,2019-08-07 16:14:33:067
4.0455,-8.7167,1.6046,-0.0325,-0.0693,-0.0197,-0.0015,0.0268,-0.0039,417,2019-08-07 16:14:33:072
4.0455,-8.7167,1.6046,-0.0325,-0.0693,-0.0197,-5.0E-4,0.0215,-7.0E-4,422,2019-08-07 16:14:33:077
4.0598,-8.7501,1.6518,-0.0325,-0.0693,-0.0197,-5.0E-4,0.0215,-7.0E-4,426,2019-08-07 16:14:33:081
4.0598,-8.7501,1.6518,-0.0325,-0.0693,-0.0197,0.0059,0.0087,-0.0071,432,2019-08-07 16:14:33:087
4.0311,-8.7931,1.6659,-0.0555,-0.0303,-0.0599,0.0059,0.0087,-0.0071,437,2019-08-07 16:14:33:092
4.0311,-8.7931,1.6659,-0.0555,-0.0303,-0.0599,0.0059,-0.0073,-0.0092,442,2019-08-07 16:14:33:097
4.0311,-8.7931,1.6659,-0.0555,-0.0303,-0.0599,0.0059,-0.0073,-0.0092,447,2019-08-07 16:14:33:102
4.0837,-8.7788,1.5622,-0.0555,-0.0303,-0.0599,0.0027,-0.0105,-0.0039,451,2019-08-07 16:14:33:106
4.0837,-8.7788,1.5622,-0.1347,-0.0436,-0.008,0.0027,-0.0105,-0.0039,457,2019-08-07 16:14:33:112
4.0981,-8.8026,1.5669,-0.1347,-0.0436,-0.008,0.0038,-0.0169,-0.0028,462,2019-08-07 16:14:33:117
4.0981,-8.8026,1.5669,-0.1347,-0.0436,-0.008,0.0038,-0.0169,-0.0028,467,2019-08-07 16:14:33:122
4.0981,-8.8026,1.5669,-0.1347,-0.0436,-0.008,-5.0E-4,-0.0105,-0.0028,471,2019-08-07 16:14:33:126
4.1028,-8.7788,1.5905,-0.1184,-0.0859,0.0523,-5.0E-4,-0.0105,-0.0028,477,2019-08-07 16:14:33:132
4.1028,-8.7788,1.5905,-0.1184,-0.0859,0.0523,-5.0E-4,-0.0019,-7.0E-4,481,2019-08-07 16:14:33:136
4.0741,-8.7978,1.5245,-0.1184,-0.0859,0.0523,-5.0E-4,-0.0019,-7.0E-4,487,2019-08-07 16:14:33:142
4.0741,-8.7978,1.5245,-0.1184,-0.0859,0.0523,0.0027,0.0183,-0.006,492,2019-08-07 16:14:33:147
4.0741,-8.7978,1.5245,-0.0932,-0.0567,0.0335,0.0027,0.0183,-0.006,497,2019-08-07 16:14:33:152
4.031,-8.7501,1.5433,-0.0932,-0.0567,0.0335,0.0049,0.0215,-0.0103,502,2019-08-07 16:14:33:157
4.031,-8.7501,1.5433,-0.0932,-0.0567,0.0335,0.0049,0.0215,-0.0103,507,2019-08-07 16:14:33:162
4.031,-8.7501,1.5433,-0.0932,-0.0567,0.0335,0.0049,0.0215,-0.0103,511,2019-08-07 16:14:33:166
4.0358,-8.7501,1.614,-0.0673,-0.06,0.0461,0.0145,0.0194,-0.0156,517,2019-08-07 16:14:33:172
4.0358,-8.7501,1.614,-0.0673,-0.06,0.0461,0.0145,0.0194,-0.0156,522,2019-08-07 16:14:33:177
4.0358,-8.7501,1.614,-0.0673,-0.06,0.0461,0.0113,0.0098,-0.0199,526,2019-08-07 16:14:33:181
4.031,-8.731,1.6847,-0.0673,-0.06,0.0461,0.0113,0.0098,-0.0199,532,2019-08-07 16:14:33:187
4.031,-8.731,1.6847,-0.0588,-0.0722,0.0348,0.0049,-0.003,-0.0178,537,2019-08-07 16:14:33:192
4.0501,-8.7549,1.5952,-0.0588,-0.0722,0.0348,0.0049,-0.003,-0.0178,542,2019-08-07 16:14:33:197
4.0501,-8.7549,1.5952,-0.0588,-0.0722,0.0348,0.0017,-0.0126,-0.022,547,2019-08-07 16:14:33:202
4.0788,-8.774,1.5905,-0.0588,-0.0722,0.0348,0.0017,-0.0126,-0.022,552,2019-08-07 16:14:33:207
4.0788,-8.774,1.5905,-0.0586,-0.0796,0.0387,0.0027,-0.0115,-0.0231,557,2019-08-07 16:14:33:212
4.0788,-8.774,1.5905,-0.0586,-0.0796,0.0387,0.0027,-0.0115,-0.0231,562,2019-08-07 16:14:33:217
4.0214,-8.7549,1.614,-0.0586,-0.0796,0.0387,0.0027,-0.0115,-0.0231,566,2019-08-07 16:14:33:221
4.0214,-8.7549,1.614,-0.0586,-0.0796,0.0387,0.0081,0.0013,-0.0199,572,2019-08-07 16:14:33:227
4.0214,-8.7549,1.614,-0.0586,-0.0796,0.0387,0.0081,0.0013,-0.0199,576,2019-08-07 16:14:33:231
3.9927,-8.8026,1.548,0.0029,-0.0107,0.0633,0.007,0.0013,-0.0199,582,2019-08-07 16:14:33:237
3.9927,-8.8026,1.548,0.0029,-0.0107,0.0633,0.007,0.0013,-0.0199,586,2019-08-07 16:14:33:241
3.9449,-8.8313,1.6376,0.0029,-0.0107,0.0633,0.0081,0.0172,-0.0231,592,2019-08-07 16:14:33:247
3.9449,-8.8313,1.6376,0.0029,-0.0107,0.0633,0.0081,0.0172,-0.0231,597,2019-08-07 16:14:33:252
3.9449,-8.8313,1.6376,0.0687,-0.0326,-0.0287,0.0134,0.0183,-0.0252,602,2019-08-07 16:14:33:257
3.9257,-8.7549,1.5952,0.0687,-0.0326,-0.0287,0.0134,0.0183,-0.0252,606,2019-08-07 16:14:33:261
3.9257,-8.7549,1.5952,0.0687,-0.0326,-0.0287,0.0241,0.0247,-0.0284,613,2019-08-07 16:14:33:268
3.9448,-8.6594,1.6046,0.0687,-0.0326,-0.0287,0.0241,0.0247,-0.0284,616,2019-08-07 16:14:33:271
3.9448,-8.6594,1.6046,0.0103,-0.1109,-0.0086,0.0326,0.0236,-0.0305,622,2019-08-07 16:14:33:277
3.9448,-8.6594,1.6046,0.0103,-0.1109,-0.0086,0.0326,0.0236,-0.0305,626,2019-08-07 16:14:33:281
4.007,-8.6355,1.5952,0.0103,-0.1109,-0.0086,0.0272,0.0364,-0.0348,632,2019-08-07 16:14:33:287
4.007,-8.6355,1.5952,0.0103,-0.1109,-0.0086,0.0272,0.0364,-0.0348,636,2019-08-07 16:14:33:291
4.0022,-8.6737,1.614,0.0015,-0.1451,-0.0384,0.0166,0.0353,-0.0444,642,2019-08-07 16:14:33:297
4.0022,-8.6737,1.614,0.0015,-0.1451,-0.0384,0.0166,0.0353,-0.0444,646,2019-08-07 16:14:33:301
4.0022,-8.6737,1.614,0.0015,-0.1451,-0.0384,-0.0047,0.0503,-0.0486,652,2019-08-07 16:14:33:307
4.0166,-8.8074,1.6423,0.0015,-0.1451,-0.0384,-0.0047,0.0503,-0.0486,657,2019-08-07 16:14:33:312
4.0166,-8.8074,1.6423,-0.0152,0.0929,-0.0198,-0.0218,0.0407,-0.0604,662,2019-08-07 16:14:33:317
3.9879,-8.9363,1.6753,-0.0152,0.0929,-0.0198,-0.0218,0.0407,-0.0604,668,2019-08-07 16:14:33:323
3.9879,-8.9363,1.6753,-0.0152,0.0929,-0.0198,-0.0164,0.0343,-0.0646,671,2019-08-07 16:14:33:326
3.9879,-8.9363,1.6753,-0.0152,0.0929,-0.0198,-0.0164,0.0343,-0.0646,676,2019-08-07 16:14:33:331
3.9352,-9.0317,1.6611,0.0896,0.2356,-0.0291,-0.0036,0.0364,-0.07,682,2019-08-07 16:14:33:337
3.9352,-9.0317,1.6611,0.0896,0.2356,-0.0291,-0.0036,0.0364,-0.07,687,2019-08-07 16:14:33:342
3.8826,-9.0031,1.6423,0.0896,0.2356,-0.0291,-0.0036,0.0364,-0.07,692,2019-08-07 16:14:33:347
3.8826,-9.0031,1.6423,0.0896,0.2356,-0.0291,0.0102,0.0449,-0.0859,697,2019-08-07 16:14:33:352
3.8826,-9.0031,1.6423,0.3062,0.16,0.0263,0.0102,0.0449,-0.0859,701,2019-08-07 16:14:33:356
3.6816,-8.9363,1.614,0.3062,0.16,0.0263,0.0241,0.0566,-0.0977,707,2019-08-07 16:14:33:362
3.6816,-8.9363,1.614,0.3062,0.16,0.0263,0.0241,0.0566,-0.0977,711,2019-08-07 16:14:33:366
3.5333,-8.9315,1.746,0.3062,0.16,0.0263,0.0454,0.0641,-0.1115,717,2019-08-07 16:14:33:372
