ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.1805,-8.7975,1.4718,-0.031,0.0684,0.0151,0.0102,-9.0E-4,-7.0E-4,3,2019-08-07 16:14:47:531
4.1996,-8.807,1.5991,-0.031,0.0684,0.0151,0.0177,-0.0094,-0.0071,9,2019-08-07 16:14:47:537
4.1996,-8.807,1.5991,-0.031,0.0684,0.0151,0.0177,-0.0094,-0.0071,13,2019-08-07 16:14:47:541
4.2044,-8.7832,1.6133,-0.0247,0.0504,-0.0768,0.0177,-0.0222,-0.0125,19,2019-08-07 16:14:47:547
4.2044,-8.7832,1.6133,-0.0247,0.0504,-0.0768,0.0177,-0.0222,-0.0125,24,2019-08-07 16:14:47:552
4.2044,-8.7832,1.6133,-0.0247,0.0504,-0.0768,0.007,-0.0328,-0.021,29,2019-08-07 16:14:47:557
4.2522,-8.7211,1.5661,-0.0247,0.0504,-0.0768,0.007,-0.0328,-0.021,34,2019-08-07 16:14:47:562
4.2522,-8.7211,1.5661,-0.1019,-0.0145,-0.0864,0.007,-0.0328,-0.021,38,2019-08-07 16:14:47:566
4.2522,-8.7116,1.618,-0.1019,-0.0145,-0.0864,-0.0079,-0.0307,-0.0146,44,2019-08-07 16:14:47:572
4.2522,-8.7116,1.618,-0.1019,-0.0145,-0.0864,-0.0079,-0.0307,-0.0146,48,2019-08-07 16:14:47:576
4.2522,-8.7116,1.618,-0.1019,-0.0145,-0.0864,-0.0111,-0.0158,-0.0093,54,2019-08-07 16:14:47:582
4.3048,-8.7354,1.6038,-0.1315,-0.0084,-0.0661,-0.0111,-0.0158,-0.0093,60,2019-08-07 16:14:47:588
4.3048,-8.7354,1.6038,-0.1315,-0.0084,-0.0661,-0.0026,-0.0051,3.0E-4,64,2019-08-07 16:14:47:592
4.3096,-8.7116,1.552,-0.1315,-0.0084,-0.0661,-0.0026,-0.0051,3.0E-4,69,2019-08-07 16:14:47:597
4.3096,-8.7116,1.552,-0.1315,-0.0084,-0.0661,0.0081,-0.0126,0.0131,74,2019-08-07 16:14:47:602
4.3096,-8.7116,1.552,-0.2265,-0.0225,-0.0712,0.0081,-0.0126,0.0131,78,2019-08-07 16:14:47:606
4.4436,-8.7354,1.5755,-0.2265,-0.0225,-0.0712,0.0304,-0.0019,0.0174,84,2019-08-07 16:14:47:612
