ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.8564,-8.1809,1.8519,-0.0205,-0.1658,-0.0676,-0.0133,0.0163,-0.004,2,2019-08-07 16:15:34:973
4.8564,-8.1809,1.8519,-0.0205,-0.1658,-0.0676,-0.0133,0.0163,-0.004,8,2019-08-07 16:15:34:979
4.9043,-8.2143,1.9179,-0.0205,-0.1658,-0.0676,-0.0187,-0.0082,3.0E-4,12,2019-08-07 16:15:34:983
4.9043,-8.2143,1.9179,-0.063,-0.1034,-0.0581,-0.0187,-0.0082,3.0E-4,18,2019-08-07 16:15:34:989
5.0765,-8.2763,1.8189,-0.063,-0.1034,-0.0581,-0.0197,-0.0273,-0.0093,23,2019-08-07 16:15:34:994
5.0765,-8.2763,1.8189,-0.063,-0.1034,-0.0581,-0.0197,-0.0273,-0.0093,28,2019-08-07 16:15:34:999
5.0765,-8.2763,1.8189,-0.2457,-0.1356,0.0122,-0.0165,-0.0231,-0.0093,32,2019-08-07 16:15:35:003
5.11,-8.2429,1.6775,-0.2457,-0.1356,0.0122,-0.0165,-0.0231,-0.0093,38,2019-08-07 16:15:35:009
5.11,-8.2429,1.6775,-0.2457,-0.1356,0.0122,-0.0112,-0.0018,-0.005,42,2019-08-07 16:15:35:013
5.1148,-8.2477,1.6728,-0.2869,-0.1302,0.1042,-0.0112,-0.0018,-0.005,48,2019-08-07 16:15:35:019
5.1148,-8.2477,1.6728,-0.2869,-0.1302,0.1042,-0.0112,0.0259,-0.0018,52,2019-08-07 16:15:35:023
5.1148,-8.2477,1.6728,-0.2869,-0.1302,0.1042,-0.0112,0.0259,-0.0018,58,2019-08-07 16:15:35:029
4.9952,-8.2668,1.7153,-0.2869,-0.1302,0.1042,-0.0101,0.0408,0.0035,62,2019-08-07 16:15:35:033
4.9952,-8.2668,1.7153,-0.1621,-0.0201,-0.0275,-0.0101,0.0408,0.0035,68,2019-08-07 16:15:35:039
4.9952,-8.2668,1.7153,-0.1621,-0.0201,-0.0275,-0.007,0.0408,0.0046,73,2019-08-07 16:15:35:044
4.9283,-8.2811,1.7483,-0.1621,-0.0201,-0.0275,-0.007,0.0408,0.0046,78,2019-08-07 16:15:35:049
4.9283,-8.2811,1.7483,-0.0151,-0.0345,-0.0246,-0.0059,0.0334,-0.0029,82,2019-08-07 16:15:35:053
4.8422,-8.3575,1.7765,-0.0151,-0.0345,-0.0246,-0.0059,0.0334,-0.0029,88,2019-08-07 16:15:35:059
4.8422,-8.3575,1.7765,-0.0151,-0.0345,-0.0246,-0.0112,0.0302,-0.0029,93,2019-08-07 16:15:35:064
4.8422,-8.3575,1.7765,-0.0151,-0.0345,-0.0246,-0.0112,0.0302,-0.0029,98,2019-08-07 16:15:35:069
4.8374,-8.3145,1.786,-0.0106,-0.0153,-0.0043,-0.0112,0.0206,-0.0072,103,2019-08-07 16:15:35:074
4.8374,-8.3145,1.786,-0.0106,-0.0153,-0.0043,-0.0112,0.0206,-0.0072,108,2019-08-07 16:15:35:079
4.8374,-8.3145,1.786,-0.0106,-0.0153,-0.0043,-0.0112,0.0206,-0.0072,113,2019-08-07 16:15:35:084
4.8039,-8.2954,1.8048,-0.0106,-0.0153,-0.0043,-0.0059,-7.0E-4,-0.0082,118,2019-08-07 16:15:35:089
4.8039,-8.2954,1.8048,-0.0106,-0.0153,-0.0043,-0.0059,-7.0E-4,-0.0082,123,2019-08-07 16:15:35:094
4.9283,-8.348,1.8284,-0.0855,0.0046,-0.0472,5.0E-4,-0.005,-0.0125,129,2019-08-07 16:15:35:100
4.9283,-8.348,1.8284,-0.0855,0.0046,-0.0472,5.0E-4,-0.005,-0.0125,133,2019-08-07 16:15:35:104
4.9283,-8.348,1.8284,-0.0855,0.0046,-0.0472,5.0E-4,-0.005,-0.0125,138,2019-08-07 16:15:35:109
4.9427,-8.2143,1.753,-0.0855,0.0046,-0.0472,0.009,-0.022,-0.0093,143,2019-08-07 16:15:35:114
4.9427,-8.2143,1.753,-0.1205,-0.089,0.0652,0.009,-0.022,-0.0093,148,2019-08-07 16:15:35:119
5.0384,-8.2286,1.6351,-0.1205,-0.089,0.0652,0.0112,-0.0316,-0.0082,152,2019-08-07 16:15:35:123
5.0384,-8.2286,1.6351,-0.1205,-0.089,0.0652,0.0112,-0.0316,-0.0082,158,2019-08-07 16:15:35:129
5.0384,-8.2286,1.6351,-0.1205,-0.089,0.0652,0.0122,-0.0263,-0.0082,163,2019-08-07 16:15:35:134
5.0384,-8.3145,1.7577,-0.188,-0.0248,0.0213,0.0122,-0.0263,-0.0082,167,2019-08-07 16:15:35:138
5.0384,-8.3145,1.7577,-0.188,-0.0248,0.0213,0.0122,-0.0263,-0.0082,173,2019-08-07 16:15:35:144
5.0384,-8.3145,1.7577,-0.188,-0.0248,0.0213,5.0E-4,-0.0028,-0.0135,178,2019-08-07 16:15:35:149
4.9906,-8.2668,1.7153,-0.188,-0.0248,0.0213,5.0E-4,-0.0028,-0.0135,182,2019-08-07 16:15:35:153
4.9906,-8.2668,1.7153,-0.1412,0.0202,-0.0878,-0.007,-0.006,-0.0157,188,2019-08-07 16:15:35:159
4.9332,-8.3623,1.786,-0.1412,0.0202,-0.0878,-0.007,-0.006,-0.0157,192,2019-08-07 16:15:35:163
4.9332,-8.3623,1.786,-0.1412,0.0202,-0.0878,-0.007,-0.0114,-0.0072,198,2019-08-07 16:15:35:169
4.9332,-8.3623,1.786,-0.1412,0.0202,-0.0878,-0.007,-0.0114,-0.0072,202,2019-08-07 16:15:35:173
4.9332,-8.3623,1.786,-0.0529,0.0545,-0.0474,-0.007,-0.0114,-0.0072,208,2019-08-07 16:15:35:179
4.9571,-8.4243,1.7907,-0.0529,0.0545,-0.0474,-0.0027,-0.0156,-0.0018,212,2019-08-07 16:15:35:183
4.9571,-8.4243,1.7907,-0.0529,0.0545,-0.0474,-0.0027,-0.0156,-0.0018,218,2019-08-07 16:15:35:189
4.9497,-8.3382,1.8373,-0.0529,0.0545,-0.0474,-6.0E-4,-0.0199,0.0046,222,2019-08-07 16:15:35:193
4.9497,-8.3382,1.8373,-0.0974,-0.0125,-0.0203,-6.0E-4,-0.0199,0.0046,228,2019-08-07 16:15:35:199
