ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.5183,9.8492,-0.2451,0.078,-0.1015,0.2549,0.0251,-0.0059,-0.0191,3,2019-08-07 17:06:05:754
0.5183,9.8492,-0.2451,0.078,-0.1015,0.2549,0.0251,-0.0059,-0.0191,7,2019-08-07 17:06:05:758
0.5183,9.8492,-0.2451,-0.1122,-0.0346,0.2619,0.0336,-0.0102,-0.0213,13,2019-08-07 17:06:05:764
0.5088,9.8731,-0.5703,-0.1122,-0.0346,0.2619,0.0336,-0.0102,-0.0213,18,2019-08-07 17:06:05:769
0.5088,9.8731,-0.5703,-0.1122,-0.0346,0.2619,0.0336,0.0015,-0.0223,23,2019-08-07 17:06:05:774
0.5088,9.8731,-0.5703,-0.1122,-0.0346,0.2619,0.0336,0.0015,-0.0223,28,2019-08-07 17:06:05:779
0.2457,9.8683,-0.7683,0.1611,-0.0346,0.5912,0.0102,0.0218,-0.0128,32,2019-08-07 17:06:05:783
0.2457,9.8683,-0.7683,0.1611,-0.0346,0.5912,0.0102,0.0218,-0.0128,38,2019-08-07 17:06:05:789
0.2457,9.8683,-0.7683,0.1611,-0.0346,0.5912,0.0102,0.0218,-0.0128,42,2019-08-07 17:06:05:793
0.1643,9.9017,-0.4619,0.1611,-0.0346,0.5912,-0.0026,0.0111,-0.0074,48,2019-08-07 17:06:05:799
0.1643,9.9017,-0.4619,0.1678,-0.2684,0.3951,-0.0026,0.0111,-0.0074,52,2019-08-07 17:06:05:803
0.217,10.0879,-0.6693,0.1678,-0.2684,0.3951,-0.0016,-0.0315,0.0032,58,2019-08-07 17:06:05:809
0.217,10.0879,-0.6693,0.1678,-0.2684,0.3951,-0.0016,-0.0315,0.0032,63,2019-08-07 17:06:05:814
0.1978,9.9924,-0.8484,0.1678,-0.2684,0.3951,-0.0197,-0.024,0.0096,67,2019-08-07 17:06:05:818
0.1978,9.9924,-0.8484,0.1197,-0.2493,0.6562,-0.0197,-0.024,0.0096,73,2019-08-07 17:06:05:824
0.1978,9.9924,-0.8484,0.1197,-0.2493,0.6562,-0.041,5.0E-4,0.0107,77,2019-08-07 17:06:05:828
