ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.2146,9.8442,0.6793,-0.3056,-0.2014,0.3324,-0.0037,0.107,-0.0191,3,2019-08-07 17:05:42:748
0.1524,9.954,0.7359,-0.0459,-0.2012,0.3167,-0.0037,0.107,-0.0191,8,2019-08-07 17:05:42:753
0.1524,9.954,0.7359,-0.0459,-0.2012,0.3167,-0.0037,0.107,-0.0191,12,2019-08-07 17:05:42:757
-0.0677,9.8681,0.9433,-0.0459,-0.2012,0.3167,-0.0111,0.0953,-0.0149,18,2019-08-07 17:05:42:763
-0.0677,9.8681,0.9433,-0.0459,-0.2012,0.3167,-0.0111,0.0953,-0.0149,22,2019-08-07 17:05:42:767
-0.0677,9.8681,0.9433,0.2403,-0.2824,0.1667,-0.0037,0.0441,-0.0064,28,2019-08-07 17:05:42:773
-0.1107,9.9635,0.8208,0.2403,-0.2824,0.1667,-0.0037,0.0441,-0.0064,32,2019-08-07 17:05:42:777
-0.1107,9.9635,0.8208,0.2403,-0.2824,0.1667,-0.0069,0.0111,-0.0064,38,2019-08-07 17:05:42:783
-0.0964,9.9492,0.849,0.2403,-0.2824,0.1667,-0.0069,0.0111,-0.0064,42,2019-08-07 17:05:42:787
-0.0964,9.9492,0.849,0.0604,-0.1534,0.2082,-0.0016,-6.0E-4,0.0,48,2019-08-07 17:05:42:793
-0.0964,9.9492,0.849,0.0604,-0.1534,0.2082,-0.0016,-6.0E-4,0.0,52,2019-08-07 17:05:42:797
0.0759,9.8728,0.8208,0.0604,-0.1534,0.2082,-0.0037,-0.0134,0.0,58,2019-08-07 17:05:42:803
