ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1773,10.0069,0.6455,0.0372,-0.1774,0.4072,0.1231,-0.0283,-0.0532,3,2019-08-07 17:05:32:834
0.1773,10.0069,0.6455,0.0372,-0.1774,0.4072,0.1231,-0.0283,-0.0532,7,2019-08-07 17:05:32:838
0.1773,10.0069,0.6455,0.0794,-0.1691,0.511,0.1103,0.0165,-0.0564,13,2019-08-07 17:05:32:844
0.1199,9.878,0.6597,0.0794,-0.1691,0.511,0.1103,0.0165,-0.0564,18,2019-08-07 17:05:32:849
0.1199,9.878,0.6597,0.0794,-0.1691,0.511,0.1092,0.0069,-0.0532,23,2019-08-07 17:05:32:854
0.1199,9.878,0.6597,0.0794,-0.1691,0.511,0.1092,0.0069,-0.0532,28,2019-08-07 17:05:32:859
0.0864,9.9353,0.8577,0.1489,-0.2376,0.3264,0.1114,-0.0208,-0.0543,32,2019-08-07 17:05:32:863
0.0864,9.9353,0.8577,0.1489,-0.2376,0.3264,0.1114,-0.0208,-0.0543,38,2019-08-07 17:05:32:869
0.0624,9.9639,0.6408,0.1489,-0.2376,0.3264,0.1103,-0.0326,-0.0543,42,2019-08-07 17:05:32:873
0.0624,9.9639,0.6408,0.1489,-0.2376,0.3264,0.1103,-0.0326,-0.0543,48,2019-08-07 17:05:32:879
0.0624,9.9639,0.6408,0.0185,-0.2203,0.5038,0.1103,-0.0326,-0.0543,52,2019-08-07 17:05:32:883
0.1115,9.9638,0.5845,0.0185,-0.2203,0.5038,0.1018,-0.0144,-0.0554,58,2019-08-07 17:05:32:889
0.1115,9.9638,0.5845,0.0164,-0.2283,0.3596,0.1018,-0.0144,-0.0554,62,2019-08-07 17:05:32:893
0.1881,9.9686,0.8061,0.0164,-0.2283,0.3596,0.1007,0.0069,-0.0607,68,2019-08-07 17:05:32:899
0.1881,9.9686,0.8061,0.0164,-0.2283,0.3596,0.1007,0.0069,-0.0607,73,2019-08-07 17:05:32:904
0.1881,9.9686,0.8061,0.0164,-0.2283,0.3596,0.1188,-0.0304,-0.066,78,2019-08-07 17:05:32:909
0.3412,9.8635,0.9003,-0.2154,-0.0728,0.2373,0.1188,-0.0304,-0.066,83,2019-08-07 17:05:32:914
0.3412,9.8635,0.9003,-0.2154,-0.0728,0.2373,0.1188,-0.0304,-0.066,88,2019-08-07 17:05:32:919
0.3842,9.8635,0.4761,-0.2154,-0.0728,0.2373,0.1241,-0.0379,-0.0724,93,2019-08-07 17:05:32:924
0.3842,9.8635,0.4761,-0.2154,-0.0728,0.2373,0.1241,-0.0379,-0.0724,97,2019-08-07 17:05:32:928
0.3842,9.8635,0.4761,-0.252,-0.146,0.2992,0.1124,0.0271,-0.0863,103,2019-08-07 17:05:32:934
0.3555,9.9304,0.7589,-0.252,-0.146,0.2992,0.1124,0.0271,-0.0863,108,2019-08-07 17:05:32:939
0.3555,9.9304,0.7589,-0.198,-0.0778,0.2727,0.1167,0.075,-0.082,114,2019-08-07 17:05:32:945
0.2551,9.8683,0.7259,-0.198,-0.0778,0.2727,0.1167,0.075,-0.082,118,2019-08-07 17:05:32:949
0.2551,9.8683,0.7259,-0.198,-0.0778,0.2727,0.1178,0.0804,-0.0852,123,2019-08-07 17:05:32:954
0.2551,9.8683,0.7259,-0.198,-0.0778,0.2727,0.1178,0.0804,-0.0852,128,2019-08-07 17:05:32:959
0.0206,9.9017,0.3206,0.1566,-0.1465,0.6941,0.1103,0.1049,-0.0873,133,2019-08-07 17:05:32:964
0.0206,9.9017,0.3206,0.1566,-0.1465,0.6941,0.1103,0.1049,-0.0873,138,2019-08-07 17:05:32:969
0.0206,9.9017,0.3206,0.1566,-0.1465,0.6941,0.0826,0.1315,-0.0863,143,2019-08-07 17:05:32:974
-0.1851,10.0115,0.528,0.1566,-0.1465,0.6941,0.0826,0.1315,-0.0863,147,2019-08-07 17:05:32:978
-0.1851,10.0115,0.528,0.3213,-0.3208,0.2678,0.0847,0.0836,-0.0767,153,2019-08-07 17:05:32:984
-0.2138,10.0879,0.6647,0.3213,-0.3208,0.2678,0.0847,0.0836,-0.0767,157,2019-08-07 17:05:32:988
-0.2138,10.0879,0.6647,0.3213,-0.3208,0.2678,0.0933,0.0079,-0.0745,163,2019-08-07 17:05:32:994
-0.2138,10.0879,0.6647,0.3213,-0.3208,0.2678,0.0933,0.0079,-0.0745,167,2019-08-07 17:05:32:998
-0.0463,10.0593,0.5845,0.0366,-0.2517,0.3836,0.1018,-0.023,-0.0682,173,2019-08-07 17:05:33:004
-0.0463,10.0593,0.5845,0.0366,-0.2517,0.3836,0.1018,-0.023,-0.0682,178,2019-08-07 17:05:33:009
0.3221,9.916,0.4761,0.0366,-0.2517,0.3836,0.1018,-0.023,-0.0682,183,2019-08-07 17:05:33:014
0.3221,9.916,0.4761,0.0366,-0.2517,0.3836,0.0922,-0.0081,-0.0713,188,2019-08-07 17:05:33:019
0.3221,9.916,0.4761,0.0366,-0.2517,0.3836,0.0922,-0.0081,-0.0713,193,2019-08-07 17:05:33:024
0.346,9.9208,0.2734,-0.2766,-0.154,0.6434,0.0751,0.0654,-0.0852,198,2019-08-07 17:05:33:029
0.346,9.9208,0.2734,-0.2766,-0.154,0.6434,0.0751,0.0654,-0.0852,203,2019-08-07 17:05:33:034
0.346,9.9208,0.2734,-0.2766,-0.154,0.6434,0.0751,0.0654,-0.0852,207,2019-08-07 17:05:33:038
0.2073,9.9399,0.4148,-0.2766,-0.154,0.6434,0.0506,0.1507,-0.0927,213,2019-08-07 17:05:33:044
0.2073,9.9399,0.4148,-0.0648,-0.1714,0.5887,0.0347,0.1709,-0.0937,218,2019-08-07 17:05:33:049
-0.0654,10.0067,0.2169,-0.0648,-0.1714,0.5887,0.0347,0.1709,-0.0937,222,2019-08-07 17:05:33:053
-0.0654,10.0067,0.2169,-0.0648,-0.1714,0.5887,0.0347,0.1709,-0.0937,228,2019-08-07 17:05:33:059
-0.3333,10.0545,0.5468,-0.0648,-0.1714,0.5887,0.0229,0.1912,-0.1012,233,2019-08-07 17:05:33:064
-0.3333,10.0545,0.5468,0.3654,-0.2563,0.1828,0.0229,0.1912,-0.1012,238,2019-08-07 17:05:33:069
-0.3333,10.0545,0.5468,0.3654,-0.2563,0.1828,0.0283,0.1432,-0.0873,243,2019-08-07 17:05:33:074
-0.142,9.8778,0.9145,0.3654,-0.2563,0.1828,0.0283,0.1432,-0.0873,248,2019-08-07 17:05:33:079
-0.142,9.8778,0.9145,0.3654,-0.2563,0.1828,0.0453,0.0527,-0.0863,252,2019-08-07 17:05:33:083
-0.142,9.8778,0.9145,0.0135,-0.1649,0.1333,0.0453,0.0527,-0.0863,258,2019-08-07 17:05:33:089
0.0398,9.9495,0.5421,0.0135,-0.1649,0.1333,0.056,0.0292,-0.0873,262,2019-08-07 17:05:33:093
0.0398,9.9495,0.5421,0.0135,-0.1649,0.1333,0.056,0.0292,-0.0873,268,2019-08-07 17:05:33:099
0.2073,10.0258,0.2734,0.0135,-0.1649,0.1333,0.0432,0.0942,-0.1022,273,2019-08-07 17:05:33:104
0.2073,10.0258,0.2734,-0.2007,-0.2735,0.4777,0.0432,0.0942,-0.1022,278,2019-08-07 17:05:33:109
0.2073,10.0258,0.2734,-0.2007,-0.2735,0.4777,0.0368,0.1368,-0.1044,283,2019-08-07 17:05:33:114
0.1786,10.0211,0.4478,-0.2007,-0.2735,0.4777,0.0368,0.1368,-0.1044,288,2019-08-07 17:05:33:119
0.1786,10.0211,0.4478,-0.2007,-0.2735,0.4777,0.0261,0.1443,-0.1086,292,2019-08-07 17:05:33:123
-0.0654,10.0163,0.429,-0.0407,-0.2583,0.4437,0.0261,0.1443,-0.1086,298,2019-08-07 17:05:33:129
-0.0654,10.0163,0.429,-0.0407,-0.2583,0.4437,0.0166,0.1528,-0.114,302,2019-08-07 17:05:33:133
-0.0654,10.0163,0.429,-0.0407,-0.2583,0.4437,0.0166,0.1528,-0.114,308,2019-08-07 17:05:33:139
-0.1276,10.1165,0.594,-0.0407,-0.2583,0.4437,0.0112,0.1347,-0.1012,313,2019-08-07 17:05:33:144
-0.1276,10.1165,0.594,0.0493,-0.4297,0.2489,0.0112,0.1347,-0.1012,318,2019-08-07 17:05:33:149
-0.0845,10.0163,0.3866,0.0493,-0.4297,0.2489,0.0016,0.1155,-0.098,323,2019-08-07 17:05:33:154
-0.0845,10.0163,0.3866,0.0493,-0.4297,0.2489,0.0016,0.1155,-0.098,329,2019-08-07 17:05:33:160
-0.0845,10.0163,0.3866,0.0493,-0.4297,0.2489,-0.0229,0.1581,-0.098,333,2019-08-07 17:05:33:164
-0.228,10.1261,0.066,0.1466,-0.3531,0.7814,-0.0229,0.1581,-0.098,337,2019-08-07 17:05:33:168
-0.228,10.1261,0.066,0.1466,-0.3531,0.7814,-0.0229,0.1581,-0.098,343,2019-08-07 17:05:33:174
-0.4338,10.1643,0.429,0.1466,-0.3531,0.7814,-0.0527,0.1954,-0.0905,347,2019-08-07 17:05:33:178
-0.4338,10.1643,0.429,0.1466,-0.3531,0.7814,-0.0527,0.1954,-0.0905,353,2019-08-07 17:05:33:184
-0.4338,10.1643,0.429,0.4537,-0.3443,0.2972,-0.0676,0.1581,-0.0713,357,2019-08-07 17:05:33:188
-0.6251,10.0831,0.5893,0.4537,-0.3443,0.2972,-0.0676,0.1581,-0.0713,363,2019-08-07 17:05:33:194
-0.6251,10.0831,0.5893,0.4537,-0.3443,0.2972,-0.0687,0.091,-0.0564,367,2019-08-07 17:05:33:198
-0.4768,10.0736,0.6835,0.4537,-0.3443,0.2972,-0.0687,0.091,-0.0564,373,2019-08-07 17:05:33:204
-0.4768,10.0736,0.6835,0.3123,-0.2882,0.1487,-0.0655,0.0186,-0.049,378,2019-08-07 17:05:33:209
-0.4768,10.0736,0.6835,0.3123,-0.2882,0.1487,-0.0655,0.0186,-0.049,383,2019-08-07 17:05:33:214
-0.161,9.8969,0.6223,0.3123,-0.2882,0.1487,-0.0655,0.0186,-0.049,388,2019-08-07 17:05:33:219
