ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.0285,9.888,1.1536,0.33,-0.4608,-0.7934,-0.0378,-1.167,0.3025,6,2019-08-07 16:56:47:399
2.0285,9.888,1.1536,0.33,-0.4608,-0.7934,-0.0378,-1.167,0.3025,11,2019-08-07 16:56:47:404
2.0285,9.888,1.1536,0.33,-0.4608,-0.7934,-0.0378,-1.167,0.3025,15,2019-08-07 16:56:47:408
3.3442,9.9262,-1.3353,-1.5965,-0.3081,2.1562,0.0645,-0.367,0.1651,21,2019-08-07 16:56:47:414
3.3442,9.9262,-1.3353,-1.5965,-0.3081,2.1562,0.0645,-0.367,0.1651,25,2019-08-07 16:56:47:418
2.4543,9.4631,1.3704,-1.5965,-0.3081,2.1562,0.0496,0.3627,0.1182,31,2019-08-07 16:56:47:424
2.4543,9.4631,1.3704,-1.5965,-0.3081,2.1562,0.0496,0.3627,0.1182,35,2019-08-07 16:56:47:428
2.4543,9.4631,1.3704,0.2948,-0.1024,-0.944,0.0773,0.2189,0.0809,41,2019-08-07 16:56:47:434
1.1913,9.8307,1.4977,0.2948,-0.1024,-0.944,0.0773,0.2189,0.0809,46,2019-08-07 16:56:47:439
1.1913,9.8307,1.4977,0.2948,-0.1024,-0.944,0.0411,-0.1998,0.0937,50,2019-08-07 16:56:47:443
1.3922,9.7114,1.3091,0.2948,-0.1024,-0.944,0.0411,-0.1998,0.0937,56,2019-08-07 16:56:47:449
1.3922,9.7114,1.3091,0.0858,-0.0615,-0.0399,0.0411,-0.416,0.0969,60,2019-08-07 16:56:47:453
1.3922,9.7114,1.3091,0.0858,-0.0615,-0.0399,0.0411,-0.416,0.0969,66,2019-08-07 16:56:47:459
1.3922,9.7114,1.3091,0.0858,-0.0615,-0.0399,0.0411,-0.416,0.0969,70,2019-08-07 16:56:47:463
2.2343,9.6589,-0.1616,-0.4319,-0.0486,0.9555,0.0325,-0.2264,0.0905,76,2019-08-07 16:56:47:469
2.2343,9.6589,-0.1616,-0.4319,-0.0486,0.9555,0.0325,-0.2264,0.0905,80,2019-08-07 16:56:47:473
1.9712,9.8069,0.6539,-0.4319,-0.0486,0.9555,0.0432,0.1198,0.0809,86,2019-08-07 16:56:47:479
1.9712,9.8069,0.6539,0.2462,-0.3901,-0.1101,0.0432,0.1198,0.0809,90,2019-08-07 16:56:47:483
1.9712,9.8069,0.6539,0.2462,-0.3901,-0.1101,0.0368,0.1198,0.0799,96,2019-08-07 16:56:47:489
1.177,10.2604,1.5307,0.2462,-0.3901,-0.1101,0.0368,0.1198,0.0799,100,2019-08-07 16:56:47:493
1.177,10.2604,1.5307,0.2462,-0.3901,-0.1101,0.0336,-0.1582,0.1161,106,2019-08-07 16:56:47:499
1.0239,10.2747,1.6203,0.8112,-0.6695,-0.8395,0.0336,-0.1582,0.1161,110,2019-08-07 16:56:47:503
1.0239,10.2747,1.6203,0.8112,-0.6695,-0.8395,0.0187,-0.4821,0.1544,116,2019-08-07 16:56:47:509
1.0239,10.2747,1.6203,0.8112,-0.6695,-0.8395,0.0187,-0.4821,0.1544,120,2019-08-07 16:56:47:513
1.421,10.0885,1.2809,0.4309,-0.4859,-0.5088,0.0059,-0.5982,0.1704,126,2019-08-07 16:56:47:519
1.421,10.0885,1.2809,0.4309,-0.4859,-0.5088,0.0059,-0.5982,0.1704,130,2019-08-07 16:56:47:523
2.0286,9.592,0.8896,0.4309,-0.4859,-0.5088,0.007,-0.6195,0.18,136,2019-08-07 16:56:47:529
2.0286,9.592,0.8896,-0.3288,0.3761,-0.0036,0.007,-0.6195,0.18,140,2019-08-07 16:56:47:533
2.0286,9.592,0.8896,-0.3288,0.3761,-0.0036,0.0347,-0.5034,0.1417,146,2019-08-07 16:56:47:539
2.3492,9.0478,0.7435,-0.3288,0.3761,-0.0036,0.0347,-0.5034,0.1417,150,2019-08-07 16:56:47:543
2.3492,9.0478,0.7435,-0.3288,0.3761,-0.0036,0.0858,-0.3979,0.1054,156,2019-08-07 16:56:47:549
2.6314,9.5252,0.5314,-0.6997,0.0657,0.1886,0.0858,-0.3979,0.1054,160,2019-08-07 16:56:47:553
2.6314,9.5252,0.5314,-0.6997,0.0657,0.1886,0.0858,-0.3979,0.1054,166,2019-08-07 16:56:47:559
2.6314,9.5252,0.5314,-0.6997,0.0657,0.1886,0.1274,-0.2285,0.0415,171,2019-08-07 16:56:47:564
2.5166,9.1433,0.899,-0.5749,0.4468,-0.1952,0.1274,-0.2285,0.0415,176,2019-08-07 16:56:47:569
2.5166,9.1433,0.899,-0.5749,0.4468,-0.1952,0.1838,-0.1721,0.0224,180,2019-08-07 16:56:47:573
2.5166,9.1433,0.899,-0.5749,0.4468,-0.1952,0.1838,-0.1721,0.0224,186,2019-08-07 16:56:47:579
2.4927,9.4393,0.8095,-0.5749,0.4468,-0.1952,0.2009,-0.0922,-0.0096,190,2019-08-07 16:56:47:583
2.4927,9.4393,0.8095,-0.3701,0.0995,-0.4525,0.2009,-0.0922,-0.0096,196,2019-08-07 16:56:47:589
2.043,9.5777,1.295,-0.3701,0.0995,-0.4525,0.2658,-0.1007,-0.016,200,2019-08-07 16:56:47:593
2.043,9.5777,1.295,-0.3701,0.0995,-0.4525,0.2658,-0.1007,-0.016,206,2019-08-07 16:56:47:599
2.043,9.5777,1.295,-0.3701,0.0995,-0.4525,0.2658,-0.1007,-0.016,210,2019-08-07 16:56:47:603
2.0861,9.5443,1.3327,-0.1229,0.0362,-0.5764,0.2935,-0.1263,-0.0256,216,2019-08-07 16:56:47:609
2.0861,9.5443,1.3327,-0.1229,0.0362,-0.5764,0.2935,-0.1263,-0.0256,220,2019-08-07 16:56:47:613
2.3827,9.5347,1.691,-0.1229,0.0362,-0.5764,0.3447,-0.1636,-0.0501,226,2019-08-07 16:56:47:619
2.3827,9.5347,1.691,-0.6487,0.0123,-0.9419,0.3447,-0.1636,-0.0501,231,2019-08-07 16:56:47:624
2.3827,9.5347,1.691,-0.6487,0.0123,-0.9419,0.3883,-0.17,-0.0607,236,2019-08-07 16:56:47:629
2.775,9.6445,1.3139,-0.6487,0.0123,-0.9419,0.3883,-0.17,-0.0607,240,2019-08-07 16:56:47:633
2.775,9.6445,1.3139,-0.6487,0.0123,-0.9419,0.4246,-0.0283,-0.0756,246,2019-08-07 16:56:47:639
2.775,9.6445,1.3139,-0.6487,0.0123,-0.9419,0.4246,-0.0283,-0.0756,250,2019-08-07 16:56:47:643
2.8085,9.5013,0.6634,-0.8711,0.1039,-0.1925,0.4874,0.1965,-0.0906,255,2019-08-07 16:56:47:648
2.8085,9.5013,0.6634,-0.8711,0.1039,-0.1925,0.4874,0.1965,-0.0906,261,2019-08-07 16:56:47:654
2.3684,9.635,0.1967,-0.8711,0.1039,-0.1925,0.5002,0.3755,-0.1033,265,2019-08-07 16:56:47:658
2.3684,9.635,0.1967,-0.8711,0.1039,-0.1925,0.5002,0.3755,-0.1033,271,2019-08-07 16:56:47:664
1.823,10.0217,0.423,-0.1152,-0.2369,-0.079,0.497,0.4085,-0.1172,276,2019-08-07 16:56:47:669
1.823,10.0217,0.423,-0.1152,-0.2369,-0.079,0.497,0.4085,-0.1172,281,2019-08-07 16:56:47:674
1.823,10.0217,0.423,-0.1152,-0.2369,-0.079,0.4842,0.2519,-0.1257,285,2019-08-07 16:56:47:678
1.5551,10.0312,0.2721,-0.1152,-0.2369,-0.079,0.4842,0.2519,-0.1257,291,2019-08-07 16:56:47:684
1.5551,10.0312,0.2721,0.3774,-0.3523,0.0115,0.4682,0.1496,-0.1257,295,2019-08-07 16:56:47:688
1.5551,10.0312,0.2721,0.3774,-0.3523,0.0115,0.4682,0.1496,-0.1257,301,2019-08-07 16:56:47:694
1.6699,10.1362,0.1826,0.3774,-0.3523,0.0115,0.4586,0.1081,-0.1289,306,2019-08-07 16:56:47:699
1.6699,10.1362,0.1826,0.3774,-0.3523,0.0115,0.4586,0.1081,-0.1289,311,2019-08-07 16:56:47:704
2.0048,10.1171,0.2156,-0.1138,-0.4163,0.0293,0.4586,0.1081,-0.1289,316,2019-08-07 16:56:47:709
2.0048,10.1171,0.2156,-0.1138,-0.4163,0.0293,0.4501,0.123,-0.1321,320,2019-08-07 16:56:47:713
2.0048,10.1171,0.2156,-0.1138,-0.4163,0.0293,0.4501,0.123,-0.1321,326,2019-08-07 16:56:47:719
2.0575,10.0933,-0.3878,-0.1138,-0.4163,0.0293,0.4416,0.1912,-0.1321,330,2019-08-07 16:56:47:723
2.0575,10.0933,-0.3878,-0.1779,-0.4624,0.8451,0.4416,0.1912,-0.1321,336,2019-08-07 16:56:47:729
1.9618,10.1028,-0.7696,-0.1779,-0.4624,0.8451,0.4182,0.2902,-0.1481,341,2019-08-07 16:56:47:734
1.9618,10.1028,-0.7696,-0.1779,-0.4624,0.8451,0.4182,0.2902,-0.1481,346,2019-08-07 16:56:47:739
1.9618,10.1028,-0.7696,-0.1779,-0.4624,0.8451,0.3798,0.3073,-0.1438,350,2019-08-07 16:56:47:743
1.7321,10.2413,-0.3312,0.0752,-0.5994,0.3894,0.3798,0.3073,-0.1438,357,2019-08-07 16:56:47:750
1.7321,10.2413,-0.3312,0.0752,-0.5994,0.3894,0.3415,0.2455,-0.1342,360,2019-08-07 16:56:47:753
1.7321,10.2413,-0.3312,0.0752,-0.5994,0.3894,0.3415,0.2455,-0.1342,366,2019-08-07 16:56:47:759
1.4403,10.3463,-0.5339,0.0752,-0.5994,0.3894,0.3415,0.2455,-0.1342,370,2019-08-07 16:56:47:763
1.4403,10.3463,-0.5339,0.3617,-0.7131,0.5175,0.2935,0.1944,-0.1236,376,2019-08-07 16:56:47:769
1.426,10.2269,-0.3972,0.3617,-0.7131,0.5175,0.2935,0.1944,-0.1236,380,2019-08-07 16:56:47:773
1.426,10.2269,-0.3972,0.3617,-0.7131,0.5175,0.2456,0.1315,-0.1161,386,2019-08-07 16:56:47:779
1.426,10.2269,-0.3972,0.3617,-0.7131,0.5175,0.2456,0.1315,-0.1161,390,2019-08-07 16:56:47:783
1.6126,10.184,-0.6706,0.1401,-0.5319,0.6209,0.1966,0.0793,-0.1055,396,2019-08-07 16:56:47:789
1.6126,10.184,-0.6706,0.1401,-0.5319,0.6209,0.1966,0.0793,-0.1055,400,2019-08-07 16:56:47:793
1.6939,10.1219,-0.7083,0.1401,-0.5319,0.6209,0.1423,0.0346,-0.098,406,2019-08-07 16:56:47:799
1.6939,10.1219,-0.7083,0.1401,-0.5319,0.6209,0.1423,0.0346,-0.098,411,2019-08-07 16:56:47:804
1.6939,10.1219,-0.7083,0.0526,-0.3661,0.748,0.1007,0.0463,-0.0916,416,2019-08-07 16:56:47:809
1.6461,9.9357,-0.9299,0.0526,-0.3661,0.748,0.1007,0.0463,-0.0916,421,2019-08-07 16:56:47:814
1.6461,9.9357,-0.9299,0.0526,-0.3661,0.748,0.1007,0.0463,-0.0916,426,2019-08-07 16:56:47:819
1.6461,9.9357,-0.9299,0.0526,-0.3661,0.748,0.0528,0.0623,-0.0895,430,2019-08-07 16:56:47:823
1.5361,9.8498,-0.845,0.2011,-0.2149,0.7723,0.0528,0.0623,-0.0895,436,2019-08-07 16:56:47:829
1.4308,9.9119,-0.7177,0.2011,-0.2149,0.7723,0.008,0.0559,-0.0895,444,2019-08-07 16:56:47:837
1.4308,9.9119,-0.7177,0.2011,-0.2149,0.7723,0.008,0.0559,-0.0895,446,2019-08-07 16:56:47:839
1.4308,9.9119,-0.7177,0.2011,-0.2149,0.7723,-0.0378,0.0271,-0.082,450,2019-08-07 16:56:47:843
1.4308,9.9119,-0.7177,0.1869,-0.2832,0.2262,-0.0378,0.0271,-0.082,456,2019-08-07 16:56:47:849
1.5313,9.9882,-0.3548,0.1869,-0.2832,0.2262,-0.0623,-0.0155,-0.0799,460,2019-08-07 16:56:47:853
1.5313,9.9882,-0.3548,0.1869,-0.2832,0.2262,-0.0623,-0.0155,-0.0799,466,2019-08-07 16:56:47:859
1.7657,9.8402,-0.2464,0.1869,-0.2832,0.2262,-0.075,-0.0464,-0.0799,471,2019-08-07 16:56:47:864
1.7657,9.8402,-0.2464,-0.2169,-0.2182,0.0676,-0.075,-0.0464,-0.0799,476,2019-08-07 16:56:47:869
1.7657,9.8402,-0.2464,-0.2169,-0.2182,0.0676,-0.075,-0.0464,-0.0799,481,2019-08-07 16:56:47:874
2.0432,9.8689,-0.0295,-0.2169,-0.2182,0.0676,-0.09,-0.0464,-0.0927,486,2019-08-07 16:56:47:879
2.0432,9.8689,-0.0295,-0.2169,-0.2182,0.0676,-0.0878,0.0175,-0.1087,492,2019-08-07 16:56:47:885
2.0432,9.8689,-0.0295,-0.3721,-0.1484,0.366,-0.0878,0.0175,-0.1087,496,2019-08-07 16:56:47:889
2.048,9.8211,-0.6093,-0.3721,-0.1484,0.366,-0.0878,0.0175,-0.1087,500,2019-08-07 16:56:47:893
2.048,9.8211,-0.6093,-0.3721,-0.1484,0.366,-0.1145,0.1102,-0.1119,506,2019-08-07 16:56:47:899
1.9809,9.8164,-0.4915,-0.3721,-0.1484,0.366,-0.1145,0.1102,-0.1119,511,2019-08-07 16:56:47:904
1.9809,9.8164,-0.4915,-0.067,-0.2403,0.2,-0.1262,0.1656,-0.1225,515,2019-08-07 16:56:47:908
1.9809,9.8164,-0.4915,-0.067,-0.2403,0.2,-0.1262,0.1656,-0.1225,521,2019-08-07 16:56:47:914
1.3733,9.9071,-0.2417,-0.067,-0.2403,0.2,-0.1486,0.1486,-0.1119,526,2019-08-07 16:56:47:919
