ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.6385,9.7546,0.9928,-0.0762,-0.2907,-0.3461,0.0208,-0.1923,0.0628,3,2019-08-07 16:57:56:636
2.6385,9.7546,0.9928,-0.0762,-0.2907,-0.3461,0.0336,-0.1955,0.0649,8,2019-08-07 16:57:56:641
2.4998,9.8692,0.7383,-0.033,-0.4034,-0.1514,0.0336,-0.1955,0.0649,13,2019-08-07 16:57:56:646
2.4998,9.8692,0.7383,-0.033,-0.4034,-0.1514,0.0411,-0.1689,0.0671,17,2019-08-07 16:57:56:650
2.4998,9.8692,0.7383,-0.033,-0.4034,-0.1514,0.0411,-0.1689,0.0671,23,2019-08-07 16:57:56:656
2.3706,9.4872,0.8325,-0.033,-0.4034,-0.1514,0.0539,-0.1508,0.0596,28,2019-08-07 16:57:56:661
2.3706,9.4872,0.8325,0.2196,0.0332,-0.4125,0.0539,-0.1508,0.0596,33,2019-08-07 16:57:56:666
2.3706,9.4872,0.8325,0.2196,0.0332,-0.4125,0.0539,-0.1508,0.0596,37,2019-08-07 16:57:56:670
2.5094,9.5541,1.0871,0.2196,0.0332,-0.4125,0.0645,-0.2285,0.0724,43,2019-08-07 16:57:56:676
2.5094,9.5541,1.0871,0.2196,0.0332,-0.4125,0.0645,-0.2285,0.0724,48,2019-08-07 16:57:56:681
2.5094,9.5541,1.0871,-0.0809,-0.0745,-0.155,0.0805,-0.2275,0.0703,53,2019-08-07 16:57:56:686
2.605,9.5445,0.7948,-0.0809,-0.0745,-0.155,0.0805,-0.2275,0.0703,58,2019-08-07 16:57:56:691
2.605,9.5445,0.7948,-0.0809,-0.0745,-0.155,0.0922,-0.171,0.0671,63,2019-08-07 16:57:56:696
2.8108,9.7641,0.7854,-0.0809,-0.0745,-0.155,0.0922,-0.171,0.0671,68,2019-08-07 16:57:56:701
2.8108,9.7641,0.7854,-0.3046,-0.4161,-0.0766,0.0847,-0.1955,0.0575,72,2019-08-07 16:57:56:705
2.8108,9.7641,0.7854,-0.3046,-0.4161,-0.0766,0.0847,-0.1955,0.0575,78,2019-08-07 16:57:56:711
2.916,9.8548,0.4931,-0.3046,-0.4161,-0.0766,0.0752,-0.2211,0.0394,83,2019-08-07 16:57:56:716
2.916,9.8548,0.4931,-0.3046,-0.4161,-0.0766,0.0752,-0.2211,0.0394,87,2019-08-07 16:57:56:720
2.7868,9.6639,0.4413,-0.1874,-0.2219,0.1319,0.0741,-0.1763,0.0266,93,2019-08-07 16:57:56:726
2.7868,9.6639,0.4413,-0.1874,-0.2219,0.1319,0.0741,-0.1763,0.0266,98,2019-08-07 16:57:56:731
2.7868,9.6639,0.4413,-0.1874,-0.2219,0.1319,0.0602,-0.1465,0.0319,102,2019-08-07 16:57:56:735
2.6098,9.6496,0.5921,-0.1874,-0.2219,0.1319,0.0602,-0.1465,0.0319,107,2019-08-07 16:57:56:740
2.6098,9.6496,0.5921,-0.0318,-0.3134,-0.0767,0.0475,-0.17,0.0277,113,2019-08-07 16:57:56:746
2.5811,9.7737,0.7383,-0.0318,-0.3134,-0.0767,0.0475,-0.17,0.0277,117,2019-08-07 16:57:56:750
2.5811,9.7737,0.7383,-0.0318,-0.3134,-0.0767,0.0389,-0.1902,0.0277,123,2019-08-07 16:57:56:756
2.5811,9.7737,0.7383,-0.0318,-0.3134,-0.0767,0.0389,-0.1902,0.0277,127,2019-08-07 16:57:56:760
2.8155,9.788,0.5874,-0.2016,-0.3526,0.0477,0.0485,-0.1518,0.0277,132,2019-08-07 16:57:56:765
2.8155,9.788,0.5874,-0.2016,-0.3526,0.0477,0.0485,-0.1518,0.0277,138,2019-08-07 16:57:56:771
2.8155,9.788,0.5874,-0.2016,-0.3526,0.0477,0.0485,-0.1518,0.0277,142,2019-08-07 16:57:56:775
2.8203,9.6448,0.314,-0.2026,-0.2052,0.2138,0.0453,-0.0485,0.0202,148,2019-08-07 16:57:56:781
2.8203,9.6448,0.314,-0.2026,-0.2052,0.2138,0.0453,-0.0485,0.0202,153,2019-08-07 16:57:56:786
2.5428,9.4443,0.5968,-0.2026,-0.2052,0.2138,0.0475,0.0111,0.0117,157,2019-08-07 16:57:56:790
2.5428,9.4443,0.5968,0.1062,0.124,-0.1967,0.0475,0.0111,0.0117,163,2019-08-07 16:57:56:796
2.5428,9.4443,0.5968,0.1062,0.124,-0.1967,0.056,-0.0251,0.0298,167,2019-08-07 16:57:56:800
2.5476,9.3106,0.7948,0.1062,0.124,-0.1967,0.056,-0.0251,0.0298,173,2019-08-07 16:57:56:806
2.5476,9.3106,0.7948,0.1062,0.124,-0.1967,0.0677,-0.056,0.0373,178,2019-08-07 16:57:56:811
2.7677,9.5923,0.8184,-0.1403,-0.1542,-0.3125,0.0677,-0.056,0.0373,183,2019-08-07 16:57:56:816
2.7677,9.5923,0.8184,-0.1403,-0.1542,-0.3125,0.0677,-0.056,0.0373,188,2019-08-07 16:57:56:821
2.7677,9.5923,0.8184,-0.1403,-0.1542,-0.3125,0.0837,-0.0528,0.0436,194,2019-08-07 16:57:56:827
2.6912,9.535,0.8608,-0.1403,-0.1542,-0.3125,0.0837,-0.0528,0.0436,197,2019-08-07 16:57:56:830
2.6912,9.535,0.8608,0.0267,-0.0556,-0.4473,0.0997,-0.0794,0.0522,203,2019-08-07 16:57:56:836
