ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.7805,9.6736,1.1198,-0.2192,-0.2642,-0.1851,0.0581,-0.3478,0.0277,2,2019-08-07 16:57:24:978
2.7805,9.6736,1.1198,-0.2192,-0.2642,-0.1851,0.0858,-0.301,0.0149,8,2019-08-07 16:57:24:984
2.7805,9.6736,1.1198,-0.2192,-0.2642,-0.1851,0.0858,-0.301,0.0149,12,2019-08-07 16:57:24:988
3.0963,9.4015,1.0161,-0.6374,0.0407,-0.2082,0.105,-0.2285,0.0,18,2019-08-07 16:57:24:994
3.0963,9.4015,1.0161,-0.6374,0.0407,-0.2082,0.105,-0.2285,0.0,23,2019-08-07 16:57:24:999
3.0963,9.4015,1.0161,-0.6374,0.0407,-0.2082,0.105,-0.2285,0.0,28,2019-08-07 16:57:25:004
3.0389,9.4922,0.7427,-0.6374,0.0407,-0.2082,0.1178,-0.1412,-0.0139,32,2019-08-07 16:57:25:008
3.0389,9.4922,0.7427,-0.6214,-0.1397,0.2988,0.1178,-0.1412,-0.0139,38,2019-08-07 16:57:25:014
2.7423,9.7213,0.5352,-0.6214,-0.1397,0.2988,0.1252,-0.0197,-0.032,42,2019-08-07 16:57:25:018
2.7423,9.7213,0.5352,-0.6214,-0.1397,0.2988,0.1252,-0.0197,-0.032,48,2019-08-07 16:57:25:024
2.7423,9.7213,0.5352,-0.6214,-0.1397,0.2988,0.1178,-0.0091,-0.0416,53,2019-08-07 16:57:25:029
2.2543,9.9552,0.7851,0.1098,-0.4656,-0.0145,0.1178,-0.0091,-0.0416,58,2019-08-07 16:57:25:034
2.2543,9.9552,0.7851,0.1098,-0.4656,-0.0145,0.1071,-0.0698,-0.0352,63,2019-08-07 16:57:25:039
2.2687,9.9457,0.7285,0.1098,-0.4656,-0.0145,0.1071,-0.0698,-0.0352,68,2019-08-07 16:57:25:044
2.2687,9.9457,0.7285,0.1098,-0.4656,-0.0145,0.0954,-0.1007,-0.0395,73,2019-08-07 16:57:25:049
2.2687,9.9457,0.7285,-0.0795,-0.4714,0.0843,0.0954,-0.1007,-0.0395,77,2019-08-07 16:57:25:053
2.4696,9.8741,0.6625,-0.0795,-0.4714,0.0843,0.0933,-0.0858,-0.0427,83,2019-08-07 16:57:25:059
2.4696,9.8741,0.6625,-0.0795,-0.4714,0.0843,0.0933,-0.0858,-0.0427,88,2019-08-07 16:57:25:064
2.4696,9.8741,0.6625,-0.0795,-0.4714,0.0843,0.0901,-0.0219,-0.0469,92,2019-08-07 16:57:25:068
2.6179,9.707,0.7238,-0.2676,-0.2103,0.0012,0.0901,-0.0219,-0.0469,97,2019-08-07 16:57:25:073
2.6179,9.707,0.7238,-0.2676,-0.2103,0.0012,0.0901,0.0431,-0.0544,103,2019-08-07 16:57:25:079
2.484,9.7929,0.5824,-0.2676,-0.2103,0.0012,0.0901,0.0431,-0.0544,107,2019-08-07 16:57:25:083
2.484,9.7929,0.5824,-0.2676,-0.2103,0.0012,0.0858,0.0751,-0.0618,113,2019-08-07 16:57:25:089
2.484,9.7929,0.5824,0.0327,-0.2065,0.1451,0.0858,0.0751,-0.0618,118,2019-08-07 16:57:25:094
2.2926,9.7213,0.5588,0.0327,-0.2065,0.1451,0.0677,0.0527,-0.0554,123,2019-08-07 16:57:25:099
2.2926,9.7213,0.5588,0.0327,-0.2065,0.1451,0.0677,0.0527,-0.0554,128,2019-08-07 16:57:25:104
2.2974,9.8072,0.4928,0.0327,-0.2065,0.1451,0.04,0.0058,-0.0544,133,2019-08-07 16:57:25:109
2.2974,9.8072,0.4928,-0.0177,-0.3315,0.1949,0.04,0.0058,-0.0544,138,2019-08-07 16:57:25:114
2.2974,9.8072,0.4928,-0.0177,-0.3315,0.1949,0.04,0.0058,-0.0544,143,2019-08-07 16:57:25:119
2.3022,9.7929,0.6342,-0.0177,-0.3315,0.1949,0.0219,-0.024,-0.0522,148,2019-08-07 16:57:25:124
2.3022,9.7929,0.6342,-0.0177,-0.3315,0.1949,0.0219,-0.024,-0.0522,152,2019-08-07 16:57:25:128
2.5031,9.7022,0.606,-0.1429,-0.1519,0.0802,0.0134,-0.0368,-0.0618,158,2019-08-07 16:57:25:134
2.5031,9.7022,0.606,-0.1429,-0.1519,0.0802,0.0134,-0.0368,-0.0618,163,2019-08-07 16:57:25:139
2.5031,9.7022,0.606,-0.1429,-0.1519,0.0802,0.0102,-0.0144,-0.0725,168,2019-08-07 16:57:25:144
