ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.6599,9.6875,-0.171,-0.1248,-0.1934,0.0821,0.0815,-0.1273,0.0309,3,2019-08-07 16:58:16:997
2.6599,9.74,-0.2088,-0.1248,-0.1934,0.0821,0.0815,-0.1273,0.0309,9,2019-08-07 16:58:17:003
2.6599,9.74,-0.2088,-0.1248,-0.1934,0.0821,0.0634,-0.1572,0.0298,14,2019-08-07 16:58:17:008
2.5355,10.0647,0.3051,0.0141,-0.534,-0.3022,0.0634,-0.1572,0.0298,18,2019-08-07 16:58:17:012
2.5355,10.0647,0.3051,0.0141,-0.534,-0.3022,0.0634,-0.1572,0.0298,24,2019-08-07 16:58:17:018
2.5355,10.0647,0.3051,0.0141,-0.534,-0.3022,0.0645,-0.2648,0.0671,29,2019-08-07 16:58:17:023
2.4973,10.3368,0.5926,0.0141,-0.534,-0.3022,0.0645,-0.2648,0.0671,34,2019-08-07 16:58:17:028
2.4973,10.3368,0.5926,0.2002,-0.7661,-0.4221,0.0453,-0.5258,0.115,39,2019-08-07 16:58:17:033
2.4877,10.0026,-0.3549,0.2002,-0.7661,-0.4221,0.0453,-0.5258,0.115,43,2019-08-07 16:58:17:037
2.4877,10.0026,-0.3549,0.2002,-0.7661,-0.4221,-0.0026,-0.6259,0.1225,49,2019-08-07 16:58:17:043
2.4877,10.0026,-0.3549,0.2002,-0.7661,-0.4221,-0.0026,-0.6259,0.1225,53,2019-08-07 16:58:17:047
2.6217,9.8307,-0.4869,-0.0347,-0.3709,0.2505,-0.0239,-0.6163,0.114,59,2019-08-07 16:58:17:053
2.6217,9.8307,-0.4869,-0.0347,-0.3709,0.2505,-0.0239,-0.6163,0.114,64,2019-08-07 16:58:17:058
2.8274,9.4966,-0.7602,-0.0347,-0.3709,0.2505,-0.0442,-0.5694,0.1012,68,2019-08-07 16:58:17:062
2.8274,9.4966,-0.7602,-0.0347,-0.3709,0.2505,-0.0442,-0.5694,0.1012,74,2019-08-07 16:58:17:068
