ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.3891,9.5064,1.3368,-0.1647,0.0422,-0.3704,0.0624,-0.008,-0.0022,2,2019-08-07 16:57:51:521
2.3795,9.6114,1.464,-0.1647,0.0422,-0.3704,0.0826,-0.0187,-0.0054,8,2019-08-07 16:57:51:527
2.3795,9.6114,1.464,-0.1647,0.0422,-0.3704,0.0826,-0.0187,-0.0054,13,2019-08-07 16:57:51:532
2.3747,9.6687,1.1341,-0.212,-0.1475,-0.0629,0.0869,0.0079,-0.0064,18,2019-08-07 16:57:51:537
2.3747,9.6687,1.1341,-0.212,-0.1475,-0.0629,0.0869,0.0079,-0.0064,22,2019-08-07 16:57:51:541
2.3747,9.6687,1.1341,-0.212,-0.1475,-0.0629,0.1146,0.0559,-0.0128,28,2019-08-07 16:57:51:547
2.102,9.7833,1.5677,-0.212,-0.1475,-0.0629,0.1146,0.0559,-0.0128,32,2019-08-07 16:57:51:551
2.102,9.7833,1.5677,0.1003,-0.207,-0.6112,0.1327,-0.0197,-0.0022,38,2019-08-07 16:57:51:557
2.102,9.7833,1.5677,0.1003,-0.207,-0.6112,0.1327,-0.0197,-0.0022,42,2019-08-07 16:57:51:561
2.2886,9.6783,1.4923,0.1003,-0.207,-0.6112,0.1327,-0.0197,-0.0022,48,2019-08-07 16:57:51:567
2.2886,9.6783,1.4923,0.1003,-0.207,-0.6112,0.1476,-0.0666,-0.0043,52,2019-08-07 16:57:51:571
2.3939,9.6258,1.0304,-0.3298,-0.1616,-0.0987,0.1476,-0.0666,-0.0043,58,2019-08-07 16:57:51:577
2.3939,9.6258,1.0304,-0.3298,-0.1616,-0.0987,0.17,0.0261,-0.0267,63,2019-08-07 16:57:51:582
2.3939,9.6258,1.0304,-0.3298,-0.1616,-0.0987,0.17,0.0261,-0.0267,68,2019-08-07 16:57:51:587
2.3604,9.5732,1.3132,-0.3298,-0.0715,-0.3274,0.1998,0.107,-0.0203,73,2019-08-07 16:57:51:592
2.3604,9.5732,1.3132,-0.0232,-0.0715,-0.3274,0.1998,0.107,-0.0203,78,2019-08-07 16:57:51:597
2.1068,9.6735,1.1435,-0.0232,-0.0715,-0.3274,0.2019,0.0985,-0.0245,82,2019-08-07 16:57:51:601
2.1068,9.6735,1.1435,-0.0232,-0.0715,-0.3274,0.2019,0.0985,-0.0245,88,2019-08-07 16:57:51:607
2.1068,9.6735,1.1435,-0.0232,-0.0715,-0.3274,0.2126,0.0878,-0.0256,93,2019-08-07 16:57:51:612
1.9537,9.7642,1.3226,0.251,-0.1856,-0.3801,0.2126,0.0878,-0.0256,98,2019-08-07 16:57:51:617
1.9537,9.7642,1.3226,0.251,-0.1856,-0.3801,0.2254,0.0388,-0.0192,103,2019-08-07 16:57:51:622
2.1738,9.6592,1.0775,0.251,-0.1856,-0.3801,0.2254,0.0388,-0.0192,108,2019-08-07 16:57:51:627
2.1738,9.6592,1.0775,0.251,-0.1856,-0.3801,0.22,-0.0155,-0.016,113,2019-08-07 16:57:51:632
2.1738,9.6592,1.0775,-0.1125,-0.2284,-0.0579,0.22,-0.0155,-0.016,118,2019-08-07 16:57:51:637
2.3604,9.7356,0.8371,-0.1125,-0.2284,-0.0579,0.2232,0.0175,-0.0277,122,2019-08-07 16:57:51:641
2.3604,9.7356,0.8371,-0.1125,-0.2284,-0.0579,0.2232,0.0175,-0.0277,128,2019-08-07 16:57:51:647
2.3939,9.7165,0.7523,-0.1125,-0.2284,-0.0579,0.2232,0.0506,-0.032,133,2019-08-07 16:57:51:652
2.3939,9.7165,0.7523,-0.232,-0.1805,0.0926,0.2232,0.0506,-0.032,138,2019-08-07 16:57:51:657
2.3939,9.7165,0.7523,-0.232,-0.1805,0.0926,0.2232,0.0506,-0.032,143,2019-08-07 16:57:51:662
2.2408,9.7928,0.6391,-0.232,-0.1805,0.0926,0.2073,0.0655,-0.032,148,2019-08-07 16:57:51:667
2.2408,9.7928,0.6391,-0.232,-0.1805,0.0926,0.2073,0.0655,-0.032,153,2019-08-07 16:57:51:672
1.9776,9.9981,0.7805,0.0958,-0.4428,0.1099,0.2009,0.0729,-0.0309,157,2019-08-07 16:57:51:676
1.9776,9.9981,0.7805,0.0958,-0.4428,0.1099,0.2009,0.0729,-0.0309,163,2019-08-07 16:57:51:682
1.9776,9.9981,0.7805,0.0958,-0.4428,0.1099,0.1742,0.0175,-0.0235,168,2019-08-07 16:57:51:687
1.9106,9.9074,0.7947,0.0958,-0.4428,0.1099,0.1742,0.0175,-0.0235,172,2019-08-07 16:57:51:691
1.9106,9.9074,0.7947,0.2025,-0.3379,-0.0041,0.1593,-0.0336,-0.0213,178,2019-08-07 16:57:51:697
1.9346,9.8692,0.6533,0.2025,-0.3379,-0.0041,0.1593,-0.0336,-0.0213,182,2019-08-07 16:57:51:701
1.9346,9.8692,0.6533,0.2025,-0.3379,-0.0041,0.1593,-0.0336,-0.0213,188,2019-08-07 16:57:51:707
1.9346,9.8692,0.6533,0.2025,-0.3379,-0.0041,0.1465,-0.0261,-0.0086,193,2019-08-07 16:57:51:712
2.1499,9.769,0.6533,0.0163,-0.2294,0.0824,0.1465,-0.0261,-0.0086,197,2019-08-07 16:57:51:716
2.1499,9.769,0.6533,0.0163,-0.2294,0.0824,0.1284,-0.007,-0.0107,203,2019-08-07 16:57:51:722
2.1499,9.769,0.6533,0.0163,-0.2294,0.0824,0.1284,-0.007,-0.0107,207,2019-08-07 16:57:51:726
2.0733,9.9456,0.526,0.0163,-0.2294,0.0824,0.1178,0.0048,-0.0075,213,2019-08-07 16:57:51:732
2.0733,9.9456,0.526,0.2139,-0.2649,0.1319,0.1178,0.0048,-0.0075,218,2019-08-07 16:57:51:737
1.9154,9.726,0.5967,0.2139,-0.2649,0.1319,0.1178,0.0048,-0.0075,223,2019-08-07 16:57:51:742
1.9154,9.726,0.5967,0.2139,-0.2649,0.1319,0.1061,0.0058,-0.0032,228,2019-08-07 16:57:51:747
1.9154,9.726,0.5967,0.2139,-0.2649,0.1319,0.1061,0.0058,-0.0032,232,2019-08-07 16:57:51:751
2.0446,9.8406,0.4789,0.1259,-0.325,0.1718,0.0805,-0.0442,0.0042,238,2019-08-07 16:57:51:757
2.0446,9.8406,0.4789,0.1259,-0.325,0.1718,0.0805,-0.0442,0.0042,242,2019-08-07 16:57:51:761
1.9824,9.7546,0.5873,0.1259,-0.325,0.1718,0.0613,-0.0741,0.0106,248,2019-08-07 16:57:51:767
1.9824,9.7546,0.5873,0.1259,-0.325,0.1718,0.0613,-0.0741,0.0106,253,2019-08-07 16:57:51:772
1.9824,9.7546,0.5873,0.0941,-0.224,0.0102,0.0485,-0.0773,0.0149,257,2019-08-07 16:57:51:776
2.0972,9.7881,0.6957,0.0941,-0.224,0.0102,0.0485,-0.0773,0.0149,263,2019-08-07 16:57:51:782
2.0972,9.7881,0.6957,0.0941,-0.224,0.0102,0.0411,-0.1146,0.0181,268,2019-08-07 16:57:51:787
2.0972,9.7881,0.6957,0.0941,-0.224,0.0102,0.0411,-0.1146,0.0181,273,2019-08-07 16:57:51:792
2.1355,9.7928,0.8512,0.0216,-0.2861,-0.1952,0.0389,-0.1337,0.017,278,2019-08-07 16:57:51:797
2.1355,9.7928,0.8512,0.0216,-0.2861,-0.1952,0.0389,-0.1337,0.017,283,2019-08-07 16:57:51:802
2.2025,9.7928,0.8795,0.0216,-0.2861,-0.1952,0.0464,-0.1316,0.0181,287,2019-08-07 16:57:51:806
2.2025,9.7928,0.8795,0.0216,-0.2861,-0.1952,0.0464,-0.1316,0.0181,293,2019-08-07 16:57:51:812
2.2025,9.7928,0.8795,-0.1457,-0.1002,-0.1847,0.0517,-0.1369,0.0117,297,2019-08-07 16:57:51:816
2.3556,9.6687,0.8418,-0.1457,-0.1002,-0.1847,0.0517,-0.1369,0.0117,303,2019-08-07 16:57:51:822
2.3556,9.6687,0.8418,-0.1457,-0.1002,-0.1847,0.0571,-0.1433,0.001,309,2019-08-07 16:57:51:828
2.4704,9.6353,0.7098,-0.1457,-0.1002,-0.1847,0.0571,-0.1433,0.001,312,2019-08-07 16:57:51:831
2.4704,9.6353,0.7098,-0.1989,-0.0857,0.0066,0.0581,-0.1114,-0.0043,318,2019-08-07 16:57:51:837
2.4704,9.6353,0.7098,-0.1989,-0.0857,0.0066,0.0581,-0.1114,-0.0043,323,2019-08-07 16:57:51:842
2.3556,9.5828,0.658,-0.1989,-0.0857,0.0066,0.0645,-0.0634,-0.0075,328,2019-08-07 16:57:51:847
2.3556,9.5828,0.658,-0.1989,-0.0857,0.0066,0.0645,-0.0634,-0.0075,333,2019-08-07 16:57:51:852
2.3556,9.5828,0.658,-0.0544,-0.0802,0.1136,0.0645,-0.0634,-0.0075,338,2019-08-07 16:57:51:857
2.2216,9.6353,0.5213,-0.0544,-0.0802,0.1136,0.0528,-0.0453,-0.0043,344,2019-08-07 16:57:51:863
2.2216,9.6353,0.5213,-0.0544,-0.0802,0.1136,0.0528,-0.0453,-0.0043,348,2019-08-07 16:57:51:867
2.2216,9.6353,0.5213,-0.0544,-0.0802,0.1136,0.0368,-0.0656,-0.0022,352,2019-08-07 16:57:51:871
2.0111,9.831,0.5496,0.2223,-0.4421,0.0036,0.0368,-0.0656,-0.0022,358,2019-08-07 16:57:51:877
2.0111,9.831,0.5496,0.2223,-0.4421,0.0036,0.0176,-0.0954,0.0053,362,2019-08-07 16:57:51:881
1.8819,10.0888,0.5543,0.2223,-0.4421,0.0036,0.0176,-0.0954,0.0053,368,2019-08-07 16:57:51:887
1.8819,10.0888,0.5543,0.2223,-0.4421,0.0036,-0.0037,-0.1295,0.0127,372,2019-08-07 16:57:51:891
1.8819,10.0888,0.5543,0.2223,-0.4421,0.0036,-0.0037,-0.1295,0.0127,378,2019-08-07 16:57:51:897
1.9691,9.9503,0.5262,0.2074,-0.4035,0.0718,-0.0239,-0.1731,0.0245,383,2019-08-07 16:57:51:902
1.9691,9.9503,0.5262,0.2074,-0.4035,0.0718,-0.0239,-0.1731,0.0245,388,2019-08-07 16:57:51:907
