ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.6086,9.7642,0.2808,-0.0377,-0.3537,0.2312,0.1369,0.0069,-0.0245,3,2019-08-07 16:57:30:478
2.6038,9.7642,0.3562,-0.0377,-0.3537,0.2312,0.1369,0.0069,-0.0245,8,2019-08-07 16:57:30:483
2.6038,9.7642,0.3562,-1.0E-4,-0.3075,0.2352,0.1369,0.0069,-0.0245,13,2019-08-07 16:57:30:488
2.6038,9.7642,0.3562,-1.0E-4,-0.3075,0.2352,0.1082,-0.0751,-0.0171,18,2019-08-07 16:57:30:493
2.7091,9.6306,0.1488,-1.0E-4,-0.3075,0.2352,0.1082,-0.0751,-0.0171,22,2019-08-07 16:57:30:497
2.7091,9.6306,0.1488,-1.0E-4,-0.3075,0.2352,0.0645,-0.1305,-0.0107,28,2019-08-07 16:57:30:503
2.7809,9.6974,-0.0256,-0.2349,-0.2391,0.5683,0.0645,-0.1305,-0.0107,33,2019-08-07 16:57:30:508
2.7809,9.6974,-0.0256,-0.2349,-0.2391,0.5683,0.0347,-0.0986,-0.0277,37,2019-08-07 16:57:30:512
2.7809,9.6974,-0.0256,-0.2349,-0.2391,0.5683,0.0347,-0.0986,-0.0277,43,2019-08-07 16:57:30:518
2.757,9.8454,0.7569,-0.2349,-0.2391,0.5683,0.0262,-0.0932,-0.0384,47,2019-08-07 16:57:30:522
2.757,9.8454,0.7569,-0.249,-0.3041,-0.0317,0.0262,-0.0932,-0.0384,53,2019-08-07 16:57:30:528
2.7857,9.7451,0.3939,-0.249,-0.3041,-0.0317,0.0176,-0.1018,-0.0448,57,2019-08-07 16:57:30:532
2.7857,9.7451,0.3939,-0.249,-0.3041,-0.0317,0.0176,-0.1018,-0.0448,63,2019-08-07 16:57:30:538
2.7857,9.7451,0.3939,-0.3,-0.2839,0.1759,0.0155,-0.0091,-0.0618,68,2019-08-07 16:57:30:543
2.6948,9.7165,0.5683,-0.3,-0.2839,0.1759,0.0155,-0.0091,-0.0618,72,2019-08-07 16:57:30:547
2.6948,9.7165,0.5683,-0.3,-0.2839,0.1759,0.0251,0.0846,-0.0746,78,2019-08-07 16:57:30:553
2.6948,9.7165,0.5683,-0.3,-0.2839,0.1759,0.0251,0.0846,-0.0746,83,2019-08-07 16:57:30:558
2.5896,9.8024,0.7192,-0.0644,-0.3376,-0.1928,0.0144,0.0633,-0.0661,88,2019-08-07 16:57:30:563
2.5896,9.8024,0.7192,-0.0644,-0.3376,-0.1928,0.0144,0.0633,-0.0661,93,2019-08-07 16:57:30:568
2.6135,9.8693,0.1064,-0.0644,-0.3376,-0.1928,-0.0154,0.0751,-0.0831,98,2019-08-07 16:57:30:573
2.6135,9.8693,0.1064,0.2066,-0.3668,0.4073,-0.0154,0.0751,-0.0831,103,2019-08-07 16:57:30:578
2.2021,9.7738,0.2714,0.2066,-0.3668,0.4073,-0.0228,0.1017,-0.0778,108,2019-08-07 16:57:30:583
2.2021,9.7738,0.2714,0.2066,-0.3668,0.4073,-0.0228,0.1017,-0.0778,113,2019-08-07 16:57:30:588
2.2021,9.7738,0.2714,0.2066,-0.3668,0.4073,-0.0623,-0.04,-0.0512,118,2019-08-07 16:57:30:593
2.3265,9.5924,0.7757,0.1489,-0.1344,-0.2051,-0.0623,-0.04,-0.0512,122,2019-08-07 16:57:30:597
2.3265,9.5924,0.7757,0.1489,-0.1344,-0.2051,-0.0623,-0.04,-0.0512,128,2019-08-07 16:57:30:603
2.5753,9.5733,0.5919,0.1489,-0.1344,-0.2051,-0.0814,-0.1646,-0.0427,133,2019-08-07 16:57:30:608
2.5753,9.5733,0.5919,0.1489,-0.1344,-0.2051,-0.0814,-0.1646,-0.0427,137,2019-08-07 16:57:30:612
2.5753,9.5733,0.5919,0.1489,-0.1344,-0.2051,-0.09,-0.1476,-0.0427,143,2019-08-07 16:57:30:618
2.8049,9.5828,0.6485,-0.3073,-0.1094,-0.1392,-0.09,-0.1476,-0.0427,148,2019-08-07 16:57:30:623
2.8049,9.5828,0.6485,-0.3073,-0.1094,-0.1392,-0.0782,-0.0911,-0.0427,152,2019-08-07 16:57:30:627
2.8049,9.5828,0.6485,-0.3073,-0.1094,-0.1392,-0.0782,-0.0911,-0.0427,158,2019-08-07 16:57:30:633
2.714,9.621,0.7098,-0.1651,-0.2946,-0.2546,-0.0665,-0.0059,-0.0544,163,2019-08-07 16:57:30:638
2.714,9.621,0.7098,-0.1651,-0.2946,-0.2546,-0.0665,-0.0059,-0.0544,168,2019-08-07 16:57:30:643
2.714,9.621,0.7098,-0.1651,-0.2946,-0.2546,-0.0665,-0.0059,-0.0544,172,2019-08-07 16:57:30:647
2.3456,9.9934,0.8842,-0.1651,-0.2946,-0.2546,-0.0484,0.0271,-0.0565,177,2019-08-07 16:57:30:652
2.3456,9.9934,0.8842,-0.1651,-0.2946,-0.2546,-0.0484,0.0271,-0.0565,182,2019-08-07 16:57:30:657
2.25,9.7642,0.9596,0.2672,-0.2635,-0.3588,-0.0612,-0.0474,-0.0427,188,2019-08-07 16:57:30:663
2.25,9.7642,0.9596,0.2672,-0.2635,-0.3588,-0.0612,-0.0474,-0.0427,192,2019-08-07 16:57:30:667
2.25,9.7642,0.9596,0.2672,-0.2635,-0.3588,-0.0484,-0.1444,-0.0448,198,2019-08-07 16:57:30:673
2.2883,9.8358,0.8606,-0.0142,-0.2521,-0.3148,-0.0484,-0.1444,-0.0448,203,2019-08-07 16:57:30:678
2.2883,9.8358,0.8606,-0.0142,-0.2521,-0.3148,-0.0452,-0.2296,-0.0373,207,2019-08-07 16:57:30:682
2.6136,9.5017,0.9502,-0.0142,-0.2521,-0.3148,-0.0452,-0.2296,-0.0373,213,2019-08-07 16:57:30:688
2.6136,9.5017,0.9502,-0.155,0.0014,-0.3807,-0.0282,-0.2424,-0.0309,217,2019-08-07 16:57:30:692
2.6136,9.5017,0.9502,-0.155,0.0014,-0.3807,-0.0282,-0.2424,-0.0309,223,2019-08-07 16:57:30:698
2.7284,9.3823,0.9549,-0.155,0.0014,-0.3807,-0.0037,-0.1998,-0.0352,228,2019-08-07 16:57:30:703
2.7284,9.3823,0.9549,-0.155,0.0014,-0.3807,-0.0037,-0.1998,-0.0352,233,2019-08-07 16:57:30:708
2.8385,9.3441,1.299,-0.3775,0.1313,-0.6405,-0.0037,-0.1998,-0.0352,237,2019-08-07 16:57:30:712
2.8385,9.3441,1.299,-0.3775,0.1313,-0.6405,0.0507,-0.1401,-0.0554,243,2019-08-07 16:57:30:718
2.8385,9.3441,1.299,-0.3775,0.1313,-0.6405,0.0507,-0.1401,-0.0554,248,2019-08-07 16:57:30:723
2.7907,9.3203,1.1104,-0.3775,0.1313,-0.6405,0.0986,-0.0592,-0.0597,252,2019-08-07 16:57:30:727
2.7907,9.3203,1.1104,-0.3841,0.1577,-0.4518,0.0986,-0.0592,-0.0597,258,2019-08-07 16:57:30:733
