ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.5674,-8.2872,2.7354,-0.364,-0.1969,-0.1685,-0.0197,0.0196,-0.0127,3,2019-08-07 16:23:50:601
4.5674,-8.2872,2.7354,-0.364,-0.1969,-0.1685,-0.0197,0.0196,-0.0127,8,2019-08-07 16:23:50:606
4.5339,-8.2776,2.528,-0.364,-0.1969,-0.1685,-0.0197,0.0196,-0.0127,13,2019-08-07 16:23:50:611
4.5339,-8.2776,2.528,-0.3604,-0.1813,-0.0479,-0.0175,0.009,-0.0074,18,2019-08-07 16:23:50:616
4.553,-8.3254,2.7118,-0.3604,-0.1813,-0.0479,-0.0175,0.009,-0.0074,23,2019-08-07 16:23:50:621
4.553,-8.3254,2.7118,-0.3604,-0.1813,-0.0479,-0.008,0.0132,-0.0106,28,2019-08-07 16:23:50:626
4.553,-8.3254,2.7118,-0.3604,-0.1813,-0.0479,-0.008,0.0132,-0.0106,33,2019-08-07 16:23:50:631
4.5243,-8.2538,2.66,-0.2895,-0.1793,-0.0285,-0.008,0.0132,-0.0106,38,2019-08-07 16:23:50:636
4.5243,-8.2538,2.66,-0.2895,-0.1793,-0.0285,0.0048,5.0E-4,-0.0095,43,2019-08-07 16:23:50:641
4.5195,-8.2585,2.6223,-0.2895,-0.1793,-0.0285,0.0048,5.0E-4,-0.0095,48,2019-08-07 16:23:50:646
4.5195,-8.2585,2.6223,-0.2895,-0.1793,-0.0285,0.0016,0.0111,-0.0042,52,2019-08-07 16:23:50:650
4.5195,-8.2585,2.6223,-0.2895,-0.1793,-0.0285,0.0016,0.0111,-0.0042,58,2019-08-07 16:23:50:656
4.5243,-8.3158,2.7024,-0.3104,-0.1628,-0.135,0.0102,0.0367,-0.0148,63,2019-08-07 16:23:50:661
4.5243,-8.3158,2.7024,-0.3104,-0.1628,-0.135,0.0102,0.0367,-0.0148,68,2019-08-07 16:23:50:666
