ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.7934,-8.431,1.9211,-0.2516,-0.1434,-0.0762,-0.0037,-0.0187,0.0044,3,2019-08-07 16:23:12:638
4.7934,-8.431,1.9211,-0.2516,-0.1434,-0.0762,-0.0037,-0.0187,0.0044,7,2019-08-07 16:23:12:642
4.8029,-8.3546,1.8834,-0.3404,-0.1813,0.0053,-0.0026,0.0026,-0.002,13,2019-08-07 16:23:12:648
4.8029,-8.3546,1.8834,-0.3404,-0.1813,0.0053,-0.0026,0.0026,-0.002,17,2019-08-07 16:23:12:652
4.8029,-8.3546,1.8834,-0.3404,-0.1813,0.0053,-0.0026,0.0026,-0.002,23,2019-08-07 16:23:12:658
4.779,-8.3546,1.8976,-0.3404,-0.1813,0.0053,0.0112,0.026,-0.0031,27,2019-08-07 16:23:12:662
4.779,-8.3546,1.8976,-0.2805,-0.1603,-0.0302,0.0112,0.026,-0.0031,33,2019-08-07 16:23:12:668
4.779,-8.3546,1.8976,-0.2805,-0.1603,-0.0302,0.0091,0.0324,-0.002,38,2019-08-07 16:23:12:673
4.736,-8.2925,1.8929,-0.27,-0.2405,-0.0276,0.0091,0.0324,-0.002,43,2019-08-07 16:23:12:678
4.736,-8.2925,1.8929,-0.27,-0.2405,-0.0276,0.0091,0.0324,-0.002,48,2019-08-07 16:23:12:683
4.736,-8.2925,1.8929,-0.27,-0.2405,-0.0276,0.0112,0.0356,-0.0052,52,2019-08-07 16:23:12:687
4.5781,-8.3259,2.0296,-0.27,-0.2405,-0.0276,0.0112,0.0356,-0.0052,58,2019-08-07 16:23:12:693
4.5781,-8.3259,2.0296,-0.149,-0.2004,-0.0365,0.0048,0.0143,0.0012,63,2019-08-07 16:23:12:698
4.6259,-8.3546,1.9353,-0.149,-0.2004,-0.0365,0.0048,0.0143,0.0012,67,2019-08-07 16:23:12:702
4.6259,-8.3546,1.9353,-0.149,-0.2004,-0.0365,-5.0E-4,-0.0017,1.0E-4,73,2019-08-07 16:23:12:708
4.6259,-8.3546,1.9353,-0.149,-0.2004,-0.0365,-5.0E-4,-0.0017,1.0E-4,77,2019-08-07 16:23:12:712
4.6594,-8.3832,1.94,-0.1903,-0.1468,-0.0689,-0.0069,-0.0038,-0.0116,83,2019-08-07 16:23:12:718
4.6594,-8.3832,1.94,-0.1903,-0.1468,-0.0689,-0.0069,-0.0038,-0.0116,88,2019-08-07 16:23:12:723
4.7551,-8.431,1.9023,-0.1903,-0.1468,-0.0689,-0.0069,0.0132,-0.018,93,2019-08-07 16:23:12:728
4.7551,-8.431,1.9023,-0.1903,-0.1468,-0.0689,-0.0069,0.0132,-0.018,98,2019-08-07 16:23:12:733
4.7551,-8.431,1.9023,-0.2623,-0.0969,0.0577,-0.0069,0.0132,-0.018,103,2019-08-07 16:23:12:738
4.7455,-8.4883,1.8033,-0.2623,-0.0969,0.0577,-0.0069,0.0281,-0.0244,109,2019-08-07 16:23:12:744
4.7455,-8.4883,1.8033,-0.2623,-0.0969,0.0577,-0.0069,0.0281,-0.0244,112,2019-08-07 16:23:12:747
