ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.7283,-8.1108,2.8114,0.0455,-0.0763,-0.2476,-5.0E-4,0.0217,-0.0233,4,2019-08-07 16:23:22:151
4.7044,-8.1204,2.8397,0.0455,-0.0763,-0.2476,-5.0E-4,0.0217,-0.0233,7,2019-08-07 16:23:22:154
4.7044,-8.1204,2.8397,0.0455,-0.0763,-0.2476,-5.0E-4,0.0217,-0.0233,13,2019-08-07 16:23:22:160
4.8287,-8.1156,2.7172,0.0455,-0.0763,-0.2476,-5.0E-4,-0.0177,-0.0255,18,2019-08-07 16:23:22:165
4.8287,-8.1156,2.7172,-0.1511,-0.1211,-0.1329,-5.0E-4,-0.0177,-0.0255,23,2019-08-07 16:23:22:170
4.8287,-8.1156,2.7172,-0.1511,-0.1211,-0.1329,0.007,-0.0443,-0.018,28,2019-08-07 16:23:22:175
5.0727,-8.0726,2.6229,-0.334,-0.1194,-0.0399,0.007,-0.0443,-0.018,32,2019-08-07 16:23:22:179
5.0727,-8.0726,2.6229,-0.334,-0.1194,-0.0399,0.007,-0.0443,-0.018,38,2019-08-07 16:23:22:185
5.0727,-8.0726,2.6229,-0.334,-0.1194,-0.0399,0.0155,-0.0379,-0.0159,42,2019-08-07 16:23:22:189
5.288,-8.1204,2.5616,-0.334,-0.1194,-0.0399,0.0155,-0.0379,-0.0159,48,2019-08-07 16:23:22:195
5.288,-8.1204,2.5616,-0.5901,-0.1632,0.0962,0.0219,-0.0113,1.0E-4,53,2019-08-07 16:23:22:200
5.288,-8.1204,2.5616,-0.5901,-0.1632,0.0962,0.0219,-0.0113,1.0E-4,58,2019-08-07 16:23:22:205
5.398,-8.0392,2.5239,-0.5901,-0.1632,0.0962,0.0315,0.0303,0.015,62,2019-08-07 16:23:22:209
5.398,-8.0392,2.5239,-0.5901,-0.1632,0.0962,0.0315,0.0303,0.015,68,2019-08-07 16:23:22:215
