ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.0758,-9.0382,1.8619,-0.0278,-0.1131,0.0017,0.0123,0.1474,0.0257,2,2019-08-07 16:20:34:585
3.0758,-9.0382,1.8619,-0.0278,-0.1131,0.0017,0.0123,0.1474,0.0257,8,2019-08-07 16:20:34:591
3.0758,-9.0382,1.8619,0.0914,-0.0707,-0.0206,0.0091,0.1496,0.0204,12,2019-08-07 16:20:34:595
2.9514,-9.0,1.8572,0.0914,-0.0707,-0.0206,0.0091,0.1496,0.0204,18,2019-08-07 16:20:34:601
2.9514,-9.0,1.8572,0.0914,-0.0707,-0.0206,0.0112,0.1176,0.0066,23,2019-08-07 16:20:34:606
2.9514,-9.0,1.8572,0.0914,-0.0707,-0.0206,0.0112,0.1176,0.0066,28,2019-08-07 16:20:34:611
2.8701,-8.9761,1.876,0.2554,-0.1288,0.013,0.008,0.0835,-0.003,32,2019-08-07 16:20:34:615
2.8701,-8.9761,1.876,0.2554,-0.1288,0.013,0.008,0.0835,-0.003,38,2019-08-07 16:20:34:621
2.9036,-9.0095,1.9137,0.2554,-0.1288,0.013,0.0101,0.043,-0.0126,42,2019-08-07 16:20:34:625
2.9036,-9.0095,1.9137,0.2554,-0.1288,0.013,0.0101,0.043,-0.0126,48,2019-08-07 16:20:34:631
2.9036,-9.0095,1.9137,0.1721,-0.0901,0.0424,0.0091,0.0068,-0.0233,52,2019-08-07 16:20:34:635
2.9993,-8.9952,1.7723,0.1721,-0.0901,0.0424,0.0091,0.0068,-0.0233,58,2019-08-07 16:20:34:641
2.9993,-8.9952,1.7723,0.1721,-0.0901,0.0424,0.0091,-0.0134,-0.035,63,2019-08-07 16:20:34:646
3.1619,-8.957,1.8147,0.1721,-0.0901,0.0424,0.0091,-0.0134,-0.035,67,2019-08-07 16:20:34:650
3.1619,-8.957,1.8147,-0.0755,-0.1259,0.1143,0.0091,-0.0134,-0.035,73,2019-08-07 16:20:34:656
3.1619,-8.957,1.8147,-0.0755,-0.1259,0.1143,0.0101,0.0047,-0.0403,77,2019-08-07 16:20:34:660
3.2624,-8.9809,1.7346,-0.0755,-0.1259,0.1143,0.0101,0.0047,-0.0403,83,2019-08-07 16:20:34:666
3.2624,-8.9809,1.7346,-0.0755,-0.1259,0.1143,0.0027,0.0356,-0.0307,87,2019-08-07 16:20:34:670
3.3007,-9.043,1.7959,-0.1542,-0.1136,0.1579,0.0027,0.0356,-0.0307,94,2019-08-07 16:20:34:677
3.3007,-9.043,1.7959,-0.1542,-0.1136,0.1579,-0.0037,0.0601,-0.019,99,2019-08-07 16:20:34:682
3.3007,-9.043,1.7959,-0.1542,-0.1136,0.1579,-0.0037,0.0601,-0.019,102,2019-08-07 16:20:34:685
3.205,-9.0764,1.8383,-0.1542,-0.1136,0.1579,-0.0016,0.0697,-0.0147,108,2019-08-07 16:20:34:691
3.205,-9.0764,1.8383,-0.0661,-0.0073,0.1183,-0.0016,0.0697,-0.0147,112,2019-08-07 16:20:34:695
3.205,-9.0764,1.8383,-0.0661,-0.0073,0.1183,0.0048,0.0739,-0.0105,118,2019-08-07 16:20:34:701
3.1093,-9.062,1.8619,-0.0661,-0.0073,0.1183,0.0048,0.0739,-0.0105,123,2019-08-07 16:20:34:706
3.1093,-9.062,1.8619,-0.0661,-0.0073,0.1183,0.0091,0.0558,-0.0094,128,2019-08-07 16:20:34:711
3.0328,-9.1623,1.9232,0.0812,-0.0113,-0.0039,0.0091,0.0558,-0.0094,132,2019-08-07 16:20:34:715
3.0328,-9.1623,1.9232,0.0812,-0.0113,-0.0039,0.0133,0.0153,-0.0137,138,2019-08-07 16:20:34:721
3.0328,-9.1623,1.9232,0.0812,-0.0113,-0.0039,0.0133,0.0153,-0.0137,144,2019-08-07 16:20:34:727
2.9897,-9.0668,1.9326,0.0812,-0.0113,-0.0039,0.0176,-0.0081,-0.0211,149,2019-08-07 16:20:34:732
2.9897,-9.0668,1.9326,0.073,0.0041,0.0136,0.0176,-0.0081,-0.0211,153,2019-08-07 16:20:34:736
