ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.3246,-8.6558,2.4454,-0.1099,-0.2789,0.2276,0.0091,-0.0944,-0.1213,2,2019-08-07 16:21:21:607
3.3246,-8.6558,2.4454,-0.1099,-0.2789,0.2276,0.0091,-0.0944,-0.1213,8,2019-08-07 16:21:21:613
3.4872,-8.5794,2.3982,-0.1963,-0.2791,0.2632,0.0123,-0.0784,-0.1245,13,2019-08-07 16:21:21:618
3.4872,-8.5794,2.3982,-0.1963,-0.2791,0.2632,0.0123,-0.0784,-0.1245,18,2019-08-07 16:21:21:623
3.5303,-8.5126,2.4972,-0.1963,-0.2791,0.2632,0.0197,-0.0486,-0.1341,22,2019-08-07 16:21:21:627
3.5303,-8.5126,2.4972,-0.1963,-0.2791,0.2632,0.0197,-0.0486,-0.1341,28,2019-08-07 16:21:21:633
3.5303,-8.5126,2.4972,-0.1779,-0.3499,0.1025,0.0144,-0.0294,-0.1351,33,2019-08-07 16:21:21:638
3.5303,-8.5078,2.5302,-0.1779,-0.3499,0.1025,0.0144,-0.0294,-0.1351,38,2019-08-07 16:21:21:643
3.5303,-8.5078,2.5302,-0.1779,-0.3499,0.1025,0.0027,-0.0443,-0.1202,43,2019-08-07 16:21:21:648
3.6307,-8.6749,2.5161,-0.1779,-0.3499,0.1025,0.0027,-0.0443,-0.1202,48,2019-08-07 16:21:21:653
3.6307,-8.6749,2.5161,-0.3151,-0.0689,0.1234,-0.0112,-0.0518,-0.1128,53,2019-08-07 16:21:21:658
3.6307,-8.6749,2.5161,-0.3151,-0.0689,0.1234,-0.0112,-0.0518,-0.1128,57,2019-08-07 16:21:21:662
3.6881,-8.8563,2.6009,-0.3151,-0.0689,0.1234,-0.0218,-0.0283,-0.117,63,2019-08-07 16:21:21:668
3.6881,-8.8563,2.6009,-0.3151,-0.0689,0.1234,-0.0218,-0.0283,-0.117,67,2019-08-07 16:21:21:672
