ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.6291,-8.9043,1.6353,-0.0276,-0.122,0.0672,0.024,-6.0E-4,0.0023,2,2019-08-07 16:20:50:808
3.6291,-8.9043,1.6353,-0.0276,-0.122,0.0672,0.0272,-0.0113,2.0E-4,8,2019-08-07 16:20:50:814
3.6482,-8.8709,1.6023,-0.113,-0.131,0.1019,0.0272,-0.0113,2.0E-4,13,2019-08-07 16:20:50:819
3.6482,-8.8709,1.6023,-0.113,-0.131,0.1019,0.0272,-0.0156,-9.0E-4,19,2019-08-07 16:20:50:825
3.6482,-8.8709,1.6023,-0.113,-0.131,0.1019,0.0272,-0.0156,-9.0E-4,23,2019-08-07 16:20:50:829
3.6817,-8.8423,1.5881,-0.113,-0.131,0.1019,0.0336,-0.0049,2.0E-4,28,2019-08-07 16:20:50:834
3.6817,-8.8423,1.5881,-0.0734,-0.1153,0.0922,0.0336,-0.0049,2.0E-4,32,2019-08-07 16:20:50:838
3.7009,-8.8471,1.508,-0.0734,-0.1153,0.0922,0.0325,-0.0028,-9.0E-4,38,2019-08-07 16:20:50:844
3.7009,-8.8471,1.508,-0.0734,-0.1153,0.0922,0.0325,-0.0028,-9.0E-4,43,2019-08-07 16:20:50:849
3.7009,-8.8471,1.508,-0.0734,-0.1153,0.0922,0.0304,0.0015,0.0034,48,2019-08-07 16:20:50:854
3.6243,-8.9091,1.5834,-0.0056,-0.0997,0.083,0.0304,0.0015,0.0034,53,2019-08-07 16:20:50:859
3.6243,-8.9091,1.5834,-0.0056,-0.0997,0.083,0.0282,0.0057,-9.0E-4,58,2019-08-07 16:20:50:864
3.6243,-8.9091,1.5834,-0.0056,-0.0997,0.083,0.0282,0.0057,-9.0E-4,62,2019-08-07 16:20:50:868
3.5861,-8.89,1.6635,-8.0E-4,-0.0849,0.0197,0.0261,4.0E-4,-0.0052,68,2019-08-07 16:20:50:874
3.5861,-8.89,1.6635,-8.0E-4,-0.0849,0.0197,0.0261,4.0E-4,-0.0052,72,2019-08-07 16:20:50:878
3.5573,-8.9616,1.6871,-8.0E-4,-0.0849,0.0197,0.0187,-0.007,-0.0041,78,2019-08-07 16:20:50:884
3.5573,-8.9616,1.6871,0.0143,-0.0552,-0.0185,0.0187,-0.007,-0.0041,83,2019-08-07 16:20:50:889
3.5765,-8.8757,1.7248,0.0143,-0.0552,-0.0185,0.0187,-0.007,-0.0041,88,2019-08-07 16:20:50:894
3.5765,-8.8757,1.7248,0.0143,-0.0552,-0.0185,0.0187,-0.0145,-0.0052,92,2019-08-07 16:20:50:898
3.5765,-8.8757,1.7248,0.0143,-0.0552,-0.0185,0.0187,-0.0145,-0.0052,98,2019-08-07 16:20:50:904
3.6291,-8.9091,1.7295,-0.0555,-0.0633,-0.0015,0.0155,-0.0102,-0.0084,103,2019-08-07 16:20:50:909
3.6291,-8.9091,1.7295,-0.0555,-0.0633,-0.0015,0.0155,-0.0102,-0.0084,107,2019-08-07 16:20:50:913
3.6961,-8.8566,1.6588,-0.0555,-0.0633,-0.0015,0.0069,-0.0166,-0.0105,113,2019-08-07 16:20:50:919
3.6961,-8.8566,1.6588,-0.0555,-0.0633,-0.0015,0.0069,-0.0166,-0.0105,118,2019-08-07 16:20:50:924
3.6961,-8.8566,1.6588,-0.0555,-0.0633,-0.0015,0.0069,-0.0102,-0.0105,123,2019-08-07 16:20:50:929
3.72,-8.8471,1.6635,-0.1286,-0.124,0.027,0.0069,-0.0102,-0.0105,128,2019-08-07 16:20:50:934
3.72,-8.8471,1.6635,-0.1286,-0.124,0.027,0.0069,-0.007,-0.0041,133,2019-08-07 16:20:50:939
3.7679,-8.8375,1.673,-0.1286,-0.124,0.027,0.0069,-0.007,-0.0041,138,2019-08-07 16:20:50:944
3.7679,-8.8375,1.673,-0.1286,-0.124,0.027,0.0069,-0.007,-0.0041,143,2019-08-07 16:20:50:949
3.7679,-8.8375,1.673,-0.14,-0.1609,0.0651,0.0048,-0.0166,-0.0084,148,2019-08-07 16:20:50:954
3.7248,-8.8709,1.5928,-0.14,-0.1609,0.0651,0.0048,-0.0166,-0.0084,152,2019-08-07 16:20:50:958
3.7248,-8.8709,1.5928,-0.14,-0.1609,0.0651,0.0048,-0.0198,-0.0105,158,2019-08-07 16:20:50:964
3.7009,-8.8757,1.5928,-0.14,-0.1609,0.0651,0.0048,-0.0198,-0.0105,163,2019-08-07 16:20:50:969
3.7009,-8.8757,1.5928,-0.1365,-0.0691,0.0496,0.0069,-0.0145,-0.0105,167,2019-08-07 16:20:50:973
3.7009,-8.8757,1.5928,-0.1365,-0.0691,0.0496,0.0069,-0.0145,-0.0105,173,2019-08-07 16:20:50:979
3.7152,-8.9807,1.6588,-0.1365,-0.0691,0.0496,0.0165,-0.0145,-0.0062,178,2019-08-07 16:20:50:984
3.7152,-8.9807,1.6588,-0.1365,-0.0691,0.0496,0.0165,-0.0145,-0.0062,183,2019-08-07 16:20:50:989
3.7535,-8.9998,1.6164,-0.1004,0.0372,0.0227,0.025,-0.0262,-0.0041,188,2019-08-07 16:20:50:994
3.7535,-8.9998,1.6164,-0.1004,0.0372,0.0227,0.025,-0.0262,-0.0041,193,2019-08-07 16:20:50:999
3.7535,-8.9998,1.6164,-0.1004,0.0372,0.0227,0.0368,-0.0145,-0.0041,198,2019-08-07 16:20:51:004
3.7535,-8.9187,1.6494,-0.1004,0.0372,0.0227,0.0368,-0.0145,-0.0041,203,2019-08-07 16:20:51:009
