ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.2056,-6.9778,1.1676,-0.1173,-0.3416,-0.0368,0.0038,-0.0219,0.0096,2,2019-08-07 16:48:19:149
-6.2056,-6.9778,1.1676,-0.2099,-0.3589,0.0457,0.0038,-0.0219,0.0096,8,2019-08-07 16:48:19:155
-6.1291,-6.9969,1.0451,-0.2099,-0.3589,0.0457,0.0017,-0.0368,0.017,13,2019-08-07 16:48:19:160
-6.1291,-6.9969,1.0451,-0.2099,-0.3589,0.0457,0.0017,-0.0368,0.017,17,2019-08-07 16:48:19:164
-6.1291,-6.9969,1.0451,-0.2099,-0.3589,0.0457,0.0048,-0.0261,0.0138,23,2019-08-07 16:48:19:170
-6.129,-7.0876,0.9932,-0.2547,-0.2708,0.1627,0.0048,-0.0261,0.0138,27,2019-08-07 16:48:19:174
-6.129,-7.0876,0.9932,-0.2547,-0.2708,0.1627,0.007,-0.008,0.0138,33,2019-08-07 16:48:19:180
-6.086,-7.059,0.9555,-0.2547,-0.2708,0.1627,0.007,-0.008,0.0138,37,2019-08-07 16:48:19:184
-6.086,-7.059,0.9555,-0.2547,-0.2708,0.1627,0.007,-0.008,0.0138,43,2019-08-07 16:48:19:190
-6.086,-7.059,0.9555,-0.2665,-0.3166,0.2005,0.0112,0.0239,0.0106,48,2019-08-07 16:48:19:195
-6.1673,-7.0542,0.9649,-0.2665,-0.3166,0.2005,0.0112,0.0239,0.0106,53,2019-08-07 16:48:19:200
-6.1673,-7.0542,0.9649,-0.2665,-0.3166,0.2005,0.0198,0.0601,0.0074,58,2019-08-07 16:48:19:205
-6.2151,-7.016,1.0262,-0.2665,-0.3166,0.2005,0.0198,0.0601,0.0074,63,2019-08-07 16:48:19:210
-6.2151,-7.016,1.0262,-0.1403,-0.3293,0.0821,0.0219,0.0697,0.0074,67,2019-08-07 16:48:19:214
-6.2151,-7.016,1.0262,-0.1403,-0.3293,0.0821,0.0219,0.0697,0.0074,73,2019-08-07 16:48:19:220
-6.3012,-7.059,1.1016,-0.1403,-0.3293,0.0821,0.0219,0.0644,0.0,78,2019-08-07 16:48:19:225
-6.3012,-7.059,1.1016,-0.1403,-0.3293,0.0821,0.0219,0.0644,0.0,83,2019-08-07 16:48:19:230
-6.3777,-6.9301,1.1346,-0.0568,-0.3612,0.011,0.0198,0.042,0.0021,88,2019-08-07 16:48:19:235
-6.3777,-6.9301,1.1346,-0.0568,-0.3612,0.011,0.0198,0.042,0.0021,93,2019-08-07 16:48:19:240
-6.3777,-6.9301,1.1346,-0.0568,-0.3612,0.011,0.0208,0.0143,-0.0021,98,2019-08-07 16:48:19:245
-6.349,-7.0304,1.2101,-0.0568,-0.3612,0.011,0.0208,0.0143,-0.0021,103,2019-08-07 16:48:19:250
-6.349,-7.0304,1.2101,-0.0633,-0.3404,-0.0722,0.0123,-0.0325,0.0021,108,2019-08-07 16:48:19:255
-6.349,-7.0304,1.2101,-0.0633,-0.3404,-0.0722,0.0123,-0.0325,0.0021,113,2019-08-07 16:48:19:260
-6.2342,-7.0256,1.1865,-0.0633,-0.3404,-0.0722,0.0091,-0.0624,0.0074,117,2019-08-07 16:48:19:264
-6.2342,-7.0256,1.1865,-0.0633,-0.3404,-0.0722,0.0091,-0.0624,0.0074,123,2019-08-07 16:48:19:270
-6.0763,-6.9683,1.0404,-0.3025,-0.3772,0.0734,0.007,-0.0581,0.0096,129,2019-08-07 16:48:19:276
