ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.071,-6.9688,0.7162,-0.445,-0.3042,0.184,-0.0133,-0.0155,0.0203,3,2019-08-07 16:49:23:359
-6.071,-6.9688,0.7162,-0.445,-0.3042,0.184,-0.0133,-0.0155,0.0203,8,2019-08-07 16:49:23:364
-6.0853,-6.9975,0.7728,-0.445,-0.3042,0.184,-0.009,0.025,0.0235,13,2019-08-07 16:49:23:369
-6.0853,-6.9975,0.7728,-0.445,-0.3042,0.184,-0.009,0.025,0.0235,17,2019-08-07 16:49:23:373
-6.0853,-6.9975,0.7728,-0.445,-0.3042,0.184,-5.0E-4,0.0516,0.0266,23,2019-08-07 16:49:23:379
-6.0853,-6.9975,0.7728,-0.334,-0.2968,0.1028,-5.0E-4,0.0516,0.0266,27,2019-08-07 16:49:23:383
-6.2049,-7.0166,0.8105,-0.334,-0.2968,0.1028,6.0E-4,0.0623,0.0235,33,2019-08-07 16:49:23:389
-6.2049,-7.0166,0.8105,-0.334,-0.2968,0.1028,6.0E-4,0.0623,0.0235,38,2019-08-07 16:49:23:394
-6.3149,-7.0213,0.9189,-0.334,-0.2968,0.1028,0.0038,0.0495,0.0213,43,2019-08-07 16:49:23:399
-6.3149,-7.0213,0.9189,-0.1665,-0.2936,-0.0035,0.0038,0.0495,0.0213,48,2019-08-07 16:49:23:404
-6.3149,-7.0213,0.9189,-0.1665,-0.2936,-0.0035,0.0038,0.0495,0.0213,53,2019-08-07 16:49:23:409
-6.3819,-7.0213,0.9802,-0.1665,-0.2936,-0.0035,-0.0026,0.0122,0.0171,58,2019-08-07 16:49:23:414
-6.3819,-7.0213,0.9802,-0.1665,-0.2936,-0.0035,-0.0026,0.0122,0.0171,63,2019-08-07 16:49:23:419
-6.3293,-6.9545,0.886,-0.1555,-0.3385,0.0044,-0.009,-0.0304,0.0128,67,2019-08-07 16:49:23:423
-6.3293,-6.9545,0.886,-0.1555,-0.3385,0.0044,-0.009,-0.0304,0.0128,73,2019-08-07 16:49:23:429
-6.3293,-6.9545,0.886,-0.19,-0.3613,0.0107,-0.009,-0.0304,0.0128,77,2019-08-07 16:49:23:433
-6.2814,-6.9688,0.8907,-0.19,-0.3613,0.0107,-0.0165,-0.0443,0.0096,83,2019-08-07 16:49:23:439
-6.2814,-6.9688,0.8907,-0.19,-0.3613,0.0107,-0.0165,-0.0443,0.0096,88,2019-08-07 16:49:23:444
-6.1714,-6.9879,0.7681,-0.19,-0.3613,0.0107,-0.0261,-0.0453,0.0139,93,2019-08-07 16:49:23:449
-6.1714,-6.9879,0.7681,-0.3583,-0.3363,0.2017,-0.0261,-0.0453,0.0139,98,2019-08-07 16:49:23:454
-6.1714,-6.9879,0.7681,-0.3583,-0.3363,0.2017,-0.0271,-0.0208,0.0096,102,2019-08-07 16:49:23:458
-6.1044,-6.9784,0.754,-0.3583,-0.3363,0.2017,-0.0271,-0.0208,0.0096,108,2019-08-07 16:49:23:464
-6.1044,-6.9784,0.754,-0.3583,-0.3363,0.2017,-0.0261,0.0175,0.0053,112,2019-08-07 16:49:23:468
-6.1809,-6.9593,0.7917,-0.3067,-0.3599,0.1172,-0.0261,0.0175,0.0053,118,2019-08-07 16:49:23:474
-6.1809,-6.9593,0.7917,-0.3067,-0.3599,0.1172,-0.0261,0.0175,0.0053,122,2019-08-07 16:49:23:478
-6.1809,-6.9593,0.7917,-0.3067,-0.3599,0.1172,-0.0229,0.0505,0.0085,128,2019-08-07 16:49:23:484
-6.2766,-6.9211,0.754,-0.3067,-0.3599,0.1172,-0.0229,0.0505,0.0085,133,2019-08-07 16:49:23:489
-6.2766,-6.9211,0.754,-0.2038,-0.3066,0.1584,-0.0261,0.0527,0.0107,138,2019-08-07 16:49:23:494
-6.2766,-6.9211,0.754,-0.2038,-0.3066,0.1584,-0.0261,0.0527,0.0107,142,2019-08-07 16:49:23:498
-6.3595,-6.9591,0.7819,-0.1079,-0.3252,0.0966,-0.025,0.0388,0.0085,148,2019-08-07 16:49:23:504
-6.3595,-6.9591,0.7819,-0.1079,-0.3252,0.0966,-0.025,0.0388,0.0085,152,2019-08-07 16:49:23:508
-6.4026,-6.878,0.8385,-0.1079,-0.3252,0.0966,-0.0197,0.0122,0.0128,158,2019-08-07 16:49:23:514
-6.4026,-6.878,0.8385,-0.1079,-0.3252,0.0966,-0.0197,0.0122,0.0128,162,2019-08-07 16:49:23:518
-6.4026,-6.878,0.8385,-0.1443,-0.3425,0.0908,-0.0197,-0.0038,0.0128,168,2019-08-07 16:49:23:524
-6.3165,-6.94,0.8008,-0.1443,-0.3425,0.0908,-0.0197,-0.0038,0.0128,172,2019-08-07 16:49:23:528
-6.3165,-6.94,0.8008,-0.1443,-0.3425,0.0908,-0.0175,-0.0123,0.0117,178,2019-08-07 16:49:23:534
-6.2973,-6.9591,0.8055,-0.1443,-0.3425,0.0908,-0.0175,-0.0123,0.0117,183,2019-08-07 16:49:23:539
-6.2973,-6.9591,0.8055,-0.2039,-0.3598,0.0561,-0.0207,-0.0091,0.0128,187,2019-08-07 16:49:23:543
-6.2925,-6.9066,0.8573,-0.2039,-0.3598,0.0561,-0.0207,-0.0091,0.0128,194,2019-08-07 16:49:23:550
-6.2925,-6.9066,0.8573,-0.2039,-0.3598,0.0561,-0.0175,-0.0091,0.0202,198,2019-08-07 16:49:23:554
-6.2925,-6.9066,0.8573,-0.2039,-0.3598,0.0561,-0.0175,-0.0091,0.0202,203,2019-08-07 16:49:23:559
-6.2495,-6.9305,0.7583,-0.2642,-0.3526,0.1153,-0.0175,-0.0091,0.0202,207,2019-08-07 16:49:23:563
-6.2495,-6.9305,0.7583,-0.2642,-0.3526,0.1153,-0.0186,5.0E-4,0.0213,213,2019-08-07 16:49:23:569
-6.2495,-6.9305,0.7583,-0.2642,-0.3526,0.1153,-0.0186,5.0E-4,0.0213,217,2019-08-07 16:49:23:573
-6.2495,-6.9257,0.8385,-0.2642,-0.3526,0.1153,-0.0165,0.0133,0.0192,223,2019-08-07 16:49:23:579
-6.2495,-6.9257,0.8385,-0.2532,-0.2881,0.0361,-0.0165,0.0133,0.0192,227,2019-08-07 16:49:23:583
-6.2399,-6.9639,0.7961,-0.2532,-0.2881,0.0361,-0.0101,0.0154,0.0202,233,2019-08-07 16:49:23:589
-6.2399,-6.9639,0.7961,-0.2532,-0.2881,0.0361,-0.0101,0.0154,0.0202,238,2019-08-07 16:49:23:594
-6.2399,-6.9639,0.7961,-0.2532,-0.2881,0.0361,-0.009,0.0186,0.0171,244,2019-08-07 16:49:23:600
-6.2399,-6.9926,0.7913,-0.2657,-0.2764,0.0743,-0.009,0.0186,0.0171,247,2019-08-07 16:49:23:603
-6.2399,-6.9926,0.7913,-0.2657,-0.2764,0.0743,-0.009,0.026,0.0117,253,2019-08-07 16:49:23:609
-6.3404,-6.9926,0.8479,-0.2657,-0.2764,0.0743,-0.009,0.026,0.0117,258,2019-08-07 16:49:23:614
-6.3404,-6.9926,0.8479,-0.2657,-0.2764,0.0743,-0.009,0.0175,0.0149,263,2019-08-07 16:49:23:619
-6.3404,-6.9926,0.8479,-0.2444,-0.2936,0.0417,-0.009,0.0175,0.0149,268,2019-08-07 16:49:23:624
-6.2304,-6.9735,0.7866,-0.2444,-0.2936,0.0417,-0.0111,0.0122,0.0171,272,2019-08-07 16:49:23:628
-6.2304,-6.9735,0.7866,-0.2444,-0.2936,0.0417,-0.0111,0.0122,0.0171,278,2019-08-07 16:49:23:634
-6.2974,-6.9973,0.7866,-0.2444,-0.2936,0.0417,-0.0143,0.0069,0.0171,282,2019-08-07 16:49:23:638
-6.2974,-6.9973,0.7866,-0.2043,-0.2819,0.057,-0.0143,0.0069,0.0171,288,2019-08-07 16:49:23:644
-6.2974,-6.9973,0.7866,-0.2043,-0.2819,0.057,-0.0101,0.0037,0.0234,292,2019-08-07 16:49:23:648
-6.3261,-6.9925,0.8102,-0.2043,-0.2819,0.057,-0.0101,0.0037,0.0234,298,2019-08-07 16:49:23:654
-6.3261,-6.9925,0.8102,-0.2043,-0.2819,0.057,-0.0069,-0.0038,0.0288,303,2019-08-07 16:49:23:659
-6.3261,-6.9925,0.8102,-0.2043,-0.2819,0.057,-0.0069,-0.0038,0.0288,308,2019-08-07 16:49:23:664
-6.3022,-6.9639,0.8102,-0.2272,-0.3072,0.0465,-0.0069,-0.0038,0.0288,313,2019-08-07 16:49:23:669
-6.3022,-6.9639,0.8102,-0.2272,-0.3072,0.0465,-0.0175,-0.0155,0.0277,317,2019-08-07 16:49:23:673
-6.2735,-6.94,0.7725,-0.2272,-0.3072,0.0465,-0.0175,-0.0155,0.0277,323,2019-08-07 16:49:23:679
-6.2735,-6.94,0.7725,-0.2272,-0.3072,0.0465,-0.0356,-0.0208,0.0288,328,2019-08-07 16:49:23:684
-6.2735,-6.94,0.7725,-0.3124,-0.2562,0.1486,-0.0356,-0.0208,0.0288,332,2019-08-07 16:49:23:688
-6.1826,-7.0785,0.6923,-0.3124,-0.2562,0.1486,-0.0495,-0.007,0.0245,338,2019-08-07 16:49:23:694
-6.1826,-7.0785,0.6923,-0.3124,-0.2562,0.1486,-0.0495,-0.007,0.0245,343,2019-08-07 16:49:23:699
-6.1922,-7.1453,0.6876,-0.3124,-0.2562,0.1486,-0.0484,0.0165,0.0202,348,2019-08-07 16:49:23:704
