ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-6.4251,-6.7731,1.4563,-0.1444,-0.2768,0.137,-0.0324,0.0601,0.0192,4,2019-08-07 16:49:29:858
-6.516,-6.8543,1.3573,-0.1444,-0.2768,0.137,-0.0324,0.0601,0.0192,8,2019-08-07 16:49:29:862
-6.516,-6.8543,1.3573,-0.1444,-0.2768,0.137,-0.0388,0.0569,0.0128,14,2019-08-07 16:49:29:868
-6.516,-6.8543,1.3573,-0.1444,-0.2768,0.137,-0.0388,0.0569,0.0128,18,2019-08-07 16:49:29:872
-6.5016,-6.9115,1.4139,-0.1013,-0.2228,0.1092,-0.0303,0.0484,0.0149,24,2019-08-07 16:49:29:878
-6.5016,-6.9115,1.4139,-0.1013,-0.2228,0.1092,-0.0303,0.0484,0.0149,29,2019-08-07 16:49:29:883
-6.5112,-6.945,1.4704,-0.1013,-0.2228,0.1092,-0.0175,0.0346,0.0128,33,2019-08-07 16:49:29:887
-6.5112,-6.945,1.4704,-0.1575,-0.1451,0.067,-0.0175,0.0346,0.0128,39,2019-08-07 16:49:29:893
-6.5112,-6.945,1.4704,-0.1575,-0.1451,0.067,-0.0175,0.0346,0.0128,43,2019-08-07 16:49:29:897
-6.4681,-6.9259,1.4987,-0.1575,-0.1451,0.067,-0.0058,0.0196,0.0139,49,2019-08-07 16:49:29:903
-6.4681,-6.9259,1.4987,-0.1575,-0.1451,0.067,6.0E-4,0.0015,0.0149,54,2019-08-07 16:49:29:908
-6.4681,-6.9259,1.4987,-0.1575,-0.1451,0.067,6.0E-4,0.0015,0.0149,58,2019-08-07 16:49:29:912
-6.4777,-6.8686,1.5506,-0.1408,-0.21,-0.0432,0.0038,-0.024,0.0181,64,2019-08-07 16:49:29:918
-6.4777,-6.8686,1.5506,-0.1408,-0.21,-0.0432,0.0038,-0.024,0.0181,69,2019-08-07 16:49:29:923
-6.4777,-6.8686,1.5506,-0.1408,-0.21,-0.0432,0.0038,-0.024,0.0181,73,2019-08-07 16:49:29:927
-6.4681,-6.7683,1.5459,-0.1663,-0.317,-0.0138,0.0123,-0.0432,0.0128,79,2019-08-07 16:49:29:933
-6.4681,-6.7683,1.5459,-0.1663,-0.317,-0.0138,0.0123,-0.0432,0.0128,84,2019-08-07 16:49:29:938
-6.449,-6.7588,1.4752,-0.1663,-0.317,-0.0138,0.0112,-0.0485,0.0053,88,2019-08-07 16:49:29:942
-6.449,-6.7588,1.4752,-0.1663,-0.317,-0.0138,0.0112,-0.0485,0.0053,94,2019-08-07 16:49:29:948
-6.4203,-6.7301,1.4422,-0.1991,-0.3495,0.0744,0.008,-0.0475,-0.0064,99,2019-08-07 16:49:29:953
-6.4203,-6.7301,1.4422,-0.1991,-0.3495,0.0744,0.008,-0.0475,-0.0064,104,2019-08-07 16:49:29:958
-6.4203,-6.7301,1.4422,-0.1991,-0.3495,0.0744,-0.0016,-0.0081,-0.0255,109,2019-08-07 16:49:29:963
