ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-5.6925,-7.6377,1.6224,0.0796,-0.2417,0.0216,0.008,-0.0752,0.0235,3,2019-08-07 16:48:07:119
-5.5777,-7.6759,1.58,0.0796,-0.2417,0.0216,0.008,-0.0752,0.0235,9,2019-08-07 16:48:07:125
-5.5777,-7.6759,1.58,0.0796,-0.2417,0.0216,0.0102,-0.0826,0.0171,13,2019-08-07 16:48:07:129
-5.4341,-7.5947,1.5376,-0.1754,-0.2912,0.0691,0.0102,-0.0826,0.0171,19,2019-08-07 16:48:07:135
-5.4341,-7.5947,1.5376,-0.1754,-0.2912,0.0691,0.0165,-0.072,0.0171,24,2019-08-07 16:48:07:140
-5.3863,-7.6043,1.4716,-0.2232,-0.2806,0.1405,0.0165,-0.072,0.0171,29,2019-08-07 16:48:07:145
-5.3863,-7.6043,1.4716,-0.2232,-0.2806,0.1405,0.0165,-0.072,0.0171,33,2019-08-07 16:48:07:149
-5.3863,-7.6043,1.4716,-0.2232,-0.2806,0.1405,0.024,-0.0251,0.015,39,2019-08-07 16:48:07:155
-5.3863,-7.6281,1.448,-0.2232,-0.2806,0.1405,0.024,-0.0251,0.015,44,2019-08-07 16:48:07:160
-5.3863,-7.6281,1.448,-0.2101,-0.2642,0.1554,0.0261,0.0154,0.0096,49,2019-08-07 16:48:07:165
-5.4628,-7.6043,1.5234,-0.2101,-0.2642,0.1554,0.0261,0.0154,0.0096,54,2019-08-07 16:48:07:170
-5.4628,-7.6043,1.5234,-0.2101,-0.2642,0.1554,0.0293,0.0495,0.0107,59,2019-08-07 16:48:07:175
-5.4628,-7.6043,1.5234,-0.2101,-0.2642,0.1554,0.0293,0.0495,0.0107,64,2019-08-07 16:48:07:180
-5.5298,-7.5852,1.5093,-0.0845,-0.2953,0.1074,0.0293,0.0495,0.0107,69,2019-08-07 16:48:07:185
-5.5298,-7.5852,1.5093,-0.0845,-0.2953,0.1074,0.0293,0.0633,0.0032,73,2019-08-07 16:48:07:189
-5.5298,-7.5852,1.5093,-0.0845,-0.2953,0.1074,0.0293,0.0633,0.0032,79,2019-08-07 16:48:07:195
-5.6829,-7.4945,1.5847,-0.0845,-0.2953,0.1074,0.0336,0.058,-0.001,83,2019-08-07 16:48:07:199
-5.6829,-7.4945,1.5847,0.1321,-0.3456,-0.0497,0.0336,0.058,-0.001,89,2019-08-07 16:48:07:205
-5.6829,-7.5136,1.6743,0.1321,-0.3456,-0.0497,0.0379,0.0335,0.0011,94,2019-08-07 16:48:07:210
-5.6829,-7.5136,1.6743,0.1321,-0.3456,-0.0497,0.0379,0.0335,0.0011,99,2019-08-07 16:48:07:215
-5.6829,-7.5136,1.6743,0.1321,-0.3456,-0.0497,0.0347,-6.0E-4,1.0E-4,104,2019-08-07 16:48:07:220
-5.6925,-7.5756,1.7497,0.1321,-0.3456,-0.0497,0.0347,-6.0E-4,1.0E-4,109,2019-08-07 16:48:07:225
-5.6925,-7.5756,1.7497,0.0772,-0.3096,-0.1717,0.04,-0.0379,-0.0021,114,2019-08-07 16:48:07:230
-5.6351,-7.6329,1.877,0.0772,-0.3096,-0.1717,0.04,-0.0379,-0.0021,119,2019-08-07 16:48:07:235
-5.6351,-7.6329,1.877,0.0772,-0.3096,-0.1717,0.056,-0.0762,0.0075,124,2019-08-07 16:48:07:240
-5.6351,-7.6329,1.877,0.0772,-0.3096,-0.1717,0.056,-0.0762,0.0075,129,2019-08-07 16:48:07:245
-5.6255,-7.6281,1.8722,-0.0467,-0.2395,-0.2535,0.0719,-0.1061,0.0096,134,2019-08-07 16:48:07:250
-5.6255,-7.6281,1.8722,-0.0467,-0.2395,-0.2535,0.0719,-0.1061,0.0096,139,2019-08-07 16:48:07:255
-5.5298,-7.6329,1.811,-0.0467,-0.2395,-0.2535,0.0837,-0.1263,0.0139,144,2019-08-07 16:48:07:260
-5.5298,-7.6329,1.811,-0.0549,-0.3254,-0.1505,0.0837,-0.1263,0.0139,149,2019-08-07 16:48:07:265
